.,.,.,.,.,.,.,.,.,.,.,.
#age,5(week),.,.,.,.,.,.,.,.,.,.
#tissue,leaf,.,.,.,.,.,.,.,.,.,.
#compound,.,.,1-naphthylacetic acid,1-naphthylacetic acid,none,none,1-naphthylacetic acid,1-naphthylacetic acid,none,1-naphthylacetic acid,1-naphthylacetic acid
Gene ID,Gene Name,DesignElementAccession,GSM435954,GSM435939,GSM435933,GSM435948,GSM435940,GSM435938,GSM435963,GSM435969,GSM435968
AT1G60560,,264965_at,6.794064036,6.701461285,6.569352413,7.588761487,5.935262745,6.699033143,6.934233165,6.84778737,6.738574434
AT1G60570,,264966_at,4.900356715,4.789507061,4.841765681,6.116156437,5.085481394,5.074549435,4.916985384,4.567046434,4.7694113
AT1G60590,,264931_at,4.202927287,4.167625468,4.356746751,5.064118606,4.223417187,3.96237947,4.136782024,4.14089574,4.261546969
AT1G60600,ABC4,264963_at,8.128283156,8.327665436,8.450484132,6.418192637,7.13407564,8.269419582,8.51320826,8.743543947,8.607929654
AT1G60610,,264938_at,7.959408145,8.313660581,8.721770944,8.45769837,8.115139568,8.306794114,8.436978743,8.338531208,8.345598641
AT1G60620,ATRPAC43,264924_at,7.561557594,7.561450265,7.577172788,8.139935357,7.295952541,7.604977087,7.612409156,7.611853015,7.502001793
AT1G60630,,264939_at,5.716726578,5.152671382,5.515352039,6.010086319,5.386125924,5.256016195,5.41080915,5.585435534,5.520982085
AT1G60650,RZ1B,264921_at,8.291212819,7.962327519,7.856991001,8.597836888,7.788641004,8.156243935,8.360077645,8.374463785,8.140790131
AT1G60660,CB5LP,264926_at,9.610374684,10.20969709,9.720745168,9.808887336,9.065952436,9.849654653,9.552098498,9.316305742,9.440824482
AT1G60670,,264925_at,6.838535633,6.976630974,6.726330356,6.936525961,6.710888209,6.858425676,7.046306458,7.032297275,6.913310461
AT1G60680,AGD2,264941_at,5.771989841,5.652597205,5.949405014,6.235435108,5.672278331,5.533573591,5.698706666,5.660077418,5.566362026
AT1G60690,,264911_at,5.937798849,6.083497189,6.349764317,7.186358847,5.98955169,6.096700118,6.20319901,6.325703067,6.308641215
AT1G60710,ATB2,264928_at,8.954665961,9.343888319,9.145729785,8.354652885,9.008088371,8.869025523,8.907827643,9.365186434,9.202736305
AT1G60720,,254007_s_at,4.416909561,4.197599668,4.376013432,4.486329185,4.378211047,4.52701625,4.467688256,4.346266122,4.266944463
AT1G60730,,264929_at,9.318594306,10.17597485,10.34793851,9.725817731,10.29864893,10.14811586,10.0498253,9.900128212,9.854051744
AT1G60750,,264912_at,4.292554609,4.434126304,4.432747141,5.772492735,4.38577566,4.662245762,4.514684536,4.203306656,4.273915189
AT1G60770,,264913_at,7.335224715,7.725617157,7.121014036,7.952239547,6.833336121,7.368398128,7.671283282,7.742841807,7.373834104
AT1G60780,AP1M2,264914_at,10.7414217,10.65267533,10.75039587,11.50002467,10.92681912,10.66544124,10.78296603,10.98893357,10.90640076
AT1G60800,NIK3,264930_at,8.088884798,7.776678822,8.285713033,8.742852586,6.262712512,7.294862366,7.950806497,8.132206936,7.431304578
AT1G60810,ACLA-2,264916_at,7.197552601,6.733525345,6.733637012,7.751831351,6.791675584,6.415296079,6.958721065,6.89823809,7.062720024
AT1G60850,ATRPAC42,259908_at,7.812351649,8.027126947,7.88299766,8.537726412,8.020197539,7.702023549,7.833918221,7.828740713,7.692741132
AT1G60860,AGD2,259907_at,6.679487838,5.916580969,5.735937201,7.95104258,5.693747042,5.870611863,6.072657342,6.531927455,6.236442196
AT1G60870,MEE9,259909_at,10.34415796,10.39773091,10.24417103,10.43181387,8.625041625,10.0984248,10.39382022,10.11354222,10.19181539
AT1G60890,,259721_at,6.030369985,6.435790923,6.609013721,7.23115481,6.531014569,6.223504705,6.382026526,6.283401626,6.238854854
AT1G60930,RECQL4B,259722_at,5.082681033,4.925206848,4.947425818,4.512066227,5.350428834,5.106705983,5.066986001,5.12510596,5.097907299
AT1G60940,SRK2B,259724_at,9.99064158,10.7265454,10.47856311,10.61322508,9.816609901,10.51328138,10.39811616,10.31763825,10.30333344
AT1G60950,FD2,259727_at,13.7192039,13.91959768,14.07281998,13.87280701,13.56861234,13.82474991,13.90217615,13.95099729,13.99389068
AT1G60960,IRT3,259723_at,9.304015992,9.410100643,9.649480862,10.14573875,8.851704307,9.62421156,9.855903164,8.81510946,9.931559355
AT1G60970,,259728_at,4.456468044,4.456814836,4.66704625,5.964703222,4.592223416,4.558815198,4.485204625,4.354811761,4.401219177
AT1G60980,GA20OX4,259714_at,4.313957966,4.041140896,4.189925135,5.683529077,4.091647517,4.462053037,4.334131017,3.937599392,4.090010914
AT1G60985,SCRL6,259726_at,4.671524958,4.552228283,4.5895952,6.115917039,4.996337329,4.604165257,4.715989684,4.627390266,4.51447468
AT1G60990,,259715_at,7.529026719,7.68641997,7.677726028,8.065306489,7.067449129,7.209363877,7.701238114,7.780170591,7.509155904
AT1G60995,,259716_at,7.716378413,7.912134429,7.857164621,8.214536629,7.385401552,7.963508735,7.854899075,7.863841878,7.75813473
AT1G61010,CPSF73-I,259717_at,8.040591664,7.894677661,7.783494243,8.561460333,6.82642268,7.809952584,8.232168403,8.31340218,7.878433466
AT1G61040,VIP5,259718_at,7.593549869,7.466496873,7.67010659,8.718249818,7.538546784,7.332959945,7.436269967,7.541981596,7.440515477
AT1G61065,,259725_at,8.421988242,8.078001289,7.910073358,8.535723049,7.2523048,7.871592495,8.149367011,7.742522129,7.942361769
AT1G61070,PDF2.4,259719_at,3.526866664,3.491659007,3.606032969,4.614346046,3.682281176,3.686327702,3.550865803,3.615234883,3.513794687
AT1G61080,,259720_at,4.393958626,3.958758587,4.089634869,5.678632803,4.34888552,4.17211435,4.208299531,4.20907796,4.184523433
AT1G61090,,264934_at,4.167076531,3.924300281,3.914415149,4.820320088,3.921244753,3.786809778,4.049728534,3.784085842,3.977826055
AT1G61100,,264910_at,7.890588053,8.46243173,7.714720014,8.762473204,7.483338986,8.394879056,8.138483534,8.491121304,8.087484432
AT1G61110,NAC025,264882_at,6.028932487,5.804662916,5.97878138,6.743679999,6.412754183,6.253462458,6.222090845,5.817526984,5.997989301
AT1G61120,GES,264886_at,5.401434164,5.501984051,5.558258751,5.40726153,7.115161817,6.249780099,5.802602066,6.277990079,5.708860419
AT1G61130,SCPL32,264937_at,5.219182356,5.459754748,5.471670469,6.606710682,5.367579801,5.207910929,5.182332009,5.349092527,5.28526012
AT1G61140,EDA16,264936_at,8.908672388,8.924736935,8.939503591,10.01918855,10.37146793,9.308962865,8.969356544,9.267087399,9.172328052
AT1G61150,,264935_at,9.122870516,9.251345578,9.344211774,9.146974393,8.903601726,9.020875593,9.22344083,9.18804484,9.289931414
AT1G61160,,264933_at,4.492056896,4.205137547,4.165748762,5.604577072,4.385956598,4.483460567,4.354699878,4.077416323,4.285911804
AT1G61170,,264884_at,5.167159704,5.605563273,5.763137163,6.770341637,6.008972896,5.597393075,4.848876105,5.155369106,5.678168997
AT1G61210,,247680_s_at,3.722484783,3.9044943,3.740858357,5.289293869,3.840153102,3.862898884,3.842348732,3.81020301,3.753547972
AT1G61210,,264880_at,5.180330894,5.016229552,5.187846483,6.343057735,5.675886084,5.343908562,5.305935869,5.177310608,5.154940398
AT1G61240,,264932_at,6.38886013,6.778889254,6.388293885,7.359482537,5.960168951,6.562604629,6.526332316,6.650595083,6.387859549
AT1G61260,,264879_at,6.88014496,7.297013575,6.278757854,6.95902738,7.719630459,7.403226143,5.627690081,6.439435681,7.107948673
AT1G61280,,264761_at,4.99207642,5.033160624,5.034379333,6.317000057,5.102157213,4.950332762,5.060425807,5.22802626,4.912622692
AT1G61290,SYP124,264760_at,5.580522548,5.317978693,5.34386137,6.286507771,5.553058523,5.656868209,5.508093721,5.212033517,5.542956332
AT1G61340,,264758_at,7.424712144,6.558967872,7.251301346,7.463649954,9.192088917,8.083545105,7.325460689,7.789051757,7.827817474
AT1G61350,,264769_at,8.042840171,8.059191607,8.168485592,9.088888041,8.373674378,7.76425463,7.753597197,7.938460089,8.283998404
AT1G61360,,264757_at,11.00418526,10.49295378,9.811018515,11.68617858,12.599167,10.21152278,10.74728215,11.36337403,11.17604057
AT1G61370,,264756_at,8.115442028,7.851899551,7.358361798,8.739919834,9.536670428,7.577241473,8.053766352,8.680898016,8.188984028
AT1G61380,SD129,264767_at,9.777289555,10.0865102,9.36103145,10.41819888,10.107132,9.665301653,9.860295286,10.6111414,10.21211443
AT1G61390,,264755_at,4.265687541,4.366509811,4.078472336,4.686538087,4.325672179,4.42950797,4.281653997,4.532632227,4.731808509
AT1G61410,,264768_at,3.847858834,3.997675285,3.944039052,4.811336371,4.114137394,4.113707046,4.024411024,4.010641546,4.024411024
AT1G61420,,264766_at,6.816867302,6.098273554,5.529762842,7.870356322,8.17049437,5.821559204,6.377166564,7.240076824,6.70228793
AT1G61430,,264765_at,3.364539584,3.255192952,3.297956042,3.944000552,3.361525178,3.37273877,3.193459786,3.362019552,3.189488619
AT1G61440,,264764_at,3.436891652,3.354382646,3.455410312,4.329634542,3.54760263,3.433979558,3.610547719,3.587222685,3.418061778
AT1G61450,,264763_at,3.481396807,3.430624809,3.619326946,4.802466985,3.616801238,3.586706575,3.742997463,3.653361936,3.4664438
AT1G61460,,264762_at,3.215335694,3.226421722,3.187549915,4.270424185,3.498364357,3.187947937,3.431006947,3.346882406,3.293460705
AT1G61480,,264759_at,3.787297425,3.951224048,3.918104568,4.976125428,4.059518049,3.927631909,3.804161761,3.772284751,3.711488717
AT1G61490,,264753_at,3.845094264,3.514297999,3.576351178,5.400966263,3.741869722,3.510731026,3.289527737,3.67489515,3.638156757
AT1G61500,,265063_at,4.161518065,4.079521421,4.05956392,5.03506737,3.91888614,4.101791207,4.286301119,4.257121137,4.113575428
AT1G61520,LHCA3,265033_at,14.44417916,14.45319169,14.4063456,14.41285226,14.12167152,14.28889556,14.48166602,14.52095154,14.4988896
AT1G61550,,265062_at,4.979815724,4.518252626,4.75737972,6.075673533,6.348602216,5.011717145,4.649410803,5.006364615,5.023600852
AT1G61560,MLO6,265008_at,8.631950575,7.019216262,7.155311288,9.370774825,11.1781329,7.650928663,7.379578367,8.140057045,8.406553382
AT1G61570,TIM13,265006_at,10.73477815,11.30227057,10.65844584,11.33520279,10.84056194,11.08427161,11.04072959,10.65968183,10.8750369
AT1G61580,ARP2,265032_at,9.205910262,9.804596498,9.395354932,9.93774159,9.478501992,9.676996567,9.841056227,9.420934897,9.464575019
AT1G61590,PBL15,265031_at,5.04115968,4.887836649,5.10973125,6.408889162,5.102740533,5.002216405,5.065891909,5.066321908,5.142549277
AT1G61610,,265030_at,4.525255087,4.70237497,4.911848867,6.071782539,6.256375688,4.848147893,4.513136069,4.724165976,4.805676886
AT1G61620,,265035_at,9.629918752,9.283108003,9.535728176,10.19544334,9.388520804,9.453003076,9.674368108,9.694922702,9.618904995
AT1G61630,ENT7,265064_at,4.626147222,4.378251777,4.607144953,5.197277756,4.842319909,4.684778457,4.567581381,4.440964479,4.273819351
AT1G61640,,265061_at,7.030482471,7.543114056,7.356530735,8.171026983,8.749880515,7.633655502,7.46505125,7.48238161,7.502542961
AT1G61660,BHLH112,265034_at,7.376107548,7.473242228,7.564215252,5.285731079,9.103108229,7.397894539,7.207636241,7.553296783,7.716003719
AT1G61667,,265005_at,9.25776067,9.436821703,8.756777292,9.885961898,9.043933333,9.139735675,8.915074391,8.804194558,8.757024555
AT1G61670,,264429_at,8.954761853,8.993688908,8.649282273,9.684469483,8.535412638,8.66052986,8.848448804,8.964056392,9.042363525
AT1G61680,TPS14,264430_at,4.808713402,4.766993653,4.600311736,5.267189778,4.778250852,4.741148267,4.757994964,4.545209804,4.647144381
AT1G61690,,264423_at,6.613860435,6.558706484,6.513886862,6.611111851,7.024176872,6.731340436,6.794741505,6.995517984,6.77631905
AT1G61700,NRPB10L,264431_at,4.713625165,4.45669921,4.560820958,4.644076535,4.824078348,4.707587124,4.760989408,4.544670803,4.735279178
AT1G61710,,264432_at,4.160502484,4.097201173,4.117636706,5.604683975,4.282182573,4.303783813,4.243674702,4.16462816,4.0678682
AT1G61720,BAN,264401_at,4.899850722,4.756492344,4.806650108,5.977341384,5.021790135,4.90775349,4.872379124,4.814865963,4.95458359
AT1G61730,,264398_at,9.994043529,9.989238737,10.22124201,10.45434943,10.38117764,10.10132059,10.02901977,10.11748958,9.944590826
AT1G61740,,264424_at,11.70216906,10.73113704,10.74816511,11.68289162,9.330676551,10.50400087,10.95147296,10.92118476,10.65435361
AT1G61750,CRRSP1,264425_at,5.279410528,4.491015078,4.197620169,5.916581441,4.436317716,4.556853764,4.275059433,4.228671221,4.558590383
AT1G61760,,264426_at,3.841684698,3.913837653,3.750940865,4.529680922,4.04054053,4.244289075,3.85847493,3.900111811,3.727152043
AT1G61770,C50,264427_at,10.35275184,10.37422639,10.0442279,9.022258828,10.61696897,10.14057319,10.13231354,10.39892344,10.2819029
AT1G61780,,264399_at,12.42867852,12.24851349,12.15324341,12.91369818,12.1701601,12.25104046,12.48465607,12.23320984,12.43706059
AT1G61790,OST3B,264428_at,12.35924147,12.23298657,11.93660221,12.88690145,11.84443946,11.98020025,12.03528561,12.06588203,12.27643388
AT1G61800,GPT2,264400_at,9.143131799,8.737892753,10.69838874,10.59085726,11.70413992,9.604826602,9.379820072,8.940640735,9.151121599
AT1G61810,BGLU45,264433_at,4.719391356,5.048914135,5.519200487,5.706373677,6.347771215,5.455492359,5.283391392,4.620054329,5.577490187
AT1G61820,BGLU46,264280_at,6.300352846,5.573816082,6.042970497,8.92230914,6.669328056,5.921306974,6.179252736,5.514419531,6.840207619
AT1G61840,,264282_at,3.600747093,3.53640239,3.660693651,3.830576495,3.93297125,3.56396424,3.722422907,3.604467274,3.683525882
AT1G61850,,264283_at,7.282120912,6.997309198,6.843683549,8.284094577,6.852819054,7.181116143,7.177216509,7.514294363,7.161714099
AT1G61860,,264284_at,4.424980572,4.137139484,4.511552434,5.484750841,4.392701205,4.424980572,4.340975095,4.427382041,4.370390902
AT1G61870,PPR336,264286_at,8.133977956,8.641991772,8.44820916,8.955798977,8.44019111,8.287029843,8.226868612,7.943366675,8.190878091
AT1G61890,DTX37,264289_at,8.871049803,9.258710423,9.583984564,9.562546975,9.727654663,9.664562836,9.590467662,8.817347883,9.466694456
AT1G61900,,264307_at,9.329614567,9.339022942,9.546694088,9.249514081,8.704050977,9.384007244,9.190892803,9.288326851,9.229881351
AT1G61920,,264332_at,6.133702422,5.883827763,5.923486496,6.864341538,6.306175504,6.195765328,6.031330447,5.833239675,5.922785392
AT1G61930,,264287_at,4.920801002,4.996789052,5.265752971,6.433354451,5.238467542,5.229203222,4.941498334,4.786080995,5.027603057
AT1G61940,TULP4,264333_at,4.768762032,4.675118581,4.83683362,5.741689157,4.94379055,5.063514285,4.903310854,4.713556763,4.81494444
AT1G61950,CPK19,264334_at,3.405585399,3.478176402,3.547887366,4.340461664,3.46319493,3.448594803,3.465927685,3.428061117,3.37156287
AT1G61990,,264308_at,8.446554377,8.541118576,8.326416255,9.058419658,8.229785319,8.266984613,8.34512866,8.398442659,8.447900877
AT1G62010,,257423_at,6.157678707,6.357284519,6.14302485,6.951716372,5.88757652,6.095852812,6.251248423,6.015762864,6.068814132
AT1G62020,,264309_at,9.064502475,9.161716047,9.472908755,9.947972741,9.167883225,9.30425649,9.114585737,9.205408241,9.152002706
AT1G62030,,264310_at,6.412892548,6.142377361,6.211506615,7.1051608,5.567203203,5.914650812,6.355281444,6.663536487,6.340044288
AT1G62040,ATG8C,264285_at,10.84651731,10.74423012,10.30891508,11.00056549,9.922101402,9.909833268,10.58966816,10.6611021,10.44335324
AT1G62045,,264288_at,4.372035386,5.069956433,6.015923697,5.019996363,6.13805405,5.706702811,4.807931455,4.693190852,4.48690951
AT1G62050,,264744_at,6.834798863,6.765382365,7.617115591,8.025777088,6.390085627,7.073044747,6.900393979,6.810294089,6.740431643
AT1G62070,,264740_at,3.981301871,3.922972522,3.823936624,5.19726555,3.961030903,4.042183928,4.079999944,3.941162682,3.870380604
AT1G62085,,264730_at,5.782276146,6.068233387,5.998544841,6.832227761,5.816588667,5.63642214,5.869482231,5.748048616,5.784520872
AT1G62130,,264742_at,5.403103454,5.293483007,5.35083669,6.567311196,5.077146312,5.356276497,5.478712933,5.41191915,5.457225769
AT1G62150,,264731_at,7.23726741,7.297591731,7.236775214,7.702953668,6.639160675,7.280256582,7.342713209,7.10292175,7.155524376
AT1G62160,,264732_at,3.444394813,3.444758409,3.499953465,4.566541595,3.417808129,3.514869212,3.583802211,3.467714449,3.413798335
AT1G62170,,264733_at,4.01913402,3.93761666,3.848141414,4.544118762,3.997453872,4.069813156,3.922207265,3.952245514,3.803632683
AT1G62180,02-Apr,264745_at,9.744340618,10.61195991,11.4618958,10.96736586,10.89036193,11.44223248,10.55262785,9.568877486,10.39183659
AT1G62200,,264736_at,9.366631878,9.357282143,9.34980463,10.22717259,9.645907954,9.399994576,9.32238304,9.138191236,9.184859321
AT1G62210,,264737_at,5.472260638,5.310314438,5.420217906,4.961846144,5.322713366,5.412317578,5.593684029,5.245491857,5.379164149
AT1G62250,,264738_at,9.485371978,9.885699641,10.55090512,9.055320443,10.01745404,10.48670267,9.979910346,9.547377978,10.18312896
AT1G62260,PCMP-E10,264739_at,4.437666488,4.792002867,4.384417053,5.932707778,4.894310812,4.428500362,4.405041415,4.68832165,4.611301198
AT1G62280,SLAH1,264734_at,5.113022076,4.996758244,5.142103743,6.248069587,5.14673278,5.472906243,5.09189037,5.069177977,4.933080632
AT1G62290,APA2,264741_at,5.769434201,6.197181896,6.558534727,7.13585539,5.900853641,6.379708974,6.147408885,5.78630967,6.130113843
AT1G62300,WRKY6,264746_at,8.588467404,8.979477281,9.138381726,8.872495068,11.68843859,9.349803771,9.335374888,9.256646538,9.333541281
AT1G62310,,260627_at,4.944682138,4.876910542,4.540484465,6.587896643,4.718948968,4.835872276,4.930720155,5.231868379,4.873363785
AT1G62320,,260628_at,4.610114053,4.46292733,4.633715278,4.613871501,5.296350868,4.82650527,4.670750259,4.550225617,4.663907434
AT1G62330,,260629_at,6.093314645,6.675561162,5.760729783,6.46590269,5.599407947,5.979736924,5.961680053,6.517889435,6.20010608
AT1G62340,SBT2.4,260630_at,4.504759187,4.449164276,4.698445848,4.532062422,4.814187598,4.670656686,4.542017414,4.490880933,4.698913851
AT1G62350,,260631_at,6.462705063,6.563971195,6.421309369,6.921592946,6.430019842,6.335420674,6.512988521,6.280583522,6.201339726
AT1G62360,STM,260632_at,6.229067976,6.039520171,6.085509896,7.189743568,6.184892046,6.145427105,6.036053501,5.919921403,6.256803548
AT1G62380,ACO2,260637_at,12.62615184,12.42344732,12.50566695,12.68236252,11.80341434,12.26423916,12.7923571,12.87255542,12.52120392
AT1G62390,Phox2,260638_at,8.838171614,8.79660171,8.650549429,9.505909402,8.819271013,8.497956338,9.240600615,9.183601271,8.934563204
AT1G62400,HT1,260633_at,6.513379693,5.560393027,6.028826636,7.179553029,5.481141214,5.433903294,5.978523858,5.917977869,5.893338404
AT1G62410,,260634_at,5.903312884,5.212053873,5.453248286,6.549948715,5.388737732,5.421143965,5.518336292,5.377787307,5.400601524
AT1G62422,,260635_at,10.4174249,10.0403464,10.24999672,10.50163113,11.13559706,10.22368062,9.917711248,10.01886634,10.05988976
AT1G62430,CDS1,260636_at,10.05459379,10.54755397,9.641801831,10.31052854,9.162483639,9.739419666,9.893865296,9.683788731,9.80268383
AT1G62440,LRX2,265114_at,5.509133422,5.208048427,5.177179566,6.21688538,5.653176476,5.304872336,5.448080224,5.506342887,5.580624572
AT1G62450,,265115_at,4.719466021,4.422577345,4.510847163,5.644402798,4.708779671,4.399801616,4.599743172,4.822611816,4.290847779
AT1G62480,,265116_at,13.54037437,12.52452906,11.88286082,12.94229774,10.84082603,12.10740697,12.8159461,12.75598616,12.3397765
AT1G62490,,265110_at,4.556881519,4.655734336,4.64608019,6.025508725,4.849291419,4.777664763,4.717484602,4.656383649,4.578473689
AT1G62500,,265117_at,4.971140249,4.821339213,4.816183314,5.839390084,5.136554665,4.853735074,5.070763879,4.835628472,4.912776894
AT1G62510,,265111_at,13.43041784,13.61396398,13.58754167,12.55846338,11.57330222,13.25219144,13.74060929,13.69891905,13.62669642
AT1G62520,,257403_at,4.74689222,4.736232486,5.095163016,5.498764039,4.944204107,4.78930879,4.505028192,4.816660961,4.757027915
AT1G62530,,265112_at,4.492655561,4.110349245,4.704968326,5.622004499,4.478824799,4.71081378,4.657540664,4.352941408,4.604556434
AT1G62540,FMO GS-OX2,265122_at,3.865752018,3.831455749,3.963590143,5.072277325,4.29317614,4.043186422,4.100143934,4.02639726,4.150565378
AT1G62560,FMOGS-OX3,265121_at,4.647249934,5.929390553,5.641955202,5.92801629,5.549670542,6.002843965,4.842409782,4.775149016,5.205469842
AT1G62570,FMOGS-OX4,265119_at,6.847993207,8.158366993,9.075321372,7.866589501,8.121134649,8.665816049,7.635648668,7.013629642,7.8860327
AT1G62640,KAS III,265120_at,8.763493897,9.031232286,8.451465338,8.978035526,8.253207092,8.247401897,8.440795886,8.743603204,8.602723113
AT1G62660,BFRUCT3,265118_at,9.574849454,9.765141671,9.975654462,6.750677925,9.061088084,9.936870073,10.93740278,10.34018523,10.52124628
AT1G62670,RPF2,262687_at,4.01529224,4.056450512,3.988933521,5.049491385,3.782010614,3.887493979,4.007332513,4.142075151,4.088112325
AT1G62680,,262688_at,4.941737043,4.653086638,4.781935399,6.311579585,4.801968721,4.898844308,4.786375077,4.873600415,4.791787051
AT1G62690,,262642_at,3.307614752,3.284482956,3.236874788,4.121857379,3.291939619,3.348530827,3.373687409,3.165598978,3.288851092
AT1G62700,NAC026,262689_at,5.529183752,4.971354664,5.380591175,5.966955761,5.476713068,5.338061985,5.464110244,5.3613742,5.593802458
AT1G62710,bVPE,262644_at,5.29450769,5.760110202,5.890825832,4.420085014,6.944416072,5.994967378,5.259177085,5.059075506,5.713265552
AT1G62720,,262690_at,5.379146429,5.578659123,5.482601052,6.458945455,5.667223425,5.705120737,5.734340642,5.49020433,5.625731699
AT1G62730,,262641_at,6.260147555,6.681623525,6.738631283,7.234745543,7.10152643,6.716758598,6.456947356,6.211117741,6.697986505
AT1G62740,HOP2,262691_at,8.735839277,9.026002951,9.549352809,7.338209519,10.06736816,9.715736708,9.54149955,9.275605658,9.484789244
AT1G62750,CPEFG,262645_at,10.3195788,10.38750792,10.75483523,10.7657991,10.35316854,10.66560749,11.10690078,11.05035225,10.96957058
AT1G62760,PMEI10,262640_at,7.354565152,6.69159345,6.853702789,7.77953622,6.293856126,7.059061663,8.597919218,7.774625823,7.822801509
AT1G62770,PMEI9,262643_at,4.830227245,4.509750166,4.525236107,5.135777967,4.3984413,4.441755653,4.499629401,4.851165421,4.56157219
AT1G62780,,262693_at,7.897606423,8.601502741,8.512883187,8.362669545,8.293505947,8.034613292,8.571604343,8.62164287,8.742279993
AT1G62790,,262694_at,11.71420481,12.7189462,12.19631538,12.11174177,12.01274853,12.53303107,12.16245018,12.03761882,12.28952388
AT1G62800,ASP4,262646_at,4.871087655,5.283384279,5.180236745,6.566484835,5.220358273,5.378855216,4.799213341,4.919444009,4.780675011
AT1G62810,,262667_at,8.475543207,9.276599568,8.811847662,9.194653018,8.197710488,9.093251468,8.471279021,9.118733571,8.462005902
AT1G62820,CML14,262639_at,10.33913608,10.44837934,10.48039694,10.97050449,10.31392377,10.49795152,10.46482699,10.12378387,10.55905691
AT1G62830,LDL1,262668_at,6.076793689,6.43675944,5.873859395,7.092415699,4.880857187,5.891618881,6.355800425,6.514497023,5.987650621
AT1G62840,,257466_at,7.248023947,7.760438534,7.955284765,8.238721196,9.668025386,8.192028953,7.163029517,7.348833081,7.723955087
AT1G62850,,262669_at,8.505686423,8.448137539,8.281529851,8.012740535,7.962046428,8.184990136,8.321162813,8.498120074,8.445472737
AT1G62870,,261092_at,4.968345437,5.044836101,4.963743295,6.317105661,5.065690839,5.315048386,5.24875439,4.986269686,4.924342429
AT1G62880,,261093_at,4.718107809,4.310175895,4.704327442,5.401011664,4.870908392,4.668702788,4.866679349,4.488067031,4.648948078
AT1G62880,,261102_at,7.543073068,7.481606414,7.632171604,8.114913368,6.486401701,6.986807328,7.278582879,7.162883835,7.427189907
AT1G62914,,261104_at,3.448654515,3.383902423,3.593415124,4.104462747,3.294183827,3.38743041,3.334603243,3.491396805,3.355669783
AT1G62920,,261094_at,5.442147718,4.981873247,5.185462465,4.775869999,5.494077353,5.309581571,5.108715584,5.105650934,4.992337663
AT1G62930,,261095_at,7.29847245,7.185898492,7.1671559,8.196847568,7.2060958,7.077103305,7.232356529,7.285647929,7.143657443
AT1G62940,4CLL1,261096_at,4.523151128,4.507338916,4.53659017,5.39503323,4.466902109,4.707900937,4.678542289,4.411216363,4.419268977
AT1G62950,,261097_at,5.658744834,5.807989843,6.087973261,6.63264624,5.916888679,5.759387715,5.93476842,6.002235852,5.748715462
AT1G62960,ACS10,261108_at,10.32472075,10.47682547,10.70035738,10.08796649,9.139177827,10.22684666,10.44239204,10.26906078,10.2900619
AT1G62970,,261098_at,6.511963616,6.354279492,6.462708142,7.529392612,6.364188953,6.644485509,6.64913401,6.391894151,6.518213412
AT1G62980,EXPA18,261099_at,5.2652832,5.312221965,5.347419684,5.836684496,5.384762593,5.623644083,5.458967909,5.312221965,5.105368109
AT1G62990,KNAT7,261106_at,4.627804059,4.685710618,4.774250012,6.064717131,4.868715342,4.833883779,4.859035661,4.728653945,4.784573381
AT1G63000,NRS/ER,261105_at,9.478448901,10.25697935,9.910371109,10.35813214,10.0153185,9.735861098,9.458202536,9.675609333,9.933443387
AT1G63010,,261107_at,9.796283694,9.885808553,10.47736491,10.95202514,10.02274328,10.49080473,10.66873577,10.16856922,10.30209186
AT1G63020,NRPD1,261100_at,5.63904784,5.33118171,5.234081807,6.92511561,5.446259159,5.554417318,5.472833169,5.40287025,5.320102017
AT1G63030,DREB1E,261101_at,4.110830172,4.242592473,4.20907796,5.435188189,4.210507048,4.261326815,4.257253989,3.95958106,4.072290765
AT1G63050,LPLAT2,259683_at,8.578869068,8.846006814,8.375137906,9.113609,7.774535669,8.358289338,8.28583548,8.594424958,8.405867715
AT1G63060,,259693_at,4.301455764,4.43757677,4.556797287,5.169178896,4.462180525,4.445962958,4.349678538,4.232207128,4.343326938
AT1G63070,,259684_at,3.094212053,3.017185834,3.08176077,3.849361336,3.227546924,3.072301386,3.073531659,3.071485987,3.043320451
AT1G63080,,259692_at,3.585462929,3.270289161,3.345226363,4.232168387,3.539553051,3.388224587,3.496301573,3.699044436,3.265709299
AT1G63090,PP2A11,259685_at,10.35960726,10.57236299,10.66770477,10.73919745,10.29784234,10.66218529,10.26705108,9.874528077,9.977254497
AT1G63100,SCL28,259686_at,5.039121456,4.599019453,4.872322241,6.141164418,5.079582777,4.954987516,4.700007602,4.784833945,4.928378323
AT1G63110,,259687_at,8.847424282,8.87974289,8.519870464,9.168664959,8.198951874,8.508718601,8.356616422,8.537948671,8.581327024
AT1G63120,RBL2,259688_at,10.89479998,10.71935043,10.08979845,10.90287279,9.444672284,10.07751921,10.80390323,10.80027944,10.7112594
AT1G63130,,259689_x_at,8.442978624,8.462924261,7.874675134,9.071228833,7.391550415,7.814376361,8.507510447,8.621648449,8.42776913
AT1G63150,,259696_at,4.211169925,4.216226468,3.894890142,5.809924575,3.933827616,3.900902199,4.347376272,4.022052374,4.177956265
AT1G63160,RFC2,259690_at,7.179698504,7.004703274,7.120947108,7.783572899,7.091744235,6.908649191,7.104492756,7.08353989,6.98100452
AT1G63170,,259695_at,9.41643616,9.236907823,9.536574284,9.981053535,9.636931647,9.458182246,9.40809082,9.327110779,9.469874059
