#organism part,guard cells,,,,,,,,,,,,,
#geno type,wild type,,,,,,,,,,,,,
#compound,,,abscisic acid,control,control,abscisic acid,control,control,control,abscisic acid,control,abscisic acid,abscisic acid,abscisic acid
#dose,50?(micromolar),,,,,,,,,,,,,
#ecotype,Col-0,,,,,,,,,,,,,
#sample_source,,,"Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, abscisic acid treatment","Columbia wild-type leaves, no treatment","Columbia wild-type leaves, no treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, abscisic acid treatment","Columbia wild-type leaves, no treatment","Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type guard cells, abscisic acid treatment"
Gene ID,Gene Name,DesignElementAccession,GSM486930,GSM486892,GSM486894,GSM486905,GSM486916,GSM486917,GSM486893,GSM486904,GSM486918,GSM486928,GSM486929,GSM486906
AT4G27080,ATPDIL5-4,253899_at,6.633842398,6.586969173,6.598501524,5.610358955,7.107809636,7.041561688,6.381738423,6.208363021,6.711035837,6.459228178,6.607356944,5.829883743
AT4G27090,RPL14B,253901_at,10.26428473,9.290847601,10.03549811,9.899671891,10.64570499,10.54893051,10.09491959,9.45777117,10.61716912,10.17084389,10.91597684,9.767175731
AT4G27110,COBL11,253924_at,3.312061942,3.65162147,3.301207167,3.264775537,3.22725137,3.369628881,3.389554556,3.546381635,3.360128021,3.36448729,3.616105745,3.500174007
AT4G27120,,253897_at,6.036423372,6.428387725,5.951860683,5.76938499,8.051235376,7.563192606,6.590275115,6.41104913,7.42070966,6.535087849,6.20307585,4.788911896
AT4G27130,,253900_at,9.568573118,9.05050095,9.033484421,9.476348452,9.521888769,10.04998607,9.105687489,9.057822997,10.06268851,9.776155125,9.929967032,9.331494553
AT4G27140,AT2S1,253904_at,3.542569395,3.309259891,3.448706522,3.499092473,4.016240118,3.388297254,3.418423884,3.81286004,3.569693259,3.415771262,4.115627494,3.440222314
AT4G27150,AT2S2,253894_at,2.874316317,3.261508041,3.297005861,3.034754408,2.921772148,2.717063682,2.943895814,3.22847438,2.837032235,3.000006117,2.790506648,2.963863365
AT4G27160,AT2S3,253895_at,3.156433812,3.115412118,3.064473725,3.151337869,2.972611953,3.054304044,3.075648009,3.277270994,2.948456469,3.026019859,3.528881581,3.2702481
AT4G27170,AT2S4,253902_at,3.587880869,3.535939426,3.595334113,3.494680026,3.273294018,3.387216161,3.440663319,3.514062774,3.42022075,3.432169116,3.434557027,3.394614363
AT4G27180,KIN14M,253903_at,5.545132725,7.103135322,6.359643956,5.87661376,7.648587326,6.945456102,6.898406622,6.553760535,7.326086211,5.882610388,6.004172829,5.421060267
AT4G27190,,253896_at,3.040530895,2.953403325,2.958820651,3.013082818,2.99733958,2.876979174,2.987684239,3.098911224,3.121100198,3.189759464,3.024992777,3.171250081
AT4G27220,,253906_at,3.616956336,3.603766725,3.693779562,3.534679567,3.333127029,3.323447616,3.748931055,3.463509907,3.541116283,3.500111733,3.447840746,3.425772785
AT4G27230,HTA2,253920_at,8.914005133,10.37910466,10.38031234,9.510498879,8.165648493,7.52246417,10.22960596,9.942761078,8.083969433,8.930221208,9.636104006,9.543529839
AT4G27240,,253916_at,4.750275018,3.745552955,4.090706811,4.193077912,4.848612716,5.268192915,3.96896093,4.051243968,5.448745886,4.600011602,4.403701259,4.553435744
AT4G27250,,253907_at,3.690883453,3.692201864,3.233043282,3.700158209,3.636111665,3.313663298,3.491880251,3.499132534,3.464631046,3.62820329,3.486831963,3.535712026
AT4G27260,GH3.5,253908_at,9.353410297,5.438136775,6.309270477,9.639529461,7.141470935,8.245528618,5.97697814,8.463282454,9.110543491,9.822456677,8.374039844,9.206239769
AT4G27270,,253909_at,5.165938983,5.509094585,5.195950443,5.167575565,5.139380884,4.689409257,5.087184899,5.234679875,4.778821173,4.913990021,6.321432484,4.845184369
AT4G27280,,253915_at,11.87157578,11.05350129,10.83095857,9.905092165,9.410224018,10.97867448,11.20242857,11.09414114,11.47300483,11.94373117,10.91864599,9.925116997
AT4G27290,,253910_at,3.092942414,3.213655862,3.445941738,3.275597386,3.203303521,3.272670593,3.357916611,3.231175629,3.331472053,3.164010164,3.027981814,3.68832102
AT4G27300,SD11,253911_at,5.410908024,4.185563238,5.071041886,4.357026709,8.133936289,8.655387342,4.691602795,4.23050171,6.937532463,6.448102555,5.858250551,4.83997736
AT4G27320,PHOS34,253918_at,9.274955163,9.473546145,8.969831389,8.859179793,8.171951929,8.649383973,9.24304505,8.924141917,8.462860666,8.747152796,9.220874584,8.506135616
AT4G27330,SPL,253862_at,3.468694857,3.414726945,3.347010264,3.450150887,3.365490062,3.407729438,3.580442497,3.256782327,3.422400872,3.681696876,3.307842447,3.541691466
AT4G27340,,253912_at,4.104628716,5.078218941,4.983047941,4.818807645,6.050638605,5.528738052,5.526767185,4.855410084,4.904204018,4.244619921,4.293242415,4.751946011
AT4G27350,,253919_at,7.358191914,8.012601034,8.654538557,8.994548325,5.831654973,7.088305595,7.993371024,8.588143427,7.602188894,7.621347991,6.50452019,9.17905052
AT4G27370,VIIIB,253913_at,3.827815937,4.518498742,4.902673934,4.497185023,3.785138384,3.799252537,4.732813426,4.344160933,3.902611508,3.750874213,3.746728835,3.998844262
AT4G27380,,253917_at,7.106117849,4.613694908,5.336714241,4.828738245,5.931947731,6.025527028,5.034989122,5.317635007,5.754934193,6.774620447,7.248361071,4.87399771
AT4G27390,,253893_at,7.923007963,7.384278931,7.308636354,6.438075771,7.809379263,7.110252997,7.207431864,6.640608348,7.089685186,8.109635661,9.063419006,6.399692983
AT4G27400,,253914_at,3.744864118,3.837865897,3.693086393,3.614802074,3.365484555,3.643521786,3.935484524,3.866799246,3.472057138,3.797396085,3.998767809,4.549632822
AT4G27410,RD26,253872_at,11.66520782,8.266837856,8.041255962,13.00218779,8.696384968,9.58690449,8.001808575,12.61215554,9.97024115,11.88480177,10.82911442,12.58676442
AT4G27420,ABCG9,253863_at,4.099988361,3.98683071,4.277818748,4.186946717,4.132871616,3.972104117,4.155174486,4.146611076,4.396017453,3.889987955,4.316739912,4.192527781
AT4G27430,CIP7,253876_at,5.125848272,9.425068986,8.936262786,6.283627176,7.654849321,6.778550129,9.282436194,6.994440045,7.863582343,5.521091264,5.022147075,5.561491916
AT4G27435,,253877_at,7.169556013,3.655539735,4.199100743,3.935867668,5.251798493,5.412595544,4.003010182,3.519976668,5.483942131,7.391767623,7.61346797,4.468932916
AT4G27440,PORB,253871_at,7.197553296,7.959101277,7.797984362,6.021936582,11.62523319,9.8933523,7.958565622,6.007565206,9.774578034,7.800930903,9.30371392,5.770875389
AT4G27450,,253874_at,11.80248441,9.818299935,11.15929291,7.579527245,10.3343956,11.66555738,10.43612357,7.442475185,11.90224237,12.02295391,9.486233738,9.032543373
AT4G27460,CBSX5,253864_at,4.371271613,3.735161433,3.675201974,3.818886513,3.458348956,3.898728582,3.456465536,3.685797557,3.691898669,3.949316435,3.826719628,3.880054706
AT4G27470,RMA3,253865_at,7.903269701,7.180119516,7.784226788,7.575904569,7.471770354,8.623820098,7.271214761,6.349824724,8.262993267,8.11315464,7.085599492,7.370335095
AT4G27480,,253866_at,5.148399313,6.954368614,7.458459243,6.263558729,4.544515271,5.270777979,7.221616509,6.350053248,5.201677016,5.377061844,4.947148958,6.305468115
AT4G27490,RRP41L,253867_at,5.280409456,6.439159119,6.73444527,6.747817832,5.771799294,5.494838035,6.472485916,6.077007482,5.210355807,5.107012105,5.577448319,6.730785066
AT4G27500,PPI1,253868_at,8.74663425,10.85280896,10.61396403,9.787855119,10.48536775,10.62329403,10.71682569,10.65638746,10.41394898,8.773296509,8.534716623,9.761196221
AT4G27510,,253869_at,3.341651634,3.364710818,3.569042638,4.162780848,3.296301226,3.377651951,3.441903167,3.860507896,3.1539873,3.743160678,3.461556242,3.630081816
AT4G27520,ENODL2,253875_at,10.4525016,12.31582779,11.60354683,10.5387016,9.411348711,8.955359352,10.95657746,11.7398044,8.973463378,9.76482049,11.01046556,10.93172387
AT4G27530,,253870_at,3.943674565,4.002058268,3.830254165,4.246080428,3.764734603,3.584134546,3.95306362,3.742867891,3.724662702,4.42878045,4.091966772,4.170874333
AT4G27540,PRA1H,253873_at,7.052362053,6.178351145,6.344582736,7.119248429,6.157960111,6.314525145,6.754713418,6.594518664,6.332011403,6.381460036,6.802771602,6.511872295
AT4G27550,TPS4,253878_at,3.470580293,3.224036738,3.310346016,3.340742413,2.889175716,3.187144223,3.273660571,3.482671795,3.150603081,3.234270557,3.203796263,3.498886222
AT4G27580,,253831_at,4.04088411,4.077432465,4.056808706,4.440986494,3.805771879,4.184008619,4.255772096,4.223154883,4.0921613,3.887923073,4.149013243,4.351354091
AT4G27590,,253880_at,5.573930228,4.566378432,4.347650175,4.823648765,5.536160361,4.996386789,4.45085119,4.751947826,5.620995363,6.433652133,5.743610688,4.932471461
AT4G27600,NARA5,253858_at,8.950437432,8.270605822,8.140568276,7.871607487,9.198728827,8.957413209,8.217261694,7.630477266,9.044210692,8.43811225,8.882475706,6.871776426
AT4G27620,,253892_at,4.644478707,4.585477073,4.597902554,4.296587134,5.906499925,5.816458457,4.670350586,4.657895249,5.724048783,5.043941545,5.517441346,4.776938113
AT4G27640,,253881_at,4.598910554,7.840352656,6.783763895,6.118233872,7.10214473,6.496592443,6.896388959,6.472040149,6.962978593,4.528436583,5.171962401,5.581486385
AT4G27650,PEL1,253882_at,6.175009104,7.908722362,7.831694676,7.134691719,7.656332848,7.609613943,8.211997077,7.906240082,7.773390088,6.821953763,6.326451111,6.318690279
AT4G27652,,253830_at,7.933834954,10.22053008,11.03983903,10.72734408,4.317323356,5.126651359,10.41585221,9.930824266,5.003633023,8.157941449,8.173580631,11.33427042
AT4G27654,,253832_at,5.595452257,7.299460908,8.061895063,6.020209991,3.563439967,3.305275022,6.869844096,6.823257518,3.299652964,6.62848662,7.114616704,7.725608648
AT4G27657,,253859_at,7.05493999,9.286120061,9.591544477,9.758722945,3.622413736,3.985716213,9.174460404,10.12188314,4.368301215,7.306339347,7.701044651,10.42896474
AT4G27660,,253883_at,3.669778498,4.35301176,4.238689151,3.967978619,3.548575326,3.51969574,3.994434814,4.600991501,3.512806893,3.48067994,3.879656861,3.953881449
AT4G27670,HSP25.3,253884_at,3.856760564,6.872202063,6.427788941,7.114614065,3.910739066,3.674889664,8.372994833,7.528677794,3.885910406,3.952276877,3.827620257,5.872731185
AT4G27680,,253861_at,7.98926486,9.101276368,9.282010419,9.604506765,7.482416756,7.802713554,9.269582079,9.420589103,7.40242659,8.282662851,7.739108823,9.792070672
AT4G27690,VPS26B,253885_at,7.88408578,7.26401148,7.36930499,6.631025167,7.343847753,7.630145585,7.297909898,6.880910834,7.619660259,8.152465144,8.041380987,6.845524777
AT4G27700,,253860_at,8.236260516,6.207252282,5.495613679,5.690573847,9.235018578,8.276713213,5.882823511,6.175933012,8.209045706,8.79284761,8.95666565,5.872218272
AT4G27710,CYP709B3,253886_at,5.414770834,5.727820618,4.705647309,4.577266099,7.552594914,7.482199402,5.363191985,5.155217617,6.629092706,5.755875271,5.665349563,4.298529355
AT4G27720,,253891_at,7.649563812,8.803211534,6.901363315,6.532631975,8.92107969,8.156953811,6.481151303,8.005392537,8.078181218,7.270298607,8.114330313,6.990892831
AT4G27730,OPT6,253887_at,6.032456126,6.745015597,6.887877671,3.750014575,8.232026036,9.343102915,5.454100958,3.653391366,8.893776686,5.618857197,5.14077934,4.069222781
AT4G27750,ISI1,253888_at,7.924482397,8.096561908,8.459773478,8.105672213,7.994814213,8.285739641,8.200569698,7.973515518,8.350215367,8.558839195,7.80258586,8.304731191
AT4G27760,FEY,253889_at,6.184349494,6.931566355,5.841633329,5.699614277,6.63170652,6.298713785,5.916799003,5.956438062,6.492593919,5.962508981,6.805344506,5.26986149
AT4G27780,ACBP2,253840_at,7.31523114,9.482095668,8.631246405,8.977454857,6.021620151,6.592941369,8.971099667,8.91189729,7.125310501,7.141141009,5.904209922,8.752198579
AT4G27790,,253833_at,3.804032023,3.492227494,3.663658207,3.661999123,3.673966076,3.742572515,3.52879512,3.47308115,3.462925103,4.192851219,3.88497928,3.64673925
AT4G27800,PPH1,253834_at,8.298711157,7.128609521,7.207850435,6.512740378,9.60279716,9.255592671,7.395098908,6.93441831,8.522943851,8.785568359,8.920377445,6.481282607
AT4G27820,BGLU9,253835_at,4.096323208,5.540254389,4.053491488,5.650495959,4.181925154,4.356440672,4.727241063,6.169642776,3.576989808,4.420719005,4.393542523,4.272920067
AT4G27830,BGLU10,253841_at,8.304840016,8.808879737,8.443665079,8.793948173,8.570794697,8.367836291,8.468763398,8.922454528,7.826674293,8.372272273,7.841112586,8.662494408
AT4G27840,PHYL2.1,253836_at,8.234731047,6.612815021,6.355660002,10.13315578,6.620418204,5.450694757,6.004297557,10.05154429,5.110802423,7.900660146,8.658461195,10.34256909
AT4G27850,,253837_at,4.091172878,3.784211947,3.633738226,3.935941806,3.646021289,3.643006888,3.6963454,3.656756597,3.724438136,3.94576707,3.659054286,3.790741516
AT4G27860,,253842_at,4.182659367,5.279868156,4.790043174,5.196968459,5.854276666,4.504507746,4.707508631,5.277135335,4.44792296,4.678213699,5.47160216,4.610800454
AT4G27880,SINAT4,253838_at,8.052003393,6.61794296,6.412393206,7.055021116,6.729805745,6.865285855,6.230384064,7.197714407,7.218509379,7.612034784,7.418284828,6.910691076
AT4G27890,BOB2,253839_at,4.092276153,4.640878651,4.628876351,6.041105761,3.917156688,3.922964221,4.5577138,5.396111464,4.158999803,4.302009923,4.112960151,5.822267773
AT4G27900,,253854_at,7.112121255,7.316105509,8.794841867,5.203746991,10.27409853,9.171070681,8.857568294,5.517616698,9.202110956,7.347937231,7.922468374,5.690537364
AT4G27910,ATX4,253843_at,6.020095048,6.883023957,6.865840583,7.162817285,6.253805714,5.931244892,7.26123643,7.213088708,6.129789044,5.717853065,5.655002224,6.352640247
AT4G27940,MTM1,253824_at,6.707008287,9.108151325,8.976307949,9.917943937,5.169391869,5.722165262,8.72091716,10.15341579,5.31405566,6.160934876,6.262569821,9.386913619
AT4G27970,SLAH2,253828_at,5.032281846,4.77669247,5.561739391,4.841654872,5.402100556,5.973462529,4.804488073,4.693495001,6.302962911,4.811482656,4.842868037,5.02876249
AT4G27980,,253845_at,3.435199782,3.389274815,3.452893415,3.619624681,3.519823224,3.416142325,3.332879827,3.451555796,3.382314398,3.404898041,3.349159512,3.425582143
AT4G27990,YLMG1-2,253857_at,9.182095096,8.605475634,9.36502369,8.481130198,9.599643893,9.577818111,9.008692326,7.883122508,9.306712371,8.808248163,9.660118749,8.419620704
AT4G28000,,253846_at,4.485104818,4.347560962,4.571403007,4.683535096,4.817155837,4.613249523,4.649621925,4.514185235,4.397263912,4.692626073,5.093617943,5.028563415
AT4G28010,,253847_at,3.221912084,3.479758458,3.504326006,3.220909021,3.445964514,3.283364906,3.419134364,3.401042563,3.319856354,3.146311858,3.086542778,3.472150355
AT4G28020,,253848_at,6.054594781,5.91614557,6.139949713,6.078033759,5.31365011,6.198057344,6.406074136,5.673661287,6.065496889,6.201217606,5.686877761,5.5963544
AT4G28025,,253825_at,10.15766273,7.045369311,6.990792713,6.712294725,10.30877719,9.652114525,7.679514125,7.031627616,9.761619602,10.41888933,10.74675313,6.569156042
AT4G28030,,253823_at,8.083735546,5.472813331,5.146628717,5.493323876,8.406819254,8.284414314,5.770675024,5.097647442,7.857670025,8.555934954,8.547926049,4.761475972
AT4G28040,,253829_at,9.732322395,4.20709967,4.485256851,5.009519923,4.437697669,5.312466154,4.614775014,4.259964018,6.891758844,9.718482059,9.016245432,4.810134325
AT4G28050,TET7,253855_at,8.295946029,6.886146533,5.653659931,5.607116857,7.550621939,7.037613071,5.162780157,6.173103022,8.229999478,8.105543729,7.865032881,6.725253882
AT4G28080,TSS,253849_at,5.497554639,7.556092076,6.760058157,6.975138367,7.314972665,7.375097761,7.361346927,7.582362648,8.951752594,6.63389906,4.86833497,6.385058674
AT4G28085,,253827_at,10.72747242,9.905787362,10.40197243,8.477366202,6.9944741,8.925757913,10.02226101,7.83464664,8.458256142,10.63768048,10.13898782,8.856288862
AT4G28090,sks10,253850_at,5.027715094,5.570911525,5.682813033,5.257610169,4.376737482,4.255275341,5.746434539,5.449384288,4.371090963,4.942815747,4.765047497,5.889127328
AT4G28100,,253856_at,6.783729094,4.347135601,4.753934635,4.938150288,5.858391933,6.265966445,4.312692075,4.040044371,6.967508284,6.230779938,6.507971162,5.008516879
AT4G28110,AtMYB41,253851_at,3.70992513,3.474199615,3.511953904,3.587239925,3.42525157,3.387164053,3.746236153,3.988999225,3.54491924,3.649353691,3.75095749,3.690522722
AT4G28130,DGK6,253852_at,3.573198956,3.310462567,3.43966005,3.529022158,3.177389759,3.488092236,3.317228342,3.3123657,3.267627093,3.576497536,3.395429847,3.443383662
AT4G28130,DGK6,253853_at,3.265314572,3.364660597,3.297158893,3.415045826,3.172721947,3.209841051,3.357916611,3.166729136,3.314035199,3.259668629,3.227260898,3.333606272
AT4G28140,ERF054,253799_at,9.416910951,4.180511297,3.908415594,6.821580439,3.762056027,4.352015672,3.975460937,6.260753723,4.283387382,9.52100994,9.287087033,5.794073906
AT4G28150,,253813_at,6.697754595,4.198492979,4.558815159,4.564656811,3.910981384,4.445119615,3.716847824,4.318811904,4.056882483,6.213790972,6.193722457,5.299911983
AT4G28160,,253800_at,4.023353726,3.82856701,3.753223051,3.803493068,3.876164574,3.581175642,3.844858135,3.730773024,3.851551174,3.817527594,4.094842984,3.931476632
AT4G28170,,253801_at,4.086438849,3.948234816,3.708580043,3.58587881,3.544476831,3.697683268,4.001665943,3.68483794,3.586673979,4.014791015,4.11334155,4.235701183
AT4G28180,,253802_at,3.882689943,3.616464786,3.656577245,3.941717717,4.328618682,4.195987083,3.693449576,3.685964608,4.47478069,4.019680999,4.069734865,4.259320815
AT4G28190,ULT1,253811_at,6.772374096,4.385372376,3.93221559,3.885850898,5.75557406,6.259162986,3.900142055,3.983181445,7.386465313,6.154320679,6.041688702,4.206580192
AT4G28200,,253803_at,6.005074172,6.512677476,6.964858326,7.800564518,7.256617318,6.779057381,6.863924879,6.688221252,6.99260999,5.640826516,6.228051263,7.605397499
AT4G28210,emb1923,253816_at,6.43712427,5.60129737,5.857073303,6.046717879,6.734812733,6.098098544,5.736957021,5.597862194,6.526774991,6.301264131,6.7703921,6.257985149
AT4G28220,NDB1,253810_at,5.053756435,5.518741217,5.388474524,5.267312821,5.68687662,5.485498365,5.027250908,5.73490128,6.009085172,5.014654688,4.946538672,5.400016279
AT4G28230,,253804_at,3.859229921,5.060257125,6.399413351,6.090089456,3.560317461,4.226335678,5.398714182,6.420624607,4.352732995,3.808739281,4.017991088,6.700579038
AT4G28240,,253812_at,11.28742576,8.893068101,9.003953562,7.405696946,11.16582468,11.83098723,8.656236929,7.395571531,11.64011951,11.55555795,10.49960578,8.487011744
AT4G28250,EXPB3,253815_at,4.220591693,4.298390571,3.999122751,4.489740061,4.887487107,4.277154276,4.319321184,4.225577562,4.491566151,4.702367811,4.258068296,4.346039299
AT4G28260,,253805_at,6.549904442,9.027855951,9.415759671,9.158864281,8.324830722,9.09212433,9.281282218,8.584170421,8.930149541,6.947045015,5.386108577,8.913895584
AT4G28270,RMA2,253806_at,8.948166846,4.089518637,5.036603586,3.947690686,7.334004568,9.081383822,5.170321069,3.614601535,8.858153492,8.73003925,7.430091265,4.496307964
AT4G28280,LLG3,253807_at,4.295071986,3.938011201,3.605405056,3.787501198,3.838487896,3.539235488,3.897965606,3.685964608,3.604851618,3.945696652,3.846581312,4.836914281
AT4G28290,,253814_at,9.940981997,9.823909476,10.06133739,9.927162654,7.479768664,9.169675834,10.06903687,10.67442897,9.108748051,9.997204846,9.761551213,9.455164809
AT4G28300,,253808_at,8.64905242,8.952647304,9.29420838,9.467266427,8.235587191,9.49683818,9.075798227,8.867151756,9.82435038,9.374678148,7.74042754,9.135375861
AT4G28310,,253817_at,5.469030368,4.713156293,4.799960789,5.02483456,4.865910284,4.643565349,4.839284441,4.978410413,5.020176832,4.983076054,5.366472106,5.605723513
AT4G28320,MAN5,253809_at,3.640682589,3.852287862,3.786627716,3.880322271,3.866841856,4.097632105,3.979197994,3.828628937,3.896235254,3.863021501,3.82103876,3.881404015
AT4G28330,,253818_at,5.280557195,4.069080808,4.062269383,3.98507079,4.204394207,4.24246191,4.048127244,5.038845044,4.043473522,4.883927699,4.727000647,4.222754943
AT4G28350,LECRK72,253819_at,7.268233499,8.83754608,9.899201498,8.878035189,5.963156951,7.995607126,8.899901717,8.494287456,7.01909085,7.300423728,6.628576633,9.714027983
AT4G28370,,253820_at,6.715300116,7.313502275,7.304634923,7.676061396,6.426824466,6.754311644,7.362470419,7.132084889,6.442725245,6.676802085,6.358569003,7.226778119
AT4G28380,,253821_at,3.480540268,3.528106798,3.447409568,3.67778463,3.36142389,3.540013012,3.714493644,3.877281483,3.419680597,3.300348801,3.379975817,3.695398737
AT4G28390,AAC3,253776_at,8.48008685,8.614487991,8.45652761,8.559607875,6.696015041,7.782821723,8.795398822,8.402835017,6.230049854,8.186887449,7.563496092,8.251587246
AT4G28395,ATA7,253772_at,4.200682438,4.065690019,4.211901654,3.878456519,3.70292333,3.667783834,4.26168209,4.36606612,3.873291395,4.177825786,3.9507893,4.973856834
AT4G28400,,253780_at,7.76494183,10.55325021,10.78254751,9.783470664,8.455478575,9.187012127,10.80374118,10.88489112,9.209781917,7.982079343,7.571358753,9.525539972
AT4G28410,,253822_at,4.06154294,4.05806441,4.00836119,4.099865667,3.941759833,4.01287321,4.086254738,4.43161851,3.884046291,3.880153916,4.037730598,4.102354731
AT4G28420,,253795_at,3.77796896,3.493552215,3.516945388,3.792443707,3.251119874,3.377161852,3.58502117,3.368330734,3.308641886,3.405663704,3.475586608,3.610499342
AT4G28430,RTNLB18,253771_at,3.235001426,3.168700455,3.409427581,3.488285319,3.281738607,3.036426533,3.247803994,3.175745031,3.274612929,3.267687876,3.339969537,3.286418343
AT4G28440,,253775_at,7.868054037,9.27998712,8.88896222,9.154888266,8.671596398,7.989622546,8.934956665,9.253932404,7.933780456,7.656957548,8.795121313,9.267121532
AT4G28450,,253777_at,4.236969267,6.200892642,6.346596666,5.8146143,6.391700396,6.62401874,6.575768208,5.658090083,6.074754561,4.427754075,4.860903211,6.103768262
AT4G28460,,253796_at,5.882657735,7.876047925,7.991640743,7.199729479,4.570414384,4.416287575,7.538355184,8.13267795,3.875965382,4.797123207,4.929249529,7.899940654
AT4G28470,RPN1B,253797_at,7.052030499,7.505486597,7.270579357,6.986034721,6.77580354,7.197980021,7.30387905,7.132551415,6.944377647,6.782616623,6.533022464,7.124519983
AT4G28480,,253778_at,7.784076818,9.589656645,9.452550672,9.359845899,8.087998775,8.626276255,9.66317494,9.949572393,8.093723063,8.044985777,7.407778322,9.381656616
AT4G28490,RLK5,253779_at,6.181067525,6.708291785,7.942522552,7.216903659,7.439101912,6.926559272,7.811562901,6.849402398,6.465436741,6.129491665,6.02187917,6.937204594
AT4G28500,NAC073,253798_at,3.86327859,3.323455694,3.413287172,3.722265483,3.672205966,3.840813894,3.616823389,3.607204917,3.891359428,4.393484264,3.77389978,4.403931682
AT4G28520,CRC,253767_at,3.869146144,4.037908534,4.048787005,4.348723415,3.766538435,3.401471069,4.124196782,4.261335154,3.994890189,4.027957403,3.987070661,4.383447776
AT4G28530,anac074,253774_at,3.927823886,3.51346771,3.567210014,3.779674532,3.945890647,3.899990703,3.856932212,3.58348454,3.515732304,4.019569762,3.790409636,3.903855869
AT4G28540,CKL6,253770_at,5.952963737,6.957491042,7.013182623,6.969907346,6.61027772,6.721265505,7.139980153,7.067242236,6.481493115,6.305176951,5.99577957,6.847623672
AT4G28550,,253768_at,6.391667952,7.7655257,7.511714759,7.008943992,5.718730685,6.912121999,7.099247114,7.422949825,6.702819368,5.693434932,5.459373756,6.654269065
AT4G28560,RIC7,253769_at,4.107821698,4.834393149,4.829955739,4.449878857,4.240052373,4.320597451,4.564219561,4.64692005,4.134018495,4.279431342,4.57657637,4.938247057
AT4G28570,FAO4B,253789_at,7.437499831,6.255269285,5.367084506,6.943108914,7.761401164,7.898014364,6.269794793,6.88132637,7.487564046,7.524453284,7.350172333,6.800443899
AT4G28580,MRS2-6,253781_at,3.803855902,3.165397396,3.385278991,3.383038833,3.237323659,3.391537355,3.429681875,3.380270069,3.356479797,3.526198193,3.593918176,3.652551654
AT4G28590,MRL7,253782_at,3.734414402,3.926243252,3.982472911,3.704085961,4.12944954,3.856453315,4.017285825,3.921077628,3.897062151,3.790277515,4.12515872,3.903342236
AT4G28600,NPGR2,253783_at,6.592913728,7.301648145,7.543175663,8.051821436,7.342516267,7.09227911,7.330798272,7.984835483,7.299463132,6.947268955,6.600099499,7.836173561
AT4G28610,PHR1,253784_at,4.757350314,5.849178224,5.12652916,6.050025634,6.689706213,7.201088047,6.179053041,6.728571581,6.994844699,5.122935613,5.08519261,5.484818483
AT4G28640,IAA11,253791_at,4.566001986,4.16088171,4.664642365,4.258786349,5.411549826,5.225154653,4.866839609,4.437270982,5.775943393,4.700913838,4.688159547,4.396247301
AT4G28650,MIK1,253786_at,3.361687016,3.329923701,3.610956716,3.688827928,3.163247107,3.283336449,3.422168566,3.895906216,3.303552122,3.321472523,3.58323534,3.445951327
AT4G28660,PSB28,253790_at,6.120598348,5.515315716,5.506496743,5.768307772,7.93147573,5.827560417,5.297231277,5.298292768,6.675498786,6.33372164,7.831928082,6.34652038
AT4G28670,CRK43,253787_at,3.463440053,3.429892645,3.318704839,3.717904912,3.309454264,3.422861498,3.420554059,3.278888197,3.454959733,3.829197702,3.461739736,3.489046013
AT4G28680,TYRDC,253788_at,3.885530054,3.710317364,3.544685649,3.798978189,3.416010551,3.704318301,3.73093553,3.65360015,3.538169472,3.833414824,3.856230161,3.657259868
AT4G28700,AMT1-4,253792_at,5.30018287,5.118832862,5.200462525,5.906634594,5.193571902,4.930012877,5.273183332,5.158868143,5.065052557,5.241985538,5.550120646,4.872189087
AT4G28703,,253737_at,6.308642558,4.39318274,4.316712911,5.275789842,4.374902327,4.099408298,3.987106717,6.249348705,4.226324676,5.99433947,6.567761357,4.716190412
AT4G28706,,253740_at,7.597261601,4.504740269,4.423551483,4.403160317,7.438577455,7.073907359,4.417987852,4.819263047,7.895612383,7.406082645,7.250553226,4.93689635
AT4G28710,XI-H,253793_at,3.848291775,4.962869427,4.755923202,4.308579965,5.273644139,4.780804038,4.754073917,5.114416795,5.363750093,4.15918328,3.854154498,4.253957546
AT4G28720,YUC8,253794_at,4.33389634,4.838274835,4.156582878,4.119888552,6.028089657,4.686612412,3.956167035,4.141070425,5.983553347,4.828734637,4.420729828,4.172412109
AT4G28740,,253765_at,8.004521092,6.517779452,5.901496034,6.665644912,8.781954802,7.317696188,6.299728114,6.737750164,7.325359914,8.12692879,8.700311006,6.8687269
AT4G28750,PSAE1,253738_at,13.0518094,11.14689785,10.5586183,10.78609098,13.53926335,13.22169581,11.15786392,10.9205342,13.27869457,13.38810495,13.44189817,10.60228089
AT4G28760,,253739_at,4.69285391,6.002163876,5.861074563,4.654790269,7.117789161,7.193359169,5.930725917,4.919873687,7.891700707,4.873090301,4.938324135,4.378756544
AT4G28770,,253766_at,10.47164726,9.886108623,9.715723577,9.216697653,9.376852538,9.416747257,9.477008127,9.053701547,9.399241153,10.28759409,10.65850329,9.572092439
AT4G28780,,253736_at,3.734053226,4.989842657,3.93610786,4.679537719,4.026620296,3.802531707,4.248105406,4.634377615,4.05043613,3.975122936,4.365040836,4.450598521
