#development stage,seedling,,,,,,,
#ecotype,Columbia,,,,,,,
#age,10 (day),,,,,,,
#compound,,,auxin and brassinazole,auxin,auxin and brassinazole,auxin and brassinazole,auxin,auxin
Gene ID,Gene Name,DesignElementAccession,GSM325130,GSM325126,GSM325131,GSM325129,GSM325127,GSM325128
AT1G02690,IMPA-6,260910_at,8.348854483,8.267333981,8.379548084,8.482289685,8.376268228,8.335291489
AT1G02700,,260917_at,4.505557642,4.56162876,4.483761276,4.074103325,4.442949727,4.441498096
AT1G02710,,260905_at,5.085869989,5.010832789,5.243924338,5.037930843,5.073726168,5.123494242
AT1G02720,GATL5,260928_at,6.454903756,6.489299531,6.49696227,6.342340338,6.411567625,6.565578758
AT1G02730,CSLD5,262109_at,8.214509408,8.179091637,8.227644054,8.245123919,8.304810758,8.271490297
AT1G02740,MRG2,262108_at,6.880281113,6.907193357,6.80140676,6.928919339,6.905813558,6.942973938
AT1G02750,DI19-2,262107_at,8.416965465,8.236679984,8.304761255,8.398674444,8.18731958,8.293155532
AT1G02780,RPL19A,262117_at,12.88449197,12.77060194,12.90229444,12.90380447,12.66310216,12.78575181
AT1G02790,PGA3,262122_at,3.731922435,3.808521252,4.045814081,3.556799717,3.783770254,3.775310459
AT1G02800,CEL2,262121_at,5.611453487,5.383861079,5.790551276,5.489085663,5.20658472,5.586075911
AT1G02810,PME7,262105_at,7.391719789,7.110447896,7.475644824,7.34413231,7.144409178,7.094737681
AT1G02813,,262115_at,4.292306946,4.252783891,4.19681771,4.209802337,4.267946901,4.338336564
AT1G02816,,262116_at,8.834032826,8.780964731,8.62449329,8.971920546,8.652563822,8.662810145
AT1G02820,LEA2,262113_at,7.794333568,7.812566943,8.006601281,7.687746843,7.758501963,7.774208935
AT1G02830,RPL22A,262132_at,4.280867319,4.344121685,4.271285804,4.193700803,4.194135012,4.097298979
AT1G02840,SR34,262110_at,10.04782776,10.09287963,10.02386149,10.0483083,10.01105604,10.01847789
AT1G02850,BGLU11,262118_at,8.873224694,9.073049559,8.987465952,8.784242391,9.120302097,9.083002165
AT1G02860,BAH1,262114_at,7.576843377,7.680408601,7.209238298,7.57558342,7.743190734,7.458302961
AT1G02870,,262112_at,9.102889922,8.833181014,9.180908525,9.108627688,8.855494312,8.810879303
AT1G02890,,262130_at,9.05093181,9.05493666,9.048789665,9.031566206,8.997669474,9.028466308
AT1G02900,RALF1,262131_at,9.663811434,9.518948867,9.668108999,9.697730879,9.581796207,9.575229254
AT1G02910,LPA1,262104_at,7.955864344,8.004179272,7.94995524,7.957108858,8.058846916,7.995086851
AT1G02940,ATGSTF5,262103_at,3.731983911,3.767475736,3.877950544,3.866884199,3.867026905,3.949394962
AT1G02950,ATGSTF4,262120_at,6.810475916,6.702571859,6.73454465,6.75875692,6.750525089,6.674329625
AT1G02960,,262111_at,7.425649745,7.300732117,7.468595577,7.468251457,7.417232619,7.551192891
AT1G02970,WEE1,262106_at,6.149823664,5.866226591,5.959869621,6.017858694,6.041132469,6.151682124
AT1G02980,CUL2,262102_at,3.634049193,3.779006109,3.902967206,3.714050567,3.759839079,3.84979447
AT1G03000,PEX6,263170_at,8.289018019,8.437970553,8.546655806,8.289044662,8.490654104,8.317669636
AT1G03010,,263169_at,4.125701994,4.097446585,4.101858377,4.339805447,3.993809847,4.404107698
AT1G03020,GRXS1,263168_at,4.065921479,4.288807734,4.188108816,4.22158208,4.177990877,4.19907247
AT1G03030,,263167_at,7.71789259,7.609444292,7.817733985,7.552597677,7.646557017,7.779037532
AT1G03040,,263117_at,8.682200226,8.644536193,8.708033069,8.738309045,8.647299551,8.73003704
AT1G03050,,263166_at,3.735033065,3.614842465,3.463861093,3.540770645,3.680392704,3.847354279
AT1G03055,D27,263115_at,5.527385313,5.551318403,5.409351676,5.710438104,5.958106593,5.639865753
AT1G03060,SPI,263165_at,7.960829573,7.966817582,8.086887492,7.933903105,7.884243666,7.80814374
AT1G03070,,263164_at,6.303048337,6.192456875,6.399017826,6.194427423,6.43977491,6.464378763
AT1G03080,NET1D,263112_at,6.937632672,6.757586153,6.978067608,6.968669402,6.797511697,6.84911521
AT1G03090,MCCA,263118_at,10.39706851,10.43800928,10.58999943,10.42105589,10.4223968,10.47350899
AT1G03100,,263143_at,4.659646531,4.618859761,4.731535848,4.520889763,4.558883624,4.605845223
AT1G03110,TRM82,263119_at,7.805245474,7.741764018,7.879851752,7.980251293,7.848985359,7.842405592
AT1G03130,PSAD2,263114_at,13.30317877,13.40078278,13.26551982,13.2489367,13.29514763,13.35535574
AT1G03150,NAA20,263113_at,8.607678821,8.6888827,8.812782511,8.659090665,8.673959077,8.782450814
AT1G03160,FZL,263163_at,7.750835432,8.062477566,7.855404141,7.768276078,7.959067613,8.157733781
AT1G03170,FAF2,264363_at,4.909394518,5.142421794,4.736211636,4.778586121,4.983998513,5.440823369
AT1G03180,,264358_at,5.836035683,6.05928429,5.990294686,5.957628419,5.751437876,6.001864438
AT1G03190,XPD,264356_at,6.325863345,6.41897651,6.398514502,6.386848721,6.347911161,6.210619671
AT1G03210,,264355_at,8.392293404,8.218793309,8.352816265,8.222458811,8.255899399,8.045007681
AT1G03250,,264366_at,7.531835272,7.713655121,7.800625557,7.689868129,7.731487154,7.838495805
AT1G03260,,264353_at,6.779986163,6.776593571,6.752910044,6.714195716,6.780515362,6.662122324
AT1G03270,CBSDUF4,264352_at,5.062026781,5.088924849,5.109142823,4.956903097,4.957893254,4.891539972
AT1G03280,,264368_at,8.456320524,8.54904792,8.484280586,8.465422877,8.613813941,8.471752713
AT1G03290,,264362_at,7.867100611,7.668814153,7.803822847,7.658309841,7.708260043,7.587378262
AT1G03300,DUF1,264361_at,4.611456587,4.882708056,4.464666468,4.535822732,4.746371609,4.537905524
AT1G03310,ISA2,264360_at,8.354786155,8.438024571,8.491007974,8.382037373,8.429449085,8.414486165
AT1G03320,,264359_at,4.557960598,4.587231987,4.885827857,4.838518063,4.665528515,4.791053682
AT1G03330,LSM2,264364_at,10.1713087,10.04435697,9.862236726,10.11468988,10.09693935,10.19651106
AT1G03350,,264367_at,8.856619631,8.798004608,8.895071686,8.809116637,8.81535941,8.941423446
AT1G03360,RRP4,264357_at,7.222320667,7.095766853,7.281666362,7.25166263,7.181880439,6.9163253
AT1G03370,,264351_at,7.258561957,7.251115566,7.425582731,7.209628993,7.155878053,7.304558532
AT1G03380,ATG18G,264828_at,8.310632256,8.257886051,8.182577558,8.231089173,8.373479295,8.238886629
AT1G03390,,264827_at,3.965066837,3.722298742,3.781022633,3.827645848,3.790848882,3.880156579
AT1G03400,,264843_at,8.481075032,8.502688184,8.685947442,8.422881259,8.498240066,8.551536984
AT1G03410,2A6,264826_at,6.251270422,6.344063214,6.022142129,6.12977032,6.170296299,6.221220676
AT1G03430,AHP5,264838_at,8.710946675,8.740317864,8.695999009,8.807471471,8.703523708,8.633578079
AT1G03440,,264840_at,7.23607011,7.502580944,7.326063961,7.26700443,7.545079828,7.477469791
AT1G03445,BSU1,264823_at,6.370493775,6.254337775,6.47133658,6.003346558,6.419371347,6.260397566
AT1G03457,,264822_at,6.997772905,7.056860165,7.023287985,6.931452598,6.776374453,7.36245941
AT1G03470,NET3A,264821_at,5.539477503,5.734814133,5.586093638,5.683784415,5.665670695,5.727713242
AT1G03475,CPX1,264820_at,9.406659015,9.689579184,9.65042624,9.549155258,9.485959079,9.700738816
AT1G03490,NAC006,264829_at,3.632581798,3.701444895,3.882478162,3.951217971,3.914749504,4.048358862
AT1G03510,PCMP-E3,264819_at,4.618937397,5.032866501,4.668625898,4.822307451,4.613995084,4.719704438
AT1G03520,,264844_at,7.454004546,7.578117615,7.486546847,7.475386544,7.743918967,7.584857075
