#ecotype,Col-0,,,,,,,
#development stage,seedling,,,,,,,
#organism part,whole organism,,,,,,,
#compound,,,salicylic acid,none,salicylic acid,salicylic acid,none,none
Gene ID,Gene Name,DesignElementAccession,GSM566478,GSM566473,GSM566476,GSM566477,GSM566474,GSM566475
AT1G02700,,260917_at,5.479549711,5.047194839,5.131238016,5.486447294,5.051531522,5.825418705
AT1G02710,,260905_at,7.393991514,7.158935149,7.146853287,7.061279996,7.670758551,7.176297484
AT1G02720,GATL5,260928_at,7.877436645,8.188699763,7.719777792,7.980757482,7.410718252,8.016717947
AT1G02730,CSLD5,262109_at,8.078083815,8.002128715,7.757806423,7.762972204,8.448409375,8.092027084
AT1G02740,MRG2,262108_at,7.570838276,7.630750381,7.606958062,7.549468535,7.392885746,7.85631816
AT1G02750,DI19-2,262107_at,8.975576656,7.792509792,9.021138452,9.14604619,8.020172179,7.9721977
AT1G02780,RPL19A,262117_at,13.17770132,13.19274348,13.00196048,13.07809228,13.0322599,12.99476846
AT1G02790,PGA3,262122_at,4.622373796,4.526749038,4.552461263,4.535549488,4.821857869,4.666954807
AT1G02800,CEL2,262121_at,6.429361487,6.203816103,6.024158293,5.918094577,6.207123679,6.134313443
AT1G02810,PME7,262105_at,4.920664562,6.99864934,4.873214522,4.997036115,7.19357496,7.81369865
AT1G02813,,262115_at,4.249270004,4.322264813,4.23637266,4.193552318,4.75303304,4.638700759
AT1G02816,,262116_at,10.49688384,10.18927468,10.37451186,10.42400646,10.13877203,10.40483097
AT1G02820,LEA2,262113_at,7.753397504,7.483634805,7.121124084,7.357385702,7.536391481,7.594934898
AT1G02830,RPL22A,262132_at,5.030772773,4.947935965,4.991659551,4.744037478,5.081152284,4.647213559
AT1G02840,SR34,262110_at,10.2082896,10.32592231,10.16533597,10.01639391,10.27694572,10.31112773
AT1G02850,BGLU11,262118_at,11.90557774,9.87874847,12.10115594,11.96583559,10.23710569,10.21229916
AT1G02860,BAH1,262114_at,8.111026966,8.415109196,8.702797348,8.46644188,7.851586648,8.053810442
AT1G02870,,262112_at,9.382149016,9.902709416,9.416533493,9.504291486,9.653211662,9.852717793
AT1G02890,,262130_at,8.512862697,8.762838276,8.684974918,8.684068711,9.161546196,8.710487233
AT1G02900,RALF1,262131_at,10.31687353,10.52784128,10.04147804,10.2065422,10.01745592,10.52886458
AT1G02910,LPA1,262104_at,8.854148375,9.597698737,9.298243154,8.996075285,9.125376342,9.389854498
AT1G02940,ATGSTF5,262103_at,3.933539333,4.014878608,3.971773937,4.020048748,3.961025821,3.964625548
AT1G02950,ATGSTF4,262120_at,7.025391405,7.352465385,6.73993193,6.838641118,7.336348467,7.425957366
AT1G02960,,262111_at,7.798538564,8.115032102,7.99875997,7.667896235,7.949514868,8.036253019
AT1G02970,WEE1,262106_at,7.652715247,7.53789172,7.893099413,7.705962589,7.663548052,7.463642485
AT1G02980,CUL2,262102_at,4.031912062,3.947150188,4.035665916,4.068888324,3.965250541,3.99617258
AT1G03000,PEX6,263170_at,8.937322105,9.092290887,8.728364551,8.694608863,9.205761163,8.835861151
AT1G03010,,263169_at,4.025294192,4.022431559,3.826754131,3.975547267,3.976179908,3.93483013
AT1G03020,GRXS1,263168_at,6.013664314,5.493771136,6.067864288,6.088506287,5.326860817,5.366821005
AT1G03030,,263167_at,9.193511228,8.858605612,9.155245283,9.066240222,8.198649001,8.912659105
AT1G03040,,263117_at,9.215545209,8.990690736,9.371907125,9.188874777,8.381677551,9.156852702
AT1G03050,,263166_at,4.346861035,3.7261705,3.838559713,3.833167343,4.171182688,3.850029881
AT1G03055,D27,263115_at,6.360697058,6.414641236,6.366502986,6.272062214,6.758501719,6.104947537
AT1G03060,SPI,263165_at,8.835710695,8.325274802,8.545680844,8.73356627,7.959031386,8.386104404
AT1G03070,,263164_at,7.198872892,7.862106964,7.925509761,7.411209729,7.774882238,7.604264936
AT1G03080,NET1D,263112_at,6.189419032,6.352534107,6.818881184,6.57082086,7.512056196,6.704310816
AT1G03090,MCCA,263118_at,10.32205285,10.51475918,10.19396917,9.982555784,10.8975602,10.26995463
AT1G03100,,263143_at,6.216582735,6.026477738,5.92624125,6.101508135,6.48513461,5.828810724
AT1G03110,TRM82,263119_at,8.180161963,8.518967027,8.050141584,8.059414073,8.517633662,8.486300039
AT1G03130,PSAD2,263114_at,12.98738308,12.48053128,12.56481134,12.78943347,12.53459809,12.54264608
AT1G03150,NAA20,263113_at,8.892703192,8.741154152,8.782809781,8.752288165,8.766598886,8.935723488
AT1G03160,FZL,263163_at,7.698631398,8.142502752,8.066057973,7.787106928,5.869794553,7.53394281
AT1G03170,FAF2,264363_at,5.476197713,5.708245601,5.730189409,5.580499712,5.701810201,5.639502405
AT1G03180,,264358_at,6.914964772,6.908352925,6.857132903,6.752323605,6.886679386,6.29852393
AT1G03190,XPD,264356_at,7.772496601,7.915185395,8.2756361,7.946674582,8.067172785,7.494355041
AT1G03210,,264355_at,10.75092959,9.93283848,10.96190023,10.7080799,9.761530323,9.96912029
AT1G03250,,264366_at,8.975343126,8.721863235,8.691603059,8.687987206,8.141408856,8.72883532
AT1G03260,,264353_at,8.193690041,8.531677281,8.12933093,8.235498848,8.420772277,8.490885681
AT1G03270,CBSDUF4,264352_at,4.900208526,5.180392459,4.719606143,4.42075119,5.403321804,4.82049431
AT1G03280,,264368_at,8.810061427,8.793902654,8.684579757,8.550223076,8.755881613,8.808247519
AT1G03290,,264362_at,8.94838825,7.559332251,9.031695085,8.961232081,7.628602687,7.306801127
AT1G03300,DUF1,264361_at,5.157929916,5.643581886,5.047797469,4.794451139,5.73341629,5.24439362
AT1G03310,ISA2,264360_at,9.470978188,9.288732861,9.166039394,9.164571769,9.538396697,9.357146124
AT1G03320,,264359_at,4.726690705,5.217607921,4.653179315,4.887089972,5.235767106,5.230834188
AT1G03330,LSM2,264364_at,10.96754472,10.72582823,10.83190019,10.79250739,11.03743717,10.5667972
AT1G03350,,264367_at,9.869459255,9.516350029,9.5144587,9.645776657,10.14302912,9.657799072
AT1G03360,RRP4,264357_at,7.495566174,7.59777952,7.211269386,7.18838021,7.936100896,7.563136036
AT1G03370,,264351_at,9.002757891,8.391702985,9.172640741,9.099867234,7.733607646,8.222674026
AT1G03380,ATG18G,264828_at,7.868355442,8.132414025,8.139180607,8.027892327,7.821098594,8.426590597
AT1G03390,,264827_at,5.077317721,4.651041006,4.88438988,4.729309428,4.871065796,4.924500861
