#ecotype,Col-0,,,,,,
#age,10 (day),,,,,,
#developmental stage,seedling,,,,,,
#organism part,whole organism,,,,,,
#age,10 (day),,,,,,
#development stage,seedling,,,,,,
#compound,,none,none,treated with 5 microMolar BA for 120 minutes,treated with 5 microMolar BA for 120 minutes,treated with 5 microMolar BA for 120 minutes,none
Gene ID,Gene Name,SRR797194,SRR797230,SRR797231,SRR797240,SRR797241,SRR833246
AT5G57830,,186,484,192,219,583,502
AT5G57840,,84,240,73,106,284,249
AT5G57850,DAAT,1146,2313,661,1050,2506,2152
AT5G57860,,387,605,250,296,765,631
AT5G57870,EIF(ISO)4G1,5845,13066,4225,6915,14786,12461
AT5G57880,MPS1,46,88,31,46,95,114
AT5G57885,,0,0,0,0,0,0
AT5G57887,,433,949,283,399,941,995
AT5G57890,ASB2,178,321,138,243,468,313
AT5G57900,SKIP1,278,612,182,239,632,508
AT5G57910,,202,419,137,150,408,366
AT5G57920,ENODL10,8,29,2,8,20,14
AT5G57930,APO2,1591,2339,683,1223,2822,2449
AT5G57940,CNGC5,2025,4264,1098,1497,4113,4692
AT5G57950,,245,434,135,164,504,470
AT5G57960,,643,1143,314,579,1188,1109
AT5G57970,,103,249,80,92,273,279
AT5G57980,NRPB5L1,12,25,5,12,20,19
AT5G57990,UBP23,6115,13602,4588,7315,14310,12384
AT5G58000,,137,476,192,200,635,491
AT5G58003,CPL4,228,490,166,210,568,487
AT5G58005,,224,481,181,268,566,514
AT5G58010,BHLH82,4,134,51,32,224,66
AT5G58020,,1704,3169,971,1541,3479,2823
AT5G58030,,923,1789,642,756,2341,1918
AT5G58040,FIPS5,1942,4793,1318,1950,4712,4204
AT5G58050,GDPDL6,9,6,0,6,6,13
AT5G58060,YKT61,1730,3092,1001,1277,3617,3092
AT5G58070,TIL,11119,21724,3636,6241,13689,14797
AT5G58080,ARR18,29,89,6,18,31,35
AT5G58090,,1201,1992,502,949,2073,1854
AT5G58100,,879,2069,706,1004,2259,2160
AT5G58110,,1368,2746,633,1063,2613,2366
AT5G58120,,845,1519,296,602,877,1163
AT5G58130,ROS3,925,2088,883,1296,2592,2016
AT5G58140,PHOT2,2434,5498,1299,2621,4290,5140
AT5G58150,,0,0,0,0,0,0
AT5G58160,FH13,658,1384,343,555,1028,1251
AT5G58170,GDPDL7,2,12,2,1,5,6
AT5G58180,YKT62,2,1,0,0,2,3
AT5G58190,ECT10,399,814,258,352,856,823
AT5G58200,,650,1517,488,514,1838,1604
AT5G58210,,257,574,218,311,599,517
AT5G58220,TTL,467,959,287,376,974,877
AT5G58230,MSI1,868,1922,743,1054,2476,2006
AT5G58240,FHIT,399,660,232,349,860,714
AT5G58250,,2279,3680,1035,1790,4704,3960
AT5G58260,ndhN,1200,1465,471,673,1784,1407
AT5G58270,ABCB25,899,1988,642,924,2103,1823
AT5G58280,,6,10,3,2,12,11
AT5G58290,RPT3,3665,8004,2608,3799,8980,7494
AT5G58300,,372,821,296,439,1092,865
AT5G58310,MES18,259,164,105,120,409,213
AT5G58320,NET4A,403,1167,408,567,1350,987
AT5G58330,,5020,7415,2419,3896,8438,7409
AT5G58340,,73,176,51,58,182,165
AT5G58350,WNK4,347,984,333,352,1081,783
AT5G58360,OFP3,5,19,7,2,29,11
AT5G58370,,316,829,370,651,1155,808
AT5G58375,,317,770,213,371,970,738
AT5G58380,CIPK10,803,1575,544,682,1599,1502
AT5G58390,PER67,216,423,79,73,196,551
AT5G58400,PER68,1,2,0,0,0,1
AT5G58410,,884,2417,726,1280,2377,2226
AT5G58412,,0,0,0,0,0,0
AT5G58420,RPS4D,4620,9055,2988,4848,11723,8845
AT5G58430,EXO70B1,2125,4871,1051,1954,3746,3665
AT5G58440,SNX2A,742,1596,548,832,1959,1491
AT5G58450,NAA25,615,1388,504,906,1706,1395
AT5G58460,CHX25,0,0,0,0,0,0
AT5G58465,MIR390B,1,2,0,0,0,0
AT5G58470,TAF15B,1321,3120,755,1281,3103,2517
AT5G58480,,214,397,128,213,470,426
AT5G58490,,733,1229,389,529,1420,1334
AT5G58495,,0,0,0,0,0,0
AT5G58500,LSH5,20,68,21,29,94,93
AT5G58510,,474,1129,337,384,1168,1139
AT5G58520,,139,385,122,144,430,413
AT5G58530,,214,420,80,139,453,338
AT5G58540,,226,683,217,250,744,696
AT5G58550,EOL2,234,870,187,375,730,822
AT5G58560,FOLK,478,976,328,455,1134,893
AT5G58570,,77,124,33,58,132,103
AT5G58575,,180,295,101,126,409,304
AT5G58580,ATL63,71,170,44,67,150,142
AT5G58590,RANBP1C,834,1726,604,1104,2384,1654
AT5G58595,,0,1,0,0,2,3
AT5G58600,PMR5,413,837,213,325,774,815
AT5G58610,,9,30,6,11,55,34
AT5G58620,,1068,2546,607,959,2411,2394
AT5G58630,,13,16,10,11,22,22
AT5G58640,,638,1293,414,579,1405,1225
AT5G58650,PSY1,311,469,159,191,534,450
AT5G58660,,116,356,131,138,382,440
AT5G58670,PLC1,305,766,343,454,1020,822
AT5G58680,,33,99,25,42,81,68
AT5G58690,PLC5,172,422,100,179,404,398
AT5G58700,PLC4,515,1639,728,981,1984,1474
AT5G58710,CYP20-1,1564,2980,896,1412,3259,2998
AT5G58720,PIPC,1649,3619,826,1254,2981,2978
AT5G58730,,523,1102,323,360,1141,974
AT5G58740,,477,1074,301,463,1113,876
AT5G58750,,40,220,45,37,163,180
AT5G58760,DDB2,400,863,235,396,1018,977
AT5G58770,,2634,3085,749,1646,2803,2404
AT5G58780,,59,136,42,36,128,121
AT5G58782,,0,1,0,1,0,1
AT5G58784,,4,13,2,6,17,10
AT5G58787,,305,785,233,264,697,811
AT5G58790,,95,163,85,62,215,202
AT5G58800,,434,696,195,290,927,611
AT5G58810,,1,2,0,2,1,5
AT5G58820,SBT4.7,0,1,0,0,2,0
AT5G58830,SBT4.8,0,0,1,0,3,0
AT5G58840,SBT4.9,7,17,0,1,11,14
AT5G58850,ATMYB119,0,0,0,0,0,0
AT5G58860,CYP86A1,155,682,545,506,2738,726
AT5G58870,FTSH9,1550,2726,816,1222,2673,2345
AT5G58880,,1,1,2,2,1,1
AT5G58890,AGL82,0,1,0,0,0,0
AT5G58900,,1670,3365,833,1138,2984,3509
AT5G58910,LAC16,3,25,42,37,167,23
AT5G58920,,296,651,162,287,601,580
AT5G58930,,477,1065,279,467,1091,1116
AT5G58940,CRCK1,102,251,133,142,474,218
AT5G58950,,3682,7597,2304,3519,7439,6837
AT5G58960,GIL1,418,896,193,337,846,928
AT5G58970,PUMP2,200,441,179,219,552,430
AT5G58980,NCER3,112,339,127,148,410,290
AT5G58990,,264,478,158,252,564,479
AT5G59000,,165,314,82,128,342,332
AT5G59010,,261,587,196,331,755,676
AT5G59020,,101,191,66,142,277,224
AT5G59030,COPT1,1813,3003,732,926,2732,2581
AT5G59040,COPT3,2,0,1,0,0,1
AT5G59050,,319,724,163,279,562,638
AT5G59055,,0,0,0,0,0,0
AT5G59060,,1,4,1,1,6,3
AT5G59070,,24,58,12,9,16,28
AT5G59080,,1227,2326,727,835,2144,2348
AT5G59090,SBT4.12,374,2110,847,957,3245,1485
AT5G59100,SBT4.4,0,0,1,0,2,1
AT5G59105,,0,0,0,0,0,0
AT5G59110,,0,0,0,0,0,0
AT5G59120,SBT4.13,5,5,1,0,2,4
AT5G59130,SBT4.11,337,551,135,259,285,442
AT5G59140,,459,994,317,444,1097,895
AT5G59150,RABA2D,1201,2539,1092,1166,3468,2621
AT5G59160,TOPP2,1655,3249,1286,1716,4271,3484
AT5G59170,,4,24,6,6,14,17
AT5G59180,NRPB7,434,902,310,545,995,857
AT5G59190,,4,20,3,6,21,17
AT5G59200,PCMP-E41,19,38,12,22,31,45
AT5G59210,,631,1416,494,658,1496,1417
AT5G59220,SAG113,34,59,22,43,44,32
AT5G59230,,25,27,9,15,20,20
AT5G59240,RPS8B,119,251,149,191,479,236
AT5G59250,,1837,3156,1074,1621,3772,3037
AT5G59260,LECRK21,1,6,3,4,8,5
AT5G59270,,3,10,3,6,14,13
AT5G59280,APUM16,0,0,0,0,0,0
AT5G59290,UXS3,1652,4352,1367,1670,5100,4093
AT5G59300,UBC7,930,1804,664,911,2244,1934
AT5G59305,CLE46,3,6,4,9,13,11
AT5G59310,LTP4,1,8,1,1,6,4
AT5G59320,LTP3,48,87,17,52,124,121
AT5G59330,,51,67,15,23,49,99
AT5G59340,WOX2,60,76,20,36,38,42
AT5G59350,,225,564,166,271,450,519
AT5G59360,SMR14,16,22,11,15,35,54
AT5G59370,ACT4,4,7,1,2,5,8
AT5G59380,MBD6,243,418,122,173,583,437
AT5G59385,,3,1,0,1,1,1
AT5G59390,,0,7,4,6,8,5
AT5G59395,,0,0,0,0,0,0
AT5G59400,,375,801,203,333,699,664
AT5G59410,,112,255,84,123,407,280
AT5G59420,ORP3C,2481,5413,1606,2112,5452,4906
AT5G59430,TRP1,493,1100,328,479,1018,1111
AT5G59440,ZEU1,451,832,292,433,1066,871
AT5G59450,SCL11,929,2084,755,1121,2176,1684
AT5G59460,,230,537,227,327,723,505
AT5G59470,,25,74,43,36,100,72
AT5G59480,,3132,5183,1698,2983,4722,4440
AT5G59490,,44,161,77,81,226,125
AT5G59500,,528,980,261,468,1050,871
AT5G59505,MIR172E,1,0,0,3,2,3
AT5G59510,RTFL5,172,297,57,109,137,130
AT5G59520,ZIP2,181,1112,514,558,2023,1105
AT5G59530,,97,265,95,177,393,276
AT5G59540,,4517,7781,1511,3149,4162,5936
AT5G59550,,1320,2405,421,727,1617,1488
AT5G59560,SRR1,298,696,241,351,751,687
AT5G59570,BOA,268,536,128,185,558,496
AT5G59580,UGT76E1,694,1396,321,441,905,865
AT5G59590,UGT76E2,365,837,170,210,494,445
AT5G59600,PCMP-E1,51,98,21,49,87,97
AT5G59610,,295,477,202,268,668,591
AT5G59613,,2221,4229,1517,1709,5939,3783
AT5G59616,,0,0,0,0,0,0
AT5G59620,,0,0,0,0,1,0
AT5G59630,,2,8,1,5,4,2
AT5G59640,,3,5,1,4,8,3
AT5G59650,,44,97,35,59,116,126
AT5G59660,,19,39,20,26,55,42
AT5G59662,,3,5,3,10,9,10
AT5G59670,,20,48,10,29,45,24
AT5G59680,,24,55,49,40,142,36
AT5G59690,,1333,2236,506,711,2492,2413
AT5G59700,,80,155,48,64,116,112
AT5G59710,VIP2,817,1908,610,1010,1957,1837
AT5G59720,HSP18.1,44,124,40,59,117,114
AT5G59730,ATEXO70H7,676,1354,333,444,1138,1132
AT5G59732,,0,0,0,0,0,0
AT5G59740,UTR5B,68,161,59,84,206,179
AT5G59750,,777,1257,310,462,1287,1207
AT5G59760,,2,13,9,12,12,21
AT5G59770,,691,1212,340,554,1193,1239
AT5G59780,MYB59,381,877,189,298,808,865
AT5G59790,,258,635,186,239,659,485
AT5G59800,MBD7,412,654,244,274,870,768
AT5G59810,SBT5.4,0,0,0,1,0,0
AT5G59820,ZAT12,2756,5004,886,2139,3504,3027
AT5G59830,,455,843,262,450,944,881
AT5G59840,,559,1102,466,649,1546,1101
AT5G59845,GASA10,6,35,16,15,67,27
AT5G59850,RPS15AA,3922,7709,2468,4091,9217,7563
AT5G59860,,2,8,2,5,12,3
AT5G59870,HTA6,1264,2062,497,804,2193,2213
AT5G59880,ADF3,6086,10219,3375,4552,11958,10270
AT5G59890,ADF4,2040,3805,1379,1852,4768,3564
AT5G59900,,67,167,38,56,148,136
AT5G59910,HTB4,3807,7116,2148,3324,8368,6910
AT5G59920,ULI3,2277,4064,1026,2018,2682,3147
AT5G59930,,1,41,13,11,56,35
AT5G59940,,9,50,39,27,160,45
AT5G59945,,0,0,0,0,0,0
AT5G59950,,1457,3231,675,942,2767,2805
AT5G59960,,422,895,338,379,1073,1016
AT5G59970,,515,847,243,290,1007,913
AT5G59980,,226,553,243,366,709,597
AT5G59990,,3,11,7,4,11,14
AT5G60000,,0,0,0,0,0,0
AT5G60010,RBOHH,0,0,0,0,0,1
AT5G60020,LAC17,93,538,167,212,648,342
AT5G60022,,2,8,3,8,10,13
AT5G60030,,702,1369,605,845,2130,1450
AT5G60040,NRPC1,187,492,205,325,508,498
AT5G60050,,104,282,75,109,252,233
AT5G60060,,1,2,4,1,9,5
AT5G60070,,0,0,0,0,0,0
AT5G60080,,0,0,0,0,0,0
AT5G60090,,0,0,0,0,0,0
AT5G60100,PRR3,247,580,205,278,696,589
AT5G60110,APUM18,3,4,0,0,6,8
AT5G60120,TOE2,744,1789,486,638,1806,1805
AT5G60130,,3,13,5,8,9,8
AT5G60140,,3,5,2,0,2,2
AT5G60142,,14,61,18,24,39,51
AT5G60150,,51,125,46,55,122,169
AT5G60160,,876,1846,550,790,1876,1754
AT5G60170,,2366,4922,1708,2610,5262,4830
AT5G60180,APUM19,16,35,5,9,14,23
AT5G60190,NEDP1,192,312,86,125,355,268
AT5G60200,DOF5.3,177,476,129,261,675,483
AT5G60210,RIP5,584,1407,408,628,1335,1542
AT5G60220,TET4,5,13,2,4,3,8
AT5G60230,SEN2,62,114,29,58,124,126
AT5G60240,,0,0,0,0,0,2
AT5G60250,,41,67,22,36,77,60
AT5G60260,,6,6,4,3,8,4
AT5G60270,LECRK17,707,1465,406,495,1223,1205
AT5G60280,LECRK18,160,345,163,162,482,433
AT5G60285,,6,9,2,1,7,5
AT5G60290,,6,38,11,7,24,24
AT5G60300,LECRK19,476,990,272,524,947,876
AT5G60310,LECRK110,48,75,12,24,39,39
AT5G60320,LECRK111,2,7,5,4,8,6
AT5G60330,,5,12,5,3,9,8
AT5G60335,,20,24,13,11,36,30
AT5G60340,AAK6,1484,2836,1002,1600,3899,2764
AT5G60350,,2,5,5,6,16,5
AT5G60360,AALP,5808,9708,3144,4718,10924,8204
AT5G60370,,204,440,117,153,415,432
AT5G60380,,2,5,0,1,4,6
AT5G60390,A1,36350,73670,22727,34647,85995,74480
AT5G60400,,788,1702,796,864,2748,2169
AT5G60408,MIR391,1,5,0,0,0,0
AT5G60410,ATSIZ1,2745,5897,1849,2942,5986,5142
AT5G60430,,65,176,52,83,197,130
AT5G60440,AGL62,10,32,7,14,26,29
AT5G60450,ARF4,803,1811,481,766,1976,2074
AT5G60460,,233,468,128,155,462,370
AT5G60470,,29,60,9,11,20,46
AT5G60480,ZHD12,0,0,0,0,0,0
AT5G60490,FLA12,107,241,64,80,224,172
AT5G60500,,0,0,0,0,0,0
AT5G60510,,0,0,0,0,0,1
AT5G60520,,29,148,5,5,14,92
AT5G60530,,91,531,130,82,596,252
AT5G60540,PDX2,742,1382,417,697,1480,1288
AT5G60548,,0,0,0,0,0,0
AT5G60550,GRIK2,0,0,0,0,0,0
AT5G60553,,0,0,0,0,0,0
AT5G60560,,0,0,0,0,0,0
AT5G60570,,1159,2823,781,971,3045,2396
AT5G60580,,269,731,251,344,821,819
AT5G60590,,228,482,155,227,592,463
AT5G60600,ISPG,10208,18492,5521,8802,18466,16198
AT5G60610,,75,90,20,38,80,98
AT5G60615,,0,0,0,0,0,0
AT5G60620,GPAT9,666,1377,483,626,1562,1310
AT5G60630,,17,41,12,12,52,27
AT5G60640,PDIL1-4,2642,6194,1969,2678,6950,6464
AT5G60650,,7,36,16,26,56,19
AT5G60660,PIP2-4,71,738,322,192,1787,317
AT5G60670,RPL12C,1416,2943,1205,1788,4450,3063
AT5G60680,,331,830,214,208,895,883
AT5G60690,REV,670,1672,378,617,1510,1785
AT5G60700,,534,1201,262,403,950,1049
AT5G60710,,1326,3063,912,1114,3303,3024
AT5G60720,,15,144,65,62,191,98
AT5G60730,,26,88,32,51,87,78
AT5G60740,ABCG28,0,0,0,0,0,0
AT5G60750,,746,1237,436,684,1461,1227
AT5G60760,,40,146,34,42,185,86
AT5G60770,NRT2.4,1,1,0,0,0,0
AT5G60780,NRT2.3,227,199,29,68,167,309
AT5G60790,ABCF1,6236,12842,4426,7738,14119,11284
AT5G60800,,182,402,78,168,364,272
AT5G60805,,0,0,0,0,0,0
AT5G60810,RGF1,4,1,0,1,2,4
AT5G60820,,238,554,134,188,454,494
AT5G60830,AtbZIP70,0,2,0,0,1,0
AT5G60840,,135,333,143,179,521,300
AT5G60850,DOF5.4,712,1280,377,509,1425,1244
AT5G60860,RABA1F,827,1454,660,606,2449,1519
AT5G60870,,88,197,70,116,233,215
AT5G60880,BASL,56,80,33,38,105,111
AT5G60890,MYB34,374,1136,701,1204,2546,1315
AT5G60900,RLK1,15,18,5,10,30,15
AT5G60910,AGL8,15,20,5,16,8,9
AT5G60920,COB,6428,13602,5512,6551,18302,14598
AT5G60930,,256,648,170,304,698,806
AT5G60940,CSTF50,216,522,197,279,662,561
AT5G60945,,0,0,0,0,0,0
AT5G60950,COBL5,120,313,151,139,647,213
AT5G60960,PNM1,1154,2858,1066,1784,3730,2858
AT5G60963,,0,0,0,0,0,0
AT5G60964,,0,0,0,0,0,0
AT5G60966,,0,0,0,0,0,0
AT5G60970,TCP5,165,344,95,169,371,363
AT5G60978,,0,0,0,0,0,0
AT5G60980,,1121,2758,779,1018,3194,2629
AT5G60990,RH10,678,1588,660,1161,2368,1700
AT5G61000,RPA1D,225,430,174,287,486,471
AT5G61010,ATEXO70E2,921,1728,836,1660,2295,1343
AT5G61020,ECT3,3330,7221,2933,4888,9917,7883
AT5G61030,RBG3,530,1162,345,613,1460,990
AT5G61040,,199,505,153,247,569,504
AT5G61050,,1,0,0,0,0,2
AT5G61060,HDA05,546,1149,401,705,1356,1269
AT5G61070,HDA18,13,17,4,12,18,26
AT5G61090,,7,5,1,3,7,7
AT5G61100,,1,0,0,1,1,0
AT5G61110,,0,0,0,0,0,0
AT5G61120,,3,1,0,0,4,8
AT5G61130,PDCB1,1503,2604,779,1339,3103,2755
AT5G61140,BRR2C,1100,3335,1247,1876,3772,3185
AT5G61150,VIP4,1062,2576,780,1158,2636,2486
AT5G61160,ACT,701,585,120,155,294,511
AT5G61170,RPS19C,3812,7497,2205,3186,8891,7083
AT5G61180,,7,9,1,5,8,7
AT5G61190,,371,920,321,434,1057,1034
AT5G61200,,48,159,51,100,206,189
AT5G61210,SNAP33,2291,4432,1610,2101,5299,4095
AT5G61220,,288,614,295,414,895,711
AT5G61228,,0,0,0,0,0,0
AT5G61230,PIA2,0,0,0,0,0,0
AT5G61240,,2638,4999,1791,2644,5753,5483
AT5G61250,AtGUS1,65,225,91,103,372,205
AT5G61260,,18,72,42,49,155,75
AT5G61270,BHLH72,1634,3509,1142,1352,3752,3090
AT5G61280,,6,25,16,11,44,24
AT5G61290,,122,309,102,165,299,337
AT5G61300,,105,209,82,119,284,255
AT5G61310,,250,570,250,326,972,553
AT5G61320,CYP89A3,1,0,0,0,0,0
AT5G61330,,685,1558,713,1139,2368,1591
AT5G61340,,238,738,479,467,1509,646
AT5G61345,,0,0,0,0,0,0
AT5G61350,,93,179,56,63,208,131
AT5G61360,,50,73,26,25,83,67
AT5G61370,,100,186,64,113,182,191
AT5G61380,APRR1,1668,3818,1136,1510,3506,4025
AT5G61390,NEN2,288,772,238,321,677,542
AT5G61400,,23,63,14,34,45,61
AT5G61410,RPE,13529,19181,6314,10333,20028,17808
AT5G61412,,10,11,0,7,11,10
AT5G61420,MYB28,960,1927,295,590,1001,1970
AT5G61430,NAC100,25,53,9,17,48,54
AT5G61440,ACHT5,162,553,252,302,1055,676
AT5G61445,,0,0,0,0,0,0
AT5G61450,,330,841,305,434,999,865
AT5G61455,U2.7,39,3,0,15,8,26
AT5G61460,SMC6B,151,400,168,272,495,458
AT5G61470,,0,0,0,0,0,0
AT5G61480,TDR,462,1039,261,474,1003,1135
AT5G61490,,20,37,13,17,46,31
AT5G61495,,6,5,1,1,3,3
AT5G61500,ATG3,916,2017,550,803,1993,1808
AT5G61510,,1393,2126,501,1121,1611,1661
AT5G61520,STP3,536,830,168,274,700,748
AT5G61530,,571,1488,475,615,1464,1204
AT5G61540,,65,149,39,52,134,133
AT5G61550,,5,92,29,13,101,51
AT5G61560,,1044,2590,726,928,1980,1830
AT5G61570,,912,1527,566,978,1567,1256
AT5G61580,PFK4,493,1016,314,511,1021,999
AT5G61590,ERF107,2733,6109,2125,1821,8231,7434
AT5G61600,ERF104,822,2176,459,809,1734,1787
AT5G61605,ESFL10,0,0,0,0,0,0
AT5G61610,,23,47,15,10,57,41
AT5G61620,,1,0,2,2,8,3
AT5G61630,,0,0,0,0,0,0
AT5G61640,PMSR1,155,342,154,168,489,341
AT5G61650,CYCU4-3,7,77,37,37,160,45
AT5G61660,,549,1128,195,437,776,1021
AT5G61670,OR,1665,2336,716,1082,2489,2041
AT5G61680,,0,0,1,0,0,0
AT5G61690,ABCA11,0,0,0,0,0,0
AT5G61700,ABCA12,0,0,1,1,1,1
AT5G61710,,0,0,0,0,1,0
AT5G61720,,0,0,0,0,0,0
AT5G61730,ABCA9,1,0,0,0,1,1
AT5G61740,ABCA10,11,23,6,9,25,23
AT5G61750,,0,1,0,0,5,2
AT5G61760,IPK2B,456,838,270,402,941,869
AT5G61770,PPAN,1043,2187,1071,1710,3502,2390
AT5G61780,TSN2,6766,16482,4446,6386,15084,13975
AT5G61790,CNX1,10444,22203,5821,9466,23036,21692
AT5G61800,PCMP-E8,59,93,15,31,56,76
AT5G61810,,1143,2384,719,1164,2163,2091
AT5G61820,,15894,21604,5284,11612,13551,15874
AT5G61830,,319,584,176,212,594,567
AT5G61835,,0,0,0,0,0,0
AT5G61840,IRX10L,629,1415,418,546,1450,1301
AT5G61850,LFY,5,3,0,0,6,2
AT5G61865,,29,64,16,19,67,80
AT5G61880,PAM16L1,199,388,135,222,562,430
AT5G61890,ERF114,111,224,37,89,110,95
AT5G61900,BON1,8,20,2,9,9,13
AT5G61910,,360,915,305,386,920,944
AT5G61920,FLXL4,46,90,26,43,99,88
AT5G61930,APO3,70,194,59,76,185,208
AT5G61940,,60,137,54,66,168,138
AT5G61950,,56,123,45,44,100,140
AT5G61960,ML1,2511,6226,2013,3383,6310,5621
AT5G61970,,1259,2751,1054,1485,3306,2865
AT5G61980,AGD1,98,267,65,95,301,219
AT5G61990,,210,580,194,258,534,581
AT5G61997,,0,0,0,0,0,0
AT5G62000,ARF2,5403,12696,3147,5060,11286,11215
AT5G62020,HSFB2A,636,1183,224,514,707,718
AT5G62030,,355,898,279,481,900,771
AT5G62040,BFT,11,28,9,11,50,28
AT5G62050,OXA1,662,1519,573,911,1716,1489
AT5G62060,,0,0,0,0,0,0
AT5G62065,LTP14,0,1,0,0,1,2
AT5G62070,IQD23,2576,4880,1494,2030,5115,4254
AT5G62080,,1,1,0,0,1,2
AT5G62090,SLK2,672,1545,404,616,1484,1356
AT5G62100,ATBAG2,100,226,94,98,271,250
AT5G62110,,0,0,0,0,0,0
AT5G62120,ARR23,0,0,0,0,0,0
AT5G62130,,88,164,56,83,180,141
AT5G62140,,318,393,117,220,472,378
AT5G62150,,16,63,23,25,92,48
AT5G62160,ZIP12,1,3,1,0,3,3
AT5G62162,MIR399C,0,0,1,1,1,1
AT5G62165,AGL42,21,143,84,67,265,85
AT5G62170,,67,187,70,103,227,228
AT5G62180,CXE20,129,285,75,91,305,239
AT5G62190,RH7,3965,10260,4030,7084,13278,10060
AT5G62200,ATS3B,282,456,134,171,473,463
AT5G62210,,47,100,57,78,219,110
AT5G62220,XLT2,588,1159,378,507,1520,1226
AT5G62230,ERL1,73,148,30,72,121,204
AT5G62240,,5,2,1,2,6,8
AT5G62250,MAP65-9,1,9,0,3,6,6
AT5G62260,AHL6,50,157,48,68,237,166
AT5G62270,,782,1722,606,944,2215,1876
AT5G62280,,457,1507,289,220,1718,2025
AT5G62290,,323,692,268,362,914,709
AT5G62300,RPS20C,3088,5660,2032,3273,7545,5856
AT5G62310,IRE,9,133,46,40,155,90
AT5G62320,MYB99,1,0,1,0,1,3
AT5G62330,,2,17,6,2,9,5
AT5G62340,,24,123,22,15,92,47
AT5G62350,,19995,41141,9631,12582,36304,37467
AT5G62360,,25967,52503,14728,16217,48872,47708
AT5G62370,,150,384,186,296,517,354
AT5G62380,NAC101,23,55,30,50,77,45
AT5G62390,BAG7,3845,8352,2759,3558,10584,9512
AT5G62400,,0,0,0,0,3,0
AT5G62410,SMC2-1,323,832,294,485,928,973
AT5G62420,,4,68,186,89,853,44
AT5G62430,CDF1,739,1170,348,597,822,889
AT5G62440,EMB514,641,1363,514,934,2076,1286
AT5G62460,,606,1158,374,477,1234,1031
AT5G62470,MYB96,2488,4489,1406,1868,3577,3749
AT5G62480,GSTU9,31,287,260,175,788,256
AT5G62490,HVA22B,3,27,0,5,73,18
AT5G62500,EB1B,252,629,198,269,768,623
AT5G62510,,3,10,5,5,13,17
AT5G62520,SRO5,808,1890,366,623,1258,1497
AT5G62530,ALDH12A1,656,1662,575,795,1816,1725
AT5G62540,UBC3,613,1188,483,843,1464,1190
AT5G62550,,217,429,132,226,491,580
AT5G62560,PUB41,521,1087,269,306,918,904
AT5G62570,,1097,2414,584,1049,1765,2162
AT5G62575,SDH7B,214,428,146,182,545,383
AT5G62576,,0,0,0,0,0,0
AT5G62580,TOR1L3,714,1489,528,671,1940,1511
AT5G62600,MOS14,697,1697,577,891,1693,1707
AT5G62610,BHLH79,552,1087,308,478,1243,1125
AT5G62620,GALT6,539,1126,346,630,1138,942
AT5G62623,,0,0,0,0,0,0
AT5G62627,,0,0,0,0,0,0
AT5G62630,HIPL2,299,959,514,932,1882,1080
AT5G62640,ELF5,911,1917,623,880,2021,1818
AT5G62650,,414,850,320,486,992,769
AT5G62660,,0,0,0,0,1,1
AT5G62670,AHA11,1648,2886,933,1612,3003,2562
AT5G62680,NPF2.11,763,2358,629,1219,2601,1931
AT5G62690,TUBB3,3265,6639,1839,2772,7320,6755
AT5G62700,TUBB3,3941,8011,2190,3209,7954,8497
AT5G62710,,133,302,90,187,390,325
AT5G62720,,2636,3762,1204,1784,4189,3604
AT5G62730,NPF4.7,17,14,6,12,41,7
AT5G62740,HIR1,725,1307,483,647,1793,1231
AT5G62750,,0,0,0,1,2,2
AT5G62760,,304,722,211,311,840,718
AT5G62770,,138,283,67,97,327,232
AT5G62780,,0,1,1,1,2,1
AT5G62790,DXR,2376,4009,1389,2005,5041,3998
AT5G62800,,0,0,0,0,45,0
AT5G62810,PEX14,2348,4185,1225,1913,4129,3906
AT5G62820,,25,59,14,30,53,70
AT5G62830,,0,2,0,0,0,0
AT5G62840,,354,464,165,249,620,464
AT5G62848,MIR420,0,0,0,0,0,0
AT5G62850,SWEET5,10,28,13,9,25,5
AT5G62860,,0,0,0,0,0,0
AT5G62865,,440,848,167,202,823,617
AT5G62880,ARAC10,477,1199,339,486,1235,1298
AT5G62890,NAT6,2235,5234,1422,2383,4938,4798
AT5G62900,,176,369,116,251,426,331
AT5G62910,,536,1082,363,487,1217,961
AT5G62920,ARR6,222,514,1367,1865,4335,671
AT5G62930,,512,1119,388,535,1447,1071
AT5G62940,DOF5.6,126,233,54,116,277,240
AT5G62950,,229,505,224,248,668,518
AT5G62960,,114,274,202,337,673,263
AT5G62970,,2,7,1,2,7,2
AT5G62980,FOLB2,181,377,163,232,646,486
AT5G62990,emb1692,186,357,101,161,300,316
AT5G62998,,1,2,2,0,3,4
AT5G63000,,289,550,157,176,668,538
AT5G63010,,224,466,200,267,640,445
AT5G63020,,509,1150,337,488,1141,1162
AT5G63030,GRXC1,495,933,266,366,1105,793
AT5G63040,,403,660,217,429,677,641
AT5G63050,EMB2759,999,1779,598,1056,2227,1833
AT5G63060,,291,361,165,217,497,398
AT5G63063,,0,0,0,0,0,0
AT5G63065,,0,0,0,0,0,0
AT5G63070,RPS15F,3,2,0,1,3,3
AT5G63080,,212,580,191,291,552,540
AT5G63085,,0,0,0,0,0,0
AT5G63087,,2,7,3,8,6,10
AT5G63090,LOB,26,47,19,31,52,63
AT5G63100,,182,321,92,176,305,270
