#developmental stage,seeding,,,,,,,
#organism part,whole organism,,,,,,,
#genotype,columbia,,,,,,,
#compound,brassinazole,,,,,,,
Gene ID,Gene Name,DesignElementAccession,Col_BRZ_rep3,Col_mock_rep3,Col_mock_rep1,Col_mock_rep2,Col_BRZ_rep2,Col_BRZ_rep1
AT3G03640,BGLU25,259173_at,7.368655504,7.844386178,7.879997739,7.700999559,7.505657617,7.441333986
AT3G03660,WOX11,259223_at,4.582546839,4.373294046,5.10755177,4.834925085,4.651103373,4.61139361
AT3G03670,PER28,259197_at,5.064150433,4.92358956,4.925891615,5.790670825,5.056256254,5.018323221
AT3G03680,,259222_at,4.771448919,4.811109995,4.502734828,4.771448919,4.966132384,4.723495403
AT3G03690,UNE7,259174_at,6.377164001,6.415768009,6.308711575,6.454985648,6.315542794,6.637753245
AT3G03710,PNP1,259344_at,7.479185877,7.230650904,7.178980124,7.159209284,7.245189496,7.326579983
AT3G03720,CAT4,259337_at,8.213155963,8.421291377,8.129498774,8.103137637,8.271732704,8.249353711
AT3G03740,BPM4,259341_at,7.623542768,7.581675761,7.16276337,7.552856402,7.375064755,7.8393203
AT3G03750,SUVR3,259336_at,5.320881424,5.357469813,5.27339192,5.271568779,5.279607454,5.277100172
AT3G03770,,259348_at,4.60150432,4.720812739,4.715771031,4.455782619,4.590770766,4.590770766
AT3G03790,,259334_at,7.156685581,7.342617339,7.237674457,7.388171713,7.491342473,7.345042598
AT3G03800,SYP131,259338_at,4.190225326,4.113986797,3.984793537,4.94169514,4.154974823,4.154974823
AT3G03810,EDA30,259333_at,6.097224833,6.194306726,6.21577589,5.89059969,6.260755541,6.192862937
AT3G03830,,259332_at,6.186262789,6.833984164,6.002284715,6.18376901,6.327266184,6.186262789
AT3G03840,,259331_at,6.619941432,7.035604503,6.85485235,6.835017126,6.681092176,6.500224252
AT3G03860,APRL5,259349_at,8.620151629,8.777771677,8.685782527,8.647617155,8.405517841,8.648304061
AT3G03870,,259340_at,7.571043221,7.614049186,7.448038504,7.602969485,7.597022883,7.507016982
AT3G03880,,257518_at,5.694726233,5.592788918,5.406484785,5.138774619,5.594554372,5.592788918
AT3G03890,,259342_at,7.211389909,7.664350135,7.400445381,6.841148526,6.968364143,7.462495581
AT3G03900,APK3,259339_at,6.101761192,6.295008912,6.193476728,6.684062313,6.263488489,6.295008912
AT3G03910,GSH3,259346_at,4.317771,4.511266205,4.354597847,4.933519108,4.48948044,4.569272321
AT3G03920,,259347_at,7.972647773,7.712490154,7.377616826,7.441741764,7.935005496,7.499312704
AT3G03950,ECT1,258812_at,7.900554303,8.142001903,8.23970646,8.306966915,8.126599488,8.169524435
AT3G03960,CCT8,258816_at,8.380776335,8.332856154,8.493324017,8.380776335,8.380776335,8.532649947
AT3G03970,,258810_at,6.628594963,6.568222626,5.989480542,6.305489639,6.721663196,6.554674272
AT3G03980,,258814_at,6.197683904,6.197683904,6.03653784,6.03589432,6.34920991,6.307585478
AT3G03990,D14,258811_at,9.785009545,9.79275926,9.528494328,9.852456589,9.696622614,9.558678276
AT3G04000,ChlADR2,258815_at,5.99842157,6.131801373,6.20432546,5.306251352,5.814750353,6.133906788
AT3G04010,,258805_at,8.983781457,9.064364417,9.046936018,8.975337947,8.928580336,8.729297058
AT3G04020,,258806_at,4.463888012,4.536966582,4.501155326,4.424011645,4.598994028,4.578555353
AT3G04030,MYR2,258807_at,4.849949913,4.497565466,4.596354673,4.725796647,4.679124452,4.735354308
AT3G04050,,258808_at,4.488096323,4.424225099,4.488096323,4.483288549,4.51484834,4.488096323
AT3G04060,anac046,258813_at,6.87585043,7.700253401,7.356839988,7.382620909,6.966321892,7.015434967
AT3G04070,NAC047,258809_at,8.542751658,8.560944993,8.431103826,8.454007591,8.482800717,8.560944993
AT3G04080,APY1,258567_at,6.746838876,6.720027326,6.810763305,6.580547325,6.766783684,6.669425379
AT3G04090,SIP1-1,258584_at,10.10039374,9.86770116,9.590755589,9.805020419,10.18057577,10.02169436
AT3G04100,AGL57,258583_at,4.540273483,4.543396955,4.061939065,5.202518265,4.433977248,4.482031965
AT3G04110,GLR1.1,258566_at,4.754111359,4.886931514,4.886931514,4.816268705,4.987575189,4.777531366
AT3G04120,GAPC1,258588_s_at,11.95907763,11.88071063,11.93382984,11.80353113,12.09573581,12.1509226
AT3G04120,GAPC1,AFFX-Athal-GAPDH_3_s_at,11.18816185,10.64332164,10.28907915,10.58327231,10.90579242,10.95707718
AT3G04120,GAPC1,AFFX-Athal-GAPDH_5_s_at,10.37596844,9.928579399,9.713676937,9.834295022,10.26272292,10.22583546
AT3G04120,GAPC1,AFFX-Athal-GAPDH_M_s_at,11.16514281,10.83716047,10.67354109,10.82724723,11.02519653,11.18242704
AT3G04120,GAPC1,AFFX-r2-At-GAPDH-3_s_at,11.71471521,11.34106817,11.4147026,11.2980494,11.65304548,11.56866706
AT3G04120,GAPC1,AFFX-r2-At-GAPDH-5_s_at,11.86144769,11.62786771,11.7237266,11.66973885,11.88518942,11.8645746
AT3G04130,,258592_at,4.696221577,4.54757428,4.971787818,4.638033869,4.638033869,4.633610273
AT3G04150,,258582_at,4.608628492,4.775742695,4.585052705,5.130092033,4.760599978,4.712249278
AT3G04160,,258581_at,4.417946345,4.529678977,4.483996336,4.491570957,4.760601478,4.544477635
AT3G04170,,258580_at,4.648059215,4.7443292,4.892009669,4.533760619,4.7443292,4.7443292
AT3G04200,,258578_at,4.541429785,4.541429785,4.864937498,4.876204204,4.478025849,4.405326584
AT3G04210,,258537_at,4.213428375,4.21053715,4.004056949,4.353822762,4.179849245,4.198931969
AT3G04220,,258577_at,4.994681152,4.938619122,4.609786031,4.938619122,4.938619122,5.051180285
AT3G04230,RPS16B,258576_at,6.838837909,7.268919286,7.245950873,7.011282922,6.931212604,7.061765607
AT3G04240,SEC,258575_at,8.958565844,9.007250819,9.115579782,8.962918568,9.096872033,8.992840587
AT3G04250,,258574_at,4.189322994,3.978387966,4.255908795,5.095927995,4.255908795,4.255908795
AT3G04260,PTAC3,258573_at,7.577043382,7.587211066,7.441633665,7.296025075,7.44919959,7.451432815
AT3G04270,,258572_at,4.236636369,4.062084868,4.10981719,4.248820998,3.976221308,4.10981719
AT3G04280,ARR22,258590_at,4.178238724,4.162251158,4.24317872,4.179540002,4.238048177,4.240939793
AT3G04290,LTL1,258589_at,7.677503369,8.028538999,8.352785114,7.822845653,7.471733934,7.344944829
AT3G04310,,258587_at,5.42729354,5.361163974,4.808397577,5.42729354,5.477108429,5.523478988
AT3G04340,FTSHI5,258585_at,7.499506679,7.459879499,7.315121703,7.065559996,7.598604271,7.620475614
AT3G04350,,258565_at,9.556938012,9.78520536,9.668761841,9.749018356,9.771276583,9.531090729
AT3G04360,,258591_at,4.541429785,4.380881937,4.35242597,4.94059499,4.872660228,4.541429785
AT3G04370,CRRSP39,258625_at,4.316825523,4.332517889,4.169857155,4.923758917,4.399990507,4.332517889
AT3G04390,,258597_x_at,4.311821027,4.377831492,4.105167095,4.075373137,4.278059382,4.312006675
AT3G04400,RPL23B,258569_at,11.80494296,11.79710016,11.7341071,11.70338622,11.70338622,11.93155568
AT3G04420,anac048,258571_at,5.016880114,4.903403624,4.924844599,5.381065179,4.841598412,5.135932589
AT3G04450,PHL13,258626_at,4.697451503,4.894001198,4.894001198,5.013726624,4.894001198,4.754740317
AT3G04460,PEX12,258627_at,6.670089873,6.904759803,6.622577186,5.883729056,6.725000528,6.821361299
AT3G04470,,258568_at,9.240718788,9.019896782,8.645566653,8.831567754,9.064132243,9.11934403
AT3G04480,,258593_at,6.461002333,6.342036197,6.461002333,5.731562145,6.461002333,6.560460283
AT3G04500,,258595_at,7.806488317,7.938174963,7.905539638,7.673890483,7.903936047,7.934854885
AT3G04510,LSH2,258596_at,4.27804905,4.387265592,4.300642215,5.304677731,4.286133145,4.300642215
AT3G04520,THA2,258599_at,7.268514298,7.507142536,6.992764986,7.396570754,7.280582533,7.310003062
AT3G04530,PPCK2,258570_at,6.213404443,6.432550871,6.466923101,6.733870203,6.166195048,6.12220113
AT3G04540,,258798_at,4.046696291,3.998386446,3.964508106,4.170862747,4.046696291,4.011782859
AT3G04550,RAF1.2,258800_at,7.616819424,7.795596652,7.381834183,8.076243907,7.663007631,7.345268632
AT3G04560,,258801_at,7.99872442,8.021425885,7.890394054,7.755998561,8.116858707,7.948487222
AT3G04570,AHL19,258795_at,6.009264228,6.090509126,6.061332648,5.94313002,6.124814879,6.27544426
AT3G04580,EIN4,258818_at,6.225692419,6.380702232,5.797000578,5.960258529,6.188828932,6.256193191
AT3G04590,AHL14,258819_at,7.776380098,7.8347784,7.833096043,7.06816549,7.8347784,7.944680428
AT3G04600,,258820_at,7.254463785,7.170250388,6.913805031,6.949337116,7.193508481,7.170250388
AT3G04610,FLK,258790_at,8.827262879,8.859621896,8.61424564,8.74938319,8.968868877,8.863257468
AT3G04620,,258840_at,4.532552999,4.785672324,4.956882549,4.960740609,4.664160546,4.804194329
AT3G04630,WDL1,258796_at,5.652903842,6.048808382,5.94819013,5.181716402,5.444926785,5.825652592
AT3G04640,,258792_at,7.068479856,7.530001459,7.214521693,7.347446413,7.530001459,7.344498672
AT3G04650,,258802_at,4.732730401,4.920854304,4.715073547,4.617844592,4.809742485,4.848607641
AT3G04660,,258841_at,4.037649571,3.966913286,4.021754939,4.040606106,4.140455124,4.069895667
AT3G04670,WRKY39,258803_at,8.360789435,8.695880321,8.680625489,8.655068424,8.522913257,8.509678597
AT3G04680,CLPS3,258842_at,6.484865438,6.384428875,6.23702866,6.452502714,6.540319373,6.669945961
AT3G04690,ANX1,258843_at,4.524932138,4.446186413,4.612776273,5.094795452,4.483905101,4.708984212
AT3G04710,TPR10,258794_at,5.740373973,5.921397164,5.898185114,5.962851453,5.938602606,5.617915356
AT3G04720,HEL,258791_at,10.55076175,10.38700433,10.55076175,10.62690214,10.49142227,10.48122816
AT3G04730,IAA16,258797_at,11.60866067,11.30443642,11.19040716,11.33906014,11.48773222,11.57918682
AT3G04740,MED14,258844_at,8.581183565,8.602658359,8.382749683,8.427927681,8.469752987,8.391555932
AT3G04750,PCMP-E81,258817_at,5.335122111,5.335122111,5.024597077,5.107245347,5.337050135,5.358913248
AT3G04760,,258804_at,7.650531921,7.516423165,6.948512889,6.529087254,7.332444328,7.691679591
AT3G04770,RPSAb,258799_at,6.263734583,6.048264093,5.283478864,5.567025976,6.1046047,6.287343148
AT3G04780,,258793_at,8.184789663,8.28348109,7.861846088,7.918804081,8.265982159,8.3256851
AT3G04790,RPI3,259098_at,9.294822337,9.323459636,9.293769018,9.442699856,9.238148694,9.22946031
AT3G04800,TIM23-3,259084_at,4.607258497,4.626242834,4.575057913,4.600079152,4.607258497,4.607258497
AT3G04810,NEK2,259083_at,6.402943834,6.085365358,5.891375196,5.824021388,6.194160114,6.553623697
AT3G04820,,259082_at,5.098984101,5.018896276,5.064758727,4.674082161,5.170734171,4.948051124
AT3G04830,,259097_at,8.454612185,8.23256056,8.188770245,8.070365028,8.435475424,8.449651681
AT3G04840,RPS3AA,259096_at,9.97203417,9.945373141,9.892303826,9.829499938,10.14766219,10.05098319
AT3G04860,,259093_at,7.656355757,7.239186961,7.006822476,6.755526992,7.164145938,7.57751186
AT3G04870,ZDS1,259092_at,8.737339174,8.632228272,8.407815905,8.317277977,8.548516988,8.699967706
AT3G04880,DRT102,259100_at,9.006890377,8.965749074,8.818709055,8.657940793,8.916682693,8.750374456
AT3G04890,,259091_at,5.905428865,5.891714902,5.816073011,5.060263596,6.305909278,6.085930945
AT3G04900,HIPP42,257525_at,4.562511681,4.484702285,4.469126306,4.684724255,4.675594099,4.641552337
AT3G04910,WNK1,259080_at,10.35290714,10.16800156,10.30578659,10.38386451,10.45448248,10.31402678
AT3G04920,RPS24A,259090_at,9.380854791,9.090757776,8.984747216,9.06750988,9.538485902,9.223882023
AT3G04940,CYSD1,259094_at,8.345506119,8.071357327,8.191940005,7.964854239,8.127231396,8.538820824
AT3G04950,,259079_at,4.367495031,4.369174396,4.367495031,4.276616542,4.367495031,4.391283843
AT3G04960,,259089_at,4.662554598,4.736417131,4.319025361,5.002401928,4.709116223,4.628417182
AT3G04970,PAT17,259088_at,5.386240642,5.64790674,5.324064994,4.885204105,5.912583044,5.572936744
AT3G04980,,259087_at,5.202589231,5.032308622,5.202589231,5.13666878,5.26337145,5.022597559
AT3G04990,,259086_at,3.868633108,3.943577584,3.944569004,4.299196078,3.976496686,3.841372754
AT3G05000,,259085_at,8.769368696,8.603203735,8.545550878,8.49929655,9.094442071,8.742187264
AT3G05010,,259099_at,8.85589074,8.693737083,8.468117857,8.632067263,8.577920076,8.369831103
AT3G05020,ACP1,259095_at,9.466536932,9.39692232,8.982028334,9.108045834,9.534343721,9.551028057
AT3G05030,NHX2,259081_at,6.120806763,6.153278166,6.051678725,5.436148597,6.044256601,6.090211768
AT3G05040,HST,259078_at,6.337912379,6.480872633,6.045407249,5.57696349,6.287483903,6.287483903
AT3G05050,,259309_at,6.320739184,6.514633456,6.585413684,6.346241781,6.610444698,6.697634375
AT3G05060,NOP5-2,259311_at,6.604331099,6.759512573,6.203808448,6.091489929,6.675378392,6.680664319
AT3G05070,,259305_at,6.326573983,6.368525155,6.276542652,6.368525155,6.194463227,6.699076127
AT3G05080,,259299_at,4.14013915,4.115118104,4.023873174,4.024929195,4.115118104,3.976273497
AT3G05090,LRS1,259313_at,8.475053651,8.61219617,8.467713689,8.380098246,8.475053651,8.540762884
AT3G05100,,259300_at,8.098375933,7.784245499,7.502960775,7.178925702,8.044863197,8.179371267
AT3G05110,,259301_at,4.239991477,4.169535195,4.239991477,4.442770075,4.239991477,4.309435958
AT3G05120,GID1A,259302_at,8.355205926,8.285104419,8.041258268,7.947873172,8.298756727,8.285104419
AT3G05130,,259303_at,4.462052169,4.462052169,4.517640973,4.695500579,4.382645793,4.253671778
AT3G05140,RBK2,259350_at,4.626709776,4.517640973,4.348141578,4.886999004,4.765407674,4.529756541
AT3G05150,,259351_at,9.214103147,9.526463573,9.605828667,9.379182268,9.329029562,9.415205702
AT3G05170,,259352_at,4.13025091,3.815058297,4.04332075,4.08687767,4.257726335,4.023873174
AT3G05180,,259308_at,5.570271143,5.651888865,5.324064994,4.744401618,5.570271143,5.560560374
AT3G05190,,259353_at,4.608804408,4.562072994,4.586392184,4.63014225,4.473360527,4.565765569
AT3G05200,ATL6,259312_at,9.713014038,9.814691142,10.00235671,9.961896377,9.776983542,9.821656248
AT3G05210,ERCC1,259304_at,7.551141353,7.828241831,7.705687697,7.570858402,7.676244509,7.929145787
AT3G05220,HIPP34,259354_at,10.02252741,10.11635196,10.19445176,10.23501429,10.31097715,10.22288623
AT3G05230,,259307_at,6.760085681,6.764414908,6.492618238,6.267390278,6.527331903,6.807886544
AT3G05240,PCMP-E82,259355_at,4.678652886,4.664890155,4.518240381,5.14897852,4.703084011,4.678652886
AT3G05250,,259356_at,7.133686822,7.093550439,6.821905264,7.366542802,7.031724805,7.147977565
AT3G05260,,259314_at,4.723503189,4.489956442,4.676211062,4.729636025,4.826256568,4.706556367
AT3G05270,FPP3,259322_at,6.411267327,6.406568575,6.379221992,5.830008671,6.41201027,6.433702363
AT3G05280,,259323_at,7.878266683,7.651299433,7.47613525,7.413328489,7.729247782,7.742497558
AT3G05290,PNC1,259306_at,7.404921206,7.604212525,7.650739803,7.033993349,7.618925621,7.604212525
AT3G05310,MIRO3,259324_at,4.252245576,4.484495062,4.432675617,5.011071546,4.385831191,4.287941226
AT3G05320,,259325_at,4.543670728,4.602726177,4.383633658,4.179431191,4.238048177,4.084722711
AT3G05327,,259294_at,4.21586492,4.392009823,4.367975313,4.398370855,4.454737814,4.303529856
AT3G05350,,259296_at,8.321925559,8.336854969,7.917401381,8.205099203,8.497563181,8.357045381
AT3G05360,RLP30,259297_at,5.673986885,6.110691207,6.097536365,5.681396553,5.77327457,5.784068612
AT3G05370,AtRLP31,259298_at,4.963053428,5.190456811,4.963053428,4.887632974,4.914487314,4.898484693
AT3G05390,,259134_at,4.735354308,4.734310485,4.455990403,4.735354308,4.746104771,4.735354308
AT3G05400,SUGTL5,259133_at,7.956469862,7.951393911,7.597736364,7.935214341,7.889674641,7.924902841
AT3G05410,PPD7,259160_at,5.680428258,5.680428258,5.205398014,5.208319794,5.923908567,5.866233545
AT3G05420,ACBP4,259159_at,7.75344919,7.729345863,7.660050635,7.729345863,7.808283108,7.729345863
AT3G05430,,259158_at,4.805692046,4.909242447,4.488118634,4.555133058,4.961617844,4.86968283
AT3G05440,,259157_at,4.041793788,4.01311821,4.041793788,4.204434196,4.070750712,4.052933857
AT3G05460,,259107_at,4.154974823,4.167341548,4.154974823,4.220912312,4.154974823,4.116673735
AT3G05470,FH11,259136_at,5.154587677,5.015311152,5.075319547,5.556275891,4.982984947,5.015311152
AT3G05480,ATRAD9,259135_at,4.825964574,4.764387077,4.866623288,4.605433176,4.764387077,4.853521568
AT3G05490,RALFL22,259106_at,9.641104617,10.42670481,10.65463214,10.47818329,9.932399683,9.563796932
AT3G05500,,259105_at,9.834467311,9.921152528,9.934532122,9.885762788,9.805434028,9.876429193
AT3G05510,,259113_at,6.520573085,6.567114999,6.640171391,6.325378859,6.442233012,6.754264469
AT3G05520,,259111_at,7.926550066,7.540985475,7.090321896,7.136910441,7.774377151,7.886521294
AT3G05530,RPT5A,259114_at,10.41182108,10.32683309,10.56521343,10.23515672,10.41182108,10.43469023
AT3G05540,,259108_at,4.372528841,4.40280107,4.345813143,4.098438615,4.419751108,4.546891015
AT3G05560,RPL22B,259112_at,10.48696743,10.39526672,10.38135376,10.37674468,10.54363057,10.53940252
AT3G05570,,259110_at,6.438007729,6.176886202,5.476430634,5.34466794,6.493353357,6.309280786
AT3G05580,TOPP9,259109_at,7.436100708,7.642258482,7.64338585,7.873644354,7.733762343,7.545670592
AT3G05590,RPL18B,258900_at,10.48081428,10.41810858,10.28550166,10.33886465,10.46573842,10.78818581
AT3G05600,,258895_at,4.560224797,4.267431402,4.221286067,4.530294957,4.321065113,4.378181932
AT3G05610,PME21,258889_at,4.082144547,4.082912977,4.459232986,4.268902583,4.126621466,4.046696291
AT3G05620,PME22,258888_at,5.49823733,5.498056197,5.474113721,5.743890216,5.283315706,5.568612111
AT3G05630,PLPZETA2,258887_at,5.059208197,5.286771948,5.186046309,5.262473961,5.246753616,5.159699228
AT3G05640,,258901_at,6.161785503,6.763075502,6.700468859,6.929685319,5.956112598,6.201237362
AT3G05650,AtRLP32,258894_at,4.05501361,4.115097977,4.054030059,4.324390694,4.192721483,4.114277976
AT3G05660,AtRLP33,258893_at,4.626242834,4.56917147,4.626242834,4.727416689,4.607258497,4.482902102
AT3G05670,,258892_at,8.19296193,8.255191608,8.266229465,8.03585568,8.223628036,8.272181827
AT3G05675,,258899_at,6.089531081,5.906678112,5.630235817,5.49245877,5.874527406,5.749644395
AT3G05680,EMB2016,258891_at,8.222270703,8.190430163,8.063446291,8.011538382,8.416200109,8.304821688
AT3G05690,UNE8,258890_at,5.566704476,6.041240136,5.547987855,5.208319794,5.820294173,5.884327234
AT3G05710,SYP43,258896_at,6.650840615,6.701062121,6.459852937,6.293794164,6.394677543,6.674676457
AT3G05720,IMPA7,258886_at,4.084738011,4.11406799,4.138615127,4.214981639,3.976220771,4.109047801
AT3G05730,,258897_at,9.263830458,6.4839149,6.405732014,5.350725707,9.199429214,8.925401365
AT3G05740,RECQL1,258898_at,4.324682598,4.519047087,4.489604106,4.500889898,4.415389634,4.541429785
AT3G05750,,258738_at,4.327443927,4.334843643,4.334843643,4.232062057,4.273294671,4.424322473
AT3G05760,,258749_at,8.998351694,8.677292189,8.454874852,8.555791447,8.6779671,9.071473127
AT3G05780,LON3,258740_at,3.944008405,4.079527767,4.190114694,4.183886067,4.136991653,4.005164921
AT3G05790,LON4,258741_at,4.004229144,4.139542849,4.153309094,5.107361254,4.006732442,4.109047801
AT3G05800,BHLH150,258742_at,5.843415797,6.296318738,6.152333958,6.058132169,5.890978138,6.05648069
AT3G05810,,258747_at,6.26761725,6.238627458,5.948121132,5.224719284,6.103609001,6.103609001
AT3G05820,INVH,258732_at,4.177339107,4.126924148,4.570197969,4.300164271,4.192382934,4.142059316
AT3G05830,,258744_at,5.818589853,5.774838633,6.123176202,5.755334022,5.774838633,5.774838633
AT3G05850,,258733_at,6.329920623,6.736650543,7.086117335,6.599911895,6.644078572,6.672446569
AT3G05860,,258734_at,3.838665472,4.037013189,4.459111324,4.234887164,3.955602209,4.078985724
AT3G05880,RCI2A,258735_at,12.27905061,12.30199385,11.9096163,12.17397312,12.1509226,12.22306631
AT3G05890,RCI2B,258751_at,10.45863174,10.77449717,9.918924255,10.61411018,10.16190593,10.1916644
AT3G05900,,258736_at,10.78547771,10.93321835,10.99856969,10.99856969,10.95203217,11.19147165
AT3G05910,PAE12,258750_at,10.05136952,10.09739213,10.14246383,9.984527685,10.25181108,10.18944001
AT3G05920,HIPP43,258745_at,9.845369815,9.781784019,9.803827758,9.780697733,9.910033695,10.06734629
AT3G05930,GLP8,258748_at,4.390730687,4.446186413,4.454437354,4.392911702,4.655095161,4.392911702
AT3G05940,,258737_at,7.491767127,7.678628704,7.447797422,6.991728181,7.522349874,7.601547338
AT3G05950,,258746_at,5.468509225,6.418714301,6.220887732,6.467974545,5.373687558,5.740056538
AT3G05960,STP6,258561_at,4.499768062,4.499768062,4.354067931,4.499768062,4.585910964,4.710415443
AT3G05970,LACS6,258563_at,9.297489155,9.226745521,9.127285605,9.164003143,8.968916779,9.241643181
AT3G05980,,258562_at,4.610359434,4.785672324,5.177154796,6.252643145,4.895357799,4.83600087
AT3G05990,,258557_at,8.306213225,8.982610874,9.051482964,8.952311909,8.495503287,8.577462756
AT3G06000,,258558_at,4.170942813,4.180214947,4.133085658,4.207919,4.170942813,4.170942813
AT3G06010,CHR12,258559_at,7.08413754,7.275711362,6.996336332,7.123530346,7.389843504,7.2309851
AT3G06020,FAF4,258560_at,4.764625256,4.733332648,4.561691011,4.951083874,4.733332648,4.905203331
AT3G06030,ANP3,258471_at,4.781824103,4.823439353,5.262391241,5.302576959,4.786831506,4.563874214
AT3G06035,,258470_at,6.154326907,6.159424446,6.013765577,5.95251378,5.976820552,6.072137268
AT3G06040,,258466_at,6.937613147,6.710078815,6.685196517,6.458783996,6.876175129,6.799253599
AT3G06050,PRXIIF,258469_at,8.956741219,8.669428559,8.604647316,8.774231971,9.073601827,9.057856616
AT3G06060,,258467_at,7.840863758,8.124303898,7.745985687,7.520931745,8.236080162,7.922851735
AT3G06070,,258468_at,8.581734838,8.711688431,8.538828305,8.245753365,8.397198607,8.636419814
AT3G06080,TBL10,258472_at,8.246267412,7.908505816,7.744337526,7.340065277,8.055922094,7.681092427
AT3G06090,,256391_at,4.116155419,4.253044598,3.917429822,4.14192861,4.184089349,4.12728411
AT3G06100,NIP7-1,256398_at,5.152489544,5.12681556,4.84896985,5.429018712,5.137942129,5.178874758
AT3G06110,DSPTP1B,256397_at,9.026378926,9.08047293,8.661885927,8.729113861,9.160357929,8.759074976
AT3G06120,MUTE,256395_at,4.330569314,4.335913163,4.176361106,4.56780317,4.179477934,4.330569314
AT3G06130,HIPP32,256402_at,8.424309456,7.909409357,7.718138246,7.909409357,7.998565015,8.034346809
AT3G06140,LUL4,256400_at,5.523536439,5.330426078,5.318320584,5.426363353,5.50203134,5.575929713
AT3G06150,,256396_at,7.840972474,7.654466557,7.671202077,7.696851762,8.247481186,7.856695009
AT3G06160,,256418_at,3.902918602,3.91151239,4.354424555,4.272204707,3.91404694,3.868229185
AT3G06170,,256387_at,9.502115502,9.70500551,9.849471459,9.753667281,9.502132402,9.78421691
AT3G06180,,256388_at,5.816254261,5.816381811,5.816254261,5.793732709,6.283516891,6.002930406
AT3G06190,BPM2,256403_at,8.424156399,8.517294957,8.646901539,8.265247722,8.561871234,8.595734148
AT3G06200,GK3,256401_at,7.098157129,7.065695776,6.635921271,6.942540028,7.330398445,7.098157129
AT3G06210,,257580_at,8.179251681,7.842355613,7.948553547,7.540346671,8.291680807,8.297801007
AT3G06220,,256389_at,4.230069506,4.251021282,4.16603099,4.817684328,4.251021282,4.435107984
AT3G06230,ATMKK8,256390_at,3.966547628,4.064406284,4.981928427,4.32095965,4.147605197,4.164617402
AT3G06240,,256399_at,8.07241916,7.762676747,7.731317781,7.741579792,7.901727116,7.939120651
AT3G06250,FRS7,256404_at,6.313783388,6.209464535,6.157784185,5.740314319,6.047706249,6.364100354
AT3G06260,GATL4,256392_at,4.164737909,4.291453363,4.279571771,4.959255247,4.351635662,4.319885534
AT3G06280,,256393_at,4.074501971,4.074501971,4.048934078,4.041636125,4.153801707,4.229425634
AT3G06290,SAC3B,256394_at,5.918417464,5.619920859,5.271998119,4.664026342,5.948134298,6.02460353
AT3G06300,P4H2,258852_at,8.319830385,8.338261975,8.200094713,8.202318529,8.3293086,8.175228355
AT3G06310,,258881_at,7.880733767,7.592788014,7.150084245,7.610997654,7.543037283,7.781372324
AT3G06330,,258882_at,9.273960121,8.959220896,8.564331106,8.696346535,9.503721457,9.24084226
AT3G06340,,258909_at,6.663614782,6.868383873,6.763665679,6.690591944,6.999828166,6.895652242
AT3G06350,EMB3004,258908_at,8.737041096,8.434165273,8.181246386,8.150748037,8.739630703,8.890300262
AT3G06360,AGP27,258914_at,4.217289882,4.36490509,3.877136969,3.849591196,4.186988752,4.334314563
AT3G06370,NHX4,258907_at,6.129179928,6.632486138,6.617074595,6.176328271,6.469400317,6.295008912
AT3G06380,TULP9,258906_at,8.88179101,8.867824721,8.587804071,8.840380542,9.016436878,8.665651821
AT3G06390,,258905_at,5.614372905,5.515311352,5.181236522,5.164395679,5.628129244,5.795740396
AT3G06400,CHR11,258904_at,9.756703839,9.650241404,9.630567533,9.644976582,9.676320146,9.892887004
AT3G06410,,258903_at,8.31805661,7.960438328,7.865804828,7.242369007,8.021100165,7.99973046
AT3G06420,ATG8H,258880_at,8.6559001,8.568315518,8.168237376,8.257517107,8.573835644,8.344483739
AT3G06440,GALT3,258853_at,7.596736958,7.105720385,6.869959539,6.667196198,7.081699993,7.551893615
AT3G06450,BOR3,258913_at,7.144632451,7.138421074,6.762939675,7.343786603,7.263159187,7.126819948
AT3G06460,,258912_at,5.136469167,4.901257648,4.397885308,4.785258344,5.238691785,5.063941042
AT3G06470,,258911_at,7.876099289,7.849179329,7.325875618,7.183972353,7.980942664,7.889024196
AT3G06480,RH40,258910_at,6.784210981,6.88745558,6.809545504,7.320657849,7.125363656,6.711147729
AT3G06483,PDK,258902_at,8.083949131,8.17317943,8.04877822,7.78477636,8.167152399,8.319146232
AT3G06490,MYB108,258516_at,4.185205859,4.158453755,4.152340013,4.220887395,4.166129708,4.333210322
AT3G06500,INVC,258507_at,7.665415128,8.255669533,8.016393646,8.029839058,7.897156369,8.051199956
AT3G06510,SFR2,258512_at,8.005123245,8.124040978,8.014947601,8.070879763,8.080537835,7.713271877
AT3G06520,,258506_at,4.315341602,4.425514723,4.33112166,5.214959076,4.35660893,4.40280107
AT3G06530,,258505_at,5.557544887,5.545127855,5.620954413,5.233512968,5.348185525,5.433828452
AT3G06540,REP,258536_at,7.272714111,7.269571094,7.095186452,7.066415745,7.355923228,7.312547351
AT3G06560,PAPS3,258564_at,4.031085804,4.034329877,4.049603306,4.244772991,4.049603306,4.049603306
AT3G06570,,258518_at,6.90242017,6.739927013,6.297782487,6.693963979,6.832356864,6.798144556
AT3G06580,GAL1,258517_at,9.393637227,9.305994741,9.408646252,9.360080025,9.547430737,9.560184523
AT3G06590,BHLH148,258511_at,9.22343468,8.972305364,9.000114225,8.700200041,9.261373304,9.399440597
AT3G06600,,258510_at,4.830529185,4.830529185,4.621197228,4.830529185,4.911690817,4.778846765
