#organism part,whole organim,,,,,,
#age,12 (day),,,,,,
#dose,50 micromolar,,,,,,
#compound,,mock,mock,mock,abscisic acid,abscisic acid,abscisic acid
Gene ID,Gene Name,SRR1761506,SRR1761507,SRR1761508,SRR1761509,SRR1761510,SRR1761511
AT5G40580,PBB2,278,296,570,681,471,503
AT5G40590,,41,48,53,5,4,3
AT5G40595,,0,0,0,0,0,0
AT5G40600,,20,29,63,55,46,53
AT5G40605,,0,0,0,0,0,0
AT5G40610,DHAPRD,141,167,351,215,157,146
AT5G40620,,2,0,0,0,0,0
AT5G40630,,4,9,5,4,6,4
AT5G40640,,50,49,92,170,134,164
AT5G40645,,1,0,1,20,6,13
AT5G40650,SDH2-2,181,217,373,511,343,317
AT5G40660,,176,212,404,305,213,245
AT5G40670,,190,245,458,557,439,391
AT5G40680,,0,0,0,0,1,0
AT5G40690,,95,134,287,924,578,594
AT5G40700,,18,26,54,38,34,30
AT5G40710,,33,50,116,93,70,63
AT5G40720,,67,66,143,155,139,144
AT5G40730,AGP24,135,212,308,567,368,404
AT5G40740,06-Aug,124,158,282,244,183,204
AT5G40750,,0,0,0,0,0,0
AT5G40760,ACG12,199,221,393,453,312,391
AT5G40770,PHB3,355,405,814,467,370,365
AT5G40780,LHT1,148,199,354,256,146,122
AT5G40790,,1,0,2,30,17,15
AT5G40800,,2,1,3,74,82,78
AT5G40810,CYC12,502,567,1165,1061,833,724
AT5G40820,ATRAD3,7,12,12,12,7,9
AT5G40830,,39,42,109,61,55,62
AT5G40840,SYN2,20,29,65,33,29,28
AT5G40847,,0,0,0,0,0,0
AT5G40850,UPM1,289,410,642,435,355,339
AT5G40855,,0,0,0,0,0,0
AT5G40860,,3,3,2,3,1,8
AT5G40870,UKL1,183,205,394,370,265,258
AT5G40880,ZFWD3,23,26,42,52,44,35
AT5G40890,CLC-A,465,628,1320,1732,1178,1140
AT5G40900,,2,3,5,5,1,3
AT5G40910,,172,199,408,375,265,360
AT5G40920,,66,57,109,93,95,91
AT5G40930,TOM20-4,174,185,370,382,310,293
AT5G40940,FLA20,0,0,0,0,0,0
AT5G40942,,1,8,13,5,6,2
AT5G40945,,0,0,0,0,0,0
AT5G40950,RPL27,1402,1611,3903,2364,1877,1445
AT5G40960,,11,13,41,62,33,51
AT5G40970,,57,64,132,97,89,78
AT5G40980,,43,64,98,76,65,51
AT5G40981,,0,0,0,0,1,0
AT5G40990,GLIP1,0,0,0,2,0,1
AT5G41000,YSL4,40,49,92,69,52,58
AT5G41010,NRPB12,51,53,131,100,78,38
AT5G41020,,235,313,612,480,362,305
AT5G41030,TCP6,0,0,0,0,1,3
AT5G41040,HHT1,116,122,249,1253,576,654
AT5G41050,,76,94,265,144,148,92
AT5G41060,PAT06,59,81,124,100,76,85
AT5G41070,DRB5,42,45,96,72,31,46
AT5G41071,,0,0,0,1,0,0
AT5G41080,GDPD2,1221,1566,3204,1134,871,806
AT5G41090,anac095,0,0,0,4,4,0
AT5G41100,,109,136,281,266,202,199
AT5G41109,,0,0,0,0,0,0
AT5G41110,,77,113,180,184,179,171
AT5G41120,,21,28,50,77,40,65
AT5G41130,,15,33,45,40,40,46
AT5G41140,,86,82,237,116,132,134
AT5G41150,UVH1,65,66,129,109,84,117
AT5G41160,ATPUP12,3,6,14,8,7,13
AT5G41170,,1,5,6,9,8,8
AT5G41180,,46,61,110,63,54,37
AT5G41190,,210,265,479,313,254,260
AT5G41200,AGL75,0,0,0,1,0,0
AT5G41210,GSTT1,473,545,1267,1150,922,925
AT5G41220,GSTT3,100,132,250,226,157,159
AT5G41240,GSTT2,76,80,169,150,116,131
AT5G41250,GT20,0,0,0,0,0,0
AT5G41260,,388,480,967,930,680,856
AT5G41265,,0,0,0,0,0,1
AT5G41270,,54,74,128,106,72,99
AT5G41280,CRRSP57,9,3,10,0,4,1
AT5G41290,CRRSP58,3,6,10,2,1,1
AT5G41300,CRRSP59,4,2,6,0,1,1
AT5G41310,,0,1,0,1,1,0
AT5G41315,GL3,12,5,7,5,2,6
AT5G41320,,7,7,20,11,11,18
AT5G41330,,46,65,125,103,86,105
AT5G41340,UBC4,245,319,699,617,551,482
AT5G41350,,103,113,265,263,188,230
AT5G41360,XPB2,75,84,183,160,138,120
AT5G41370,XPB1,320,381,853,744,612,671
AT5G41380,,2,0,2,1,1,0
AT5G41390,,0,0,0,0,0,1
AT5G41400,,47,38,102,127,77,105
AT5G41401,,0,0,0,0,0,0
AT5G41410,BEL1,112,140,341,303,241,212
AT5G41420,,0,0,0,0,1,0
AT5G41430,,0,0,0,0,0,0
AT5G41440,,0,0,0,0,0,0
AT5G41450,,0,0,0,0,0,0
AT5G41460,,20,15,33,63,67,59
AT5G41470,,9,6,12,21,14,7
AT5G41471,SNOR108,1,0,2,2,2,2
AT5G41480,DHFS,60,60,143,129,114,93
AT5G41490,,0,0,0,0,0,0
AT5G41491,,0,0,0,0,0,0
AT5G41494,,0,0,0,0,0,0
AT5G41500,,0,0,0,0,0,0
AT5G41505,,0,0,0,0,0,0
AT5G41510,,0,0,0,0,0,0
AT5G41520,RPS10B,1168,1296,2610,1641,1194,1229
AT5G41530,,0,0,0,0,0,0
AT5G41540,,0,0,0,0,0,0
AT5G41550,,2,4,8,9,8,13
AT5G41560,,215,257,463,570,400,428
AT5G41570,WRKY24,10,8,22,153,101,144
AT5G41580,PIAL2,51,81,148,156,120,105
AT5G41590,,3,4,8,17,4,11
AT5G41600,RTNLB4,200,221,517,549,415,350
AT5G41605,,0,0,0,0,0,0
AT5G41610,CHX18,26,26,38,52,31,35
AT5G41612,,0,3,4,0,0,2
AT5G41614,,0,0,0,0,0,0
AT5G41620,,29,21,41,56,49,40
AT5G41630,,0,0,0,0,0,0
AT5G41640,,0,0,0,0,0,0
AT5G41650,,8,10,27,16,13,7
AT5G41660,,0,0,0,0,0,0
AT5G41663,MIR319B,0,0,1,2,1,0
AT5G41670,,316,392,770,655,532,507
AT5G41675,,0,0,0,0,0,0
AT5G41680,,2,12,3,1,1,1
AT5G41685,TOM7-1,205,209,504,370,296,292
AT5G41690,,21,22,49,49,34,47
AT5G41700,UBC8,2565,3217,7321,6591,5034,5840
AT5G41710,,1,2,4,3,1,2
AT5G41720,,0,0,0,0,0,0
AT5G41730,,0,2,4,2,0,4
AT5G41740,,10,21,38,36,20,20
AT5G41750,,9,21,28,69,47,51
AT5G41755,,0,0,0,0,0,0
AT5G41760,,84,96,244,159,129,158
AT5G41761,,51,63,82,44,40,34
AT5G41765,,6,11,9,3,3,2
AT5G41770,,259,348,618,497,396,361
AT5G41774,,0,0,0,0,0,0
AT5G41780,,0,0,0,0,0,0
AT5G41790,CIP1,588,909,1899,1456,1080,1223
AT5G41800,,104,138,274,465,309,296
AT5G41810,,107,133,216,296,238,196
AT5G41820,RGTA2,0,2,3,0,1,1
AT5G41830,,1,0,0,1,0,0
AT5G41835,,1,3,1,0,3,0
AT5G41840,,0,0,0,0,0,0
AT5G41850,,23,20,70,67,50,55
AT5G41860,,25,26,64,61,45,46
AT5G41870,,136,140,380,383,247,227
AT5G41880,POLA3,33,27,34,38,28,24
AT5G41890,,1,0,0,2,1,0
AT5G41900,BDG2,19,12,28,118,48,42
AT5G41905,MIR166E,0,1,1,0,0,1
AT5G41908,,0,0,0,0,0,0
AT5G41910,MED10A,28,33,71,58,55,53
AT5G41920,SCL23,212,230,606,489,396,458
AT5G41940,,371,449,940,816,616,657
AT5G41950,HLB1,304,404,738,652,540,461
AT5G41960,,118,128,291,277,205,166
AT5G41970,,175,241,429,306,251,273
AT5G41980,,24,33,48,35,23,49
AT5G41990,WNK8,0,0,0,0,0,0
AT5G41992,,0,0,0,0,0,0
AT5G42000,,125,133,286,341,231,236
AT5G42010,,16,26,30,34,19,16
AT5G42020,BIP,710,917,1320,1221,773,691
AT5G42030,ABIL4,492,657,1621,1521,1246,1033
AT5G42040,RPN12B,0,2,5,9,6,6
AT5G42050,,889,1105,2257,4128,3064,2767
AT5G42053,,0,0,0,0,0,0
AT5G42060,,83,87,182,140,88,104
AT5G42070,,116,137,317,240,195,198
AT5G42080,DRP1A,1001,1163,2572,2317,1873,1849
AT5G42090,,488,529,1233,1135,854,755
AT5G42092,,0,0,0,0,0,0
AT5G42100,ATBG_PPAP,913,1091,2511,1449,1088,1154
AT5G42110,,56,77,135,70,49,47
AT5G42120,LECRKS6,1,0,2,1,0,5
AT5G42130,MFL1,144,184,408,290,229,215
AT5G42140,,72,77,139,117,100,103
AT5G42146,,34,34,81,103,79,92
AT5G42150,,101,111,223,165,148,124
AT5G42170,,0,0,0,0,0,0
AT5G42180,PER64,53,95,144,33,18,40
AT5G42190,SKP1B,1102,1341,2869,2889,2206,2326
AT5G42200,ATL23,76,94,216,451,299,335
AT5G42203,,0,0,0,1,0,0
AT5G42210,,12,12,33,25,20,16
AT5G42220,,294,355,739,743,524,538
AT5G42223,,0,0,2,1,0,1
AT5G42230,SCPL41,2,6,12,3,4,3
AT5G42232,,0,0,0,0,0,0
AT5G42235,,0,0,0,0,1,0
AT5G42240,SCPL42,157,196,434,290,231,210
AT5G42242,LCR57,0,0,0,0,0,0
AT5G42250,,70,98,159,159,128,102
AT5G42260,BGLU12,0,0,0,0,0,0
AT5G42265,,0,0,0,0,0,0
AT5G42270,FTSH5,1676,2146,4918,4707,3664,2964
AT5G42280,,18,31,36,30,30,25
AT5G42290,,0,0,2,17,10,9
AT5G42300,UBL5,1206,1552,3171,3324,2558,2574
AT5G42310,,238,271,660,476,385,352
AT5G42320,,134,178,328,303,184,214
AT5G42323,,0,0,0,0,0,0
AT5G42325,,0,0,2,0,0,0
AT5G42330,,21,41,48,38,20,25
AT5G42340,PUB15,0,0,0,0,1,0
AT5G42350,,31,31,76,59,34,44
AT5G42360,,46,76,116,126,92,88
AT5G42370,,25,15,34,25,39,36
AT5G42380,CML37,8,11,27,143,68,90
AT5G42390,SPP,421,475,1123,967,711,709
AT5G42400,ATXR7,77,111,172,156,144,144
AT5G42405,,0,0,0,0,0,0
AT5G42410,,0,0,1,3,1,0
AT5G42420,URGT3,166,203,448,300,243,304
AT5G42430,,0,0,0,0,0,0
AT5G42440,,33,30,78,56,46,38
AT5G42445,,0,4,7,1,3,3
AT5G42450,PCMP-E102,10,15,20,20,11,7
AT5G42460,,12,21,43,28,24,25
AT5G42470,,122,151,368,328,272,225
AT5G42480,ARC6,126,142,381,234,175,179
AT5G42490,,4,1,4,2,0,3
AT5G42500,DIR2,12,20,28,17,15,17
AT5G42504,,0,0,0,0,0,0
AT5G42505,,0,0,0,0,0,0
AT5G42510,DIR1,16,20,31,124,97,90
AT5G42520,BPC6,387,516,1006,938,713,797
AT5G42530,,1604,1932,2905,3277,2628,3027
AT5G42540,XRN2,238,374,641,340,283,373
AT5G42560,HVA22I,324,447,824,896,577,711
AT5G42565,,0,0,0,0,0,0
AT5G42567,,0,0,0,0,0,0
AT5G42568,,0,0,0,0,0,0
AT5G42570,,172,206,399,527,353,355
AT5G42580,CYP705A12,0,6,1,15,20,24
AT5G42590,CYP71A16,10,18,8,20,10,21
AT5G42591,,0,0,0,0,0,0
AT5G42600,MRN1,0,2,0,8,10,24
AT5G42610,,0,0,0,0,0,0
AT5G42620,,256,290,651,589,379,411
AT5G42630,KAN4,21,30,34,23,17,17
AT5G42635,,0,0,0,0,0,0
AT5G42640,,0,0,0,0,0,0
AT5G42645,,0,0,0,0,0,0
AT5G42650,CYP74A,358,435,1339,1866,1432,1020
AT5G42655,,4,10,15,5,3,4
AT5G42660,,80,97,216,231,161,151
AT5G42670,,51,53,124,97,79,80
AT5G42677,,0,0,0,0,0,0
AT5G42680,,154,151,298,238,189,161
AT5G42690,,10,27,39,22,27,26
AT5G42700,,16,7,22,11,13,15
AT5G42710,,4,11,10,18,16,17
AT5G42720,,148,139,291,326,215,231
AT5G42730,,47,55,108,110,84,106
AT5G42740,PGIC,365,425,943,1008,715,705
AT5G42750,BKI1,196,230,479,351,300,284
AT5G42760,,5,14,28,22,12,21
AT5G42765,,112,147,316,223,196,191
AT5G42770,,58,79,146,107,83,93
AT5G42780,ZHD13,52,60,136,83,59,71
AT5G42785,,10,8,13,11,9,11
AT5G42790,PAF1,475,612,1253,1342,936,915
AT5G42797,LCR28,0,0,0,0,0,0
AT5G42800,DFRA,1,0,1,4,2,4
AT5G42810,IPK1,60,65,131,151,130,139
AT5G42820,U2AF35B,653,862,1626,1256,903,1175
AT5G42825,,180,192,443,528,459,467
AT5G42830,,26,15,38,17,9,19
AT5G42840,,3,3,7,2,5,0
AT5G42850,,447,516,898,894,725,699
AT5G42860,,46,62,85,30,26,23
AT5G42870,PAH2,193,284,510,516,379,418
AT5G42880,WEL3,37,33,67,39,41,38
AT5G42890,ATSCP2,368,420,892,1272,928,947
AT5G42895,,0,0,0,0,0,0
AT5G42900,COR27,408,614,1329,1351,860,992
AT5G42905,,0,0,0,0,0,0
AT5G42910,BZIP15,0,0,0,0,0,0
AT5G42920,THO5B,233,296,575,477,363,416
AT5G42930,,1,4,5,70,49,57
AT5G42940,RHG1A,216,322,633,593,448,474
AT5G42950,,429,568,1185,863,702,783
AT5G42955,,0,0,0,0,0,0
AT5G42957,,0,0,0,0,0,0
AT5G42960,OEP24B,115,150,334,259,236,186
AT5G42965,,0,0,2,2,1,1
AT5G42970,CSN4,118,158,270,255,183,178
AT5G42980,TRX3,4613,5968,11360,11736,10763,9944
AT5G42990,UBC18,144,150,334,493,306,372
AT5G43000,,0,0,0,2,0,0
AT5G43010,RPT4A,228,252,529,491,371,329
AT5G43015,,0,0,0,0,0,0
AT5G43020,,103,128,228,185,129,138
AT5G43030,,3,1,7,1,3,2
AT5G43035,,0,0,0,0,0,0
AT5G43040,,9,12,13,5,3,9
AT5G43050,NPQ6,59,78,174,168,96,113
AT5G43060,RD21B,1208,1490,2335,2170,1448,1646
AT5G43065,,0,0,3,1,1,5
AT5G43066,,0,0,1,0,0,0
AT5G43070,WPP1,59,72,158,103,73,85
AT5G43080,CYCA3-1,9,10,22,18,10,11
AT5G43090,APUM13,0,0,0,0,0,1
AT5G43100,,208,326,645,544,422,458
AT5G43105,,0,0,0,0,0,0
AT5G43110,APUM14,0,0,0,0,0,0
AT5G43120,,1,2,1,0,1,1
AT5G43130,TAF4B,311,404,843,822,551,622
AT5G43140,,39,49,84,82,80,68
AT5G43150,,78,88,123,243,207,191
AT5G43160,QWRF9,16,18,32,23,24,19
AT5G43170,AZF3,36,49,85,65,38,36
AT5G43175,BHLH139,0,2,2,0,0,1
AT5G43180,,68,83,143,105,72,69
AT5G43185,,0,0,0,0,0,0
AT5G43190,,206,268,614,391,258,260
AT5G43196,,0,0,0,0,0,0
AT5G43200,,1,1,1,0,1,1
AT5G43210,,26,31,60,65,37,58
AT5G43211,,0,0,0,0,0,0
AT5G43230,,6,4,2,0,3,2
AT5G43240,,1,1,0,0,0,1
AT5G43245,,0,0,0,0,0,0
AT5G43250,NF-YC13,17,19,34,19,16,9
AT5G43260,,73,105,194,486,304,274
AT5G43270,SPL2,248,293,717,820,582,665
AT5G43280,DCI1,141,183,369,443,343,296
AT5G43285,LURE1.1,0,0,0,0,2,2
AT5G43290,WRKY49,18,8,38,36,28,27
AT5G43300,GDPD3,1,2,4,22,15,21
AT5G43310,,283,364,723,625,469,499
AT5G43320,CKL8,681,843,1718,1459,1136,1178
AT5G43330,MDH2,188,255,426,406,336,274
AT5G43340,PHT1-6,0,0,0,0,0,0
AT5G43350,PHT1-1,179,305,410,67,48,46
AT5G43360,PHT1-3,0,0,0,0,0,0
AT5G43370,PHT1-2,0,1,0,0,1,0
AT5G43380,TOPP7,30,24,46,35,25,23
AT5G43390,,0,0,0,0,1,0
AT5G43400,,35,43,87,78,69,74
AT5G43401,,0,0,0,0,0,0
AT5G43403,,28,25,79,93,74,98
AT5G43405,,0,0,0,0,0,0
AT5G43410,ERF096,0,0,0,0,0,0
AT5G43415,,0,0,0,0,0,0
AT5G43420,ATL16,34,43,98,85,41,54
AT5G43430,ETFBETA,168,233,524,590,427,462
AT5G43440,,216,278,661,555,499,410
AT5G43450,,139,174,394,532,516,336
AT5G43455,,0,0,0,0,0,0
AT5G43460,,698,886,1865,1651,1259,1404
AT5G43470,RPP8,299,326,809,615,522,505
AT5G43480,,0,0,4,1,2,1
AT5G43490,,1,0,1,0,0,0
AT5G43500,ARP9,76,68,167,144,89,100
AT5G43510,LURE1.2,0,0,0,0,0,0
AT5G43513,LURE1.3,0,0,0,0,0,0
AT5G43516,,0,0,0,0,0,0
AT5G43518,LURE1.4,0,0,0,0,0,0
AT5G43520,,15,22,45,10,6,3
AT5G43525,LURE1.5,0,0,0,0,0,0
AT5G43530,RAD5B,0,0,2,4,1,2
AT5G43535,,0,0,0,0,0,0
AT5G43540,,16,13,52,11,4,9
AT5G43550,,0,0,0,0,0,0
AT5G43560,,311,399,846,785,604,641
AT5G43570,,9,12,34,231,130,154
AT5G43580,,311,485,964,2707,1403,1774
AT5G43590,,4,5,7,9,1,6
AT5G43600,UAH,249,262,723,612,526,539
AT5G43603,MIR166F,0,0,0,0,1,0
AT5G43610,SUC6,0,0,0,0,0,0
AT5G43620,PCFS5,17,13,36,52,35,31
AT5G43630,TZP,39,49,77,77,60,52
AT5G43640,RPS15E,0,0,1,0,0,0
AT5G43650,BHLH92,3,2,6,34,27,20
AT5G43660,,1,2,9,3,6,4
AT5G43670,,87,102,191,171,140,138
AT5G43680,,43,71,114,108,74,77
AT5G43690,SOT1,11,14,25,18,21,12
AT5G43695,,0,0,0,0,0,0
AT5G43700,IAA4,295,352,753,475,363,356
AT5G43710,MNS4,84,84,169,203,133,154
AT5G43720,,147,166,354,297,197,156
AT5G43725,,16,22,34,44,26,25
AT5G43730,,20,19,36,22,28,17
AT5G43740,,35,54,90,111,92,67
AT5G43745,,94,88,245,340,240,194
AT5G43750,PNSB5,253,297,874,666,553,412
AT5G43755,,0,0,3,1,1,0
AT5G43760,KCS20,728,857,2155,2172,1319,1287
AT5G43770,,2,0,4,11,3,5
AT5G43780,APS4,705,892,1783,2296,1456,1587
AT5G43790,PCMP-E30,22,45,100,79,66,64
AT5G43800,,0,0,0,0,0,0
AT5G43810,AGO10,262,292,641,515,412,477
AT5G43820,,9,4,14,9,6,7
AT5G43822,,45,55,111,74,86,80
AT5G43830,,1415,1543,3178,2373,2083,1872
AT5G43840,HSFA6A,0,0,1,56,46,29
AT5G43850,ARD4,287,289,699,1164,818,698
AT5G43860,CLH2,15,15,43,37,38,29
AT5G43870,,80,87,185,138,118,109
AT5G43880,,133,151,351,243,182,212
AT5G43890,YUC5,4,6,15,22,13,19
AT5G43900,MYA2,223,321,565,649,531,491
AT5G43910,,32,37,66,27,12,21
AT5G43920,,111,154,304,233,197,199
AT5G43930,,139,182,381,373,239,287
AT5G43935,FLS6,0,0,0,0,0,0
AT5G43940,HOT5,1209,1363,3041,3104,2464,2060
AT5G43950,,30,40,77,74,64,80
AT5G43960,,285,347,740,531,347,379
AT5G43970,TOM9-2,154,238,409,314,200,234
AT5G43980,CRRSP56,13,23,54,111,50,55
AT5G43990,SUVR2,27,46,53,53,46,45
AT5G44000,,129,150,426,359,273,291
AT5G44005,,27,28,83,176,144,95
AT5G44010,,15,30,85,63,58,37
AT5G44020,,4987,6576,15954,7227,4938,4883
AT5G44030,CESA4,69,62,142,177,149,124
AT5G44040,,62,69,144,85,45,59
AT5G44050,DTX28,11,6,42,22,21,25
AT5G44060,,86,106,242,138,119,153
AT5G44065,,0,1,2,1,0,0
AT5G44070,PCS1,315,438,750,501,415,360
AT5G44080,,133,160,356,253,211,236
AT5G44090,,280,402,758,751,577,664
AT5G44100,CKL7,278,335,736,670,543,546
AT5G44110,ABCI21,18,36,59,97,46,46
AT5G44120,CRA1,1,2,0,3,0,0
AT5G44130,FLA13,2007,2634,5945,3416,2764,2444
AT5G44140,PHB7,1,0,3,0,0,0
AT5G44150,,77,84,150,155,101,131
AT5G44160,NUC,42,63,105,52,52,31
AT5G44170,,68,74,152,88,98,79
AT5G44180,RLT2,198,258,470,379,336,352
AT5G44190,GLK2,418,367,1144,996,906,784
AT5G44200,CBP20,231,280,564,505,350,379
AT5G44210,ERF9,25,22,59,50,49,29
AT5G44220,,0,0,0,0,0,0
AT5G44230,PCMP-H17,15,21,39,27,22,23
AT5G44240,ALA2,232,340,612,677,474,499
AT5G44250,,233,317,676,727,576,529
AT5G44255,,11,11,24,19,15,15
AT5G44260,,527,709,1684,1449,1334,1264
AT5G44265,LTP13,0,0,0,0,0,0
AT5G44270,,0,0,1,0,0,1
AT5G44280,ATRING1A,74,83,156,117,95,86
AT5G44283,,0,0,0,0,0,0
AT5G44286,,1,0,0,0,0,0
AT5G44290,,331,453,838,807,578,617
AT5G44300,DRMH2,0,0,0,0,0,0
AT5G44306,,1,0,0,0,0,0
AT5G44310,,0,1,1,5,1,3
AT5G44313,,0,0,0,0,0,0
AT5G44316,ABCI9,0,1,1,0,0,0
AT5G44320,,324,370,792,573,422,438
AT5G44330,,0,0,0,1,0,0
AT5G44340,TUBB4,2957,3630,8187,6453,4572,4727
AT5G44345,,0,0,0,0,0,0
AT5G44350,,8,15,21,23,22,24
AT5G44360,,0,0,0,0,0,0
AT5G44370,ANTR5,30,25,47,30,36,32
AT5G44375,,0,0,0,0,0,0
AT5G44380,,594,835,1123,808,493,672
AT5G44390,,12,13,18,21,19,15
AT5G44400,,73,63,176,135,104,68
AT5G44410,,46,40,129,118,97,72
AT5G44415,,0,0,0,0,0,0
AT5G44416,,0,0,0,0,0,0
AT5G44417,,3,9,14,15,12,11
AT5G44418,,0,0,0,0,0,0
AT5G44420,PDF1.2A,2,2,1,1,0,0
AT5G44430,PDF1.2C,0,0,0,0,0,2
AT5G44440,,1,2,1,2,2,2
AT5G44450,,119,147,249,193,145,153
AT5G44460,CML43,13,17,16,6,4,4
AT5G44470,,0,0,0,0,0,0
AT5G44480,DUR,59,70,106,67,32,49
AT5G44490,,12,9,34,14,14,10
AT5G44495,,0,0,0,0,0,0
AT5G44500,,69,76,156,92,72,79
AT5G44510,TAO1,63,70,153,134,110,106
AT5G44520,,83,125,303,265,206,185
AT5G44530,,66,87,153,230,168,163
AT5G44540,,1,0,0,1,1,0
AT5G44550,,145,125,314,456,397,438
AT5G44555,,0,0,0,0,0,0
AT5G44560,VPS2.2,75,76,135,100,95,75
AT5G44562,,9,10,14,9,12,6
AT5G44565,,5,6,17,22,30,18
AT5G44568,,7,4,22,43,23,18
AT5G44569,,25,21,54,32,14,30
AT5G44570,,4,1,4,4,8,3
AT5G44572,,139,147,471,333,282,255
AT5G44574,,29,28,56,28,17,20
AT5G44575,,4,2,16,12,15,13
AT5G44578,,24,15,32,28,29,23
AT5G44580,,675,775,2026,2010,1928,1616
AT5G44582,,20,20,45,34,22,22
AT5G44585,,17,41,55,28,15,13
AT5G44590,,0,0,0,0,1,0
AT5G44600,,50,74,139,107,80,65
AT5G44610,PCAP2,250,453,684,908,554,697
AT5G44620,CYP706A3,5,3,8,1,2,5
AT5G44630,BS,0,0,0,0,0,0
AT5G44635,MCM6,41,53,85,58,35,44
AT5G44640,BGLU13,0,0,0,0,0,0
AT5G44650,Y3IP1,396,460,1030,595,597,545
AT5G44660,,220,357,663,522,400,490
AT5G44670,GALS2,67,67,131,154,122,134
AT5G44680,,706,898,2167,1355,1217,1199
AT5G44690,,0,0,0,0,0,0
AT5G44700,GSO2,3,10,8,3,1,3
AT5G44705,,0,0,0,0,0,0
AT5G44710,,95,118,270,176,135,155
AT5G44720,,213,211,419,527,365,371
AT5G44730,,75,97,198,231,192,162
AT5G44740,POLH,29,44,96,66,38,49
AT5G44750,REV1,181,209,446,388,277,370
AT5G44760,,0,0,0,1,0,0
AT5G44770,,1,2,2,0,0,0
AT5G44780,MORF4,38,53,74,62,34,37
AT5G44785,OSB3,194,274,576,325,265,323
AT5G44790,RAN1,477,584,1131,1129,807,968
AT5G44800,CHR4,261,371,707,656,502,603
AT5G44820,,10,9,17,12,8,2
AT5G44830,,0,0,0,0,0,0
AT5G44840,,0,0,0,0,0,0
AT5G44850,,0,0,0,0,0,0
AT5G44860,,124,121,309,218,176,170
AT5G44870,LAZ5,85,93,212,145,104,102
AT5G44875,,0,0,0,0,0,0
AT5G44880,,0,0,0,0,0,0
AT5G44890,,0,0,0,0,0,0
AT5G44894,,0,0,0,0,0,0
AT5G44900,,7,9,9,3,4,6
AT5G44910,,26,27,55,41,23,26
AT5G44920,,29,58,79,36,17,26
AT5G44925,,0,0,1,1,0,0
AT5G44930,ARAD2,49,49,103,79,98,81
AT5G44940,,1,0,0,1,0,0
AT5G44950,,0,0,0,0,0,0
AT5G44960,,0,0,0,0,0,0
AT5G44970,,0,0,0,0,0,0
AT5G44973,,10,10,27,34,18,25
AT5G44980,,0,3,4,2,3,3
AT5G44990,,3,4,4,4,3,5
AT5G45000,,8,3,7,0,3,2
AT5G45010,DSS1(V),203,261,535,473,395,317
AT5G45020,,74,87,175,136,98,102
AT5G45030,,83,91,184,163,136,153
AT5G45040,PETJ,130,138,322,271,215,187
AT5G45050,WRKY16,114,151,272,199,155,181
AT5G45060,,62,77,128,101,72,81
AT5G45070,PP2A8,31,39,42,84,68,73
AT5G45080,PP2A6,12,40,40,5,6,6
AT5G45082,,0,0,0,0,0,0
AT5G45085,,0,0,0,0,0,0
AT5G45090,PP2A7,2,5,6,0,0,0
AT5G45095,,3,4,8,8,7,9
AT5G45100,BRG1,92,147,261,365,266,300
AT5G45105,,0,0,0,0,0,1
AT5G45110,NPR3,108,118,282,278,229,227
AT5G45113,,0,0,0,0,1,0
AT5G45116,,0,0,0,0,0,0
AT5G45120,,0,0,0,0,0,0
AT5G45130,ATRAB5A,299,470,930,899,667,662
AT5G45140,NRPC2,92,83,194,120,90,105
AT5G45150,RTL3,4,3,9,8,9,9
AT5G45160,,103,145,361,318,221,221
AT5G45170,,156,169,407,371,303,281
AT5G45180,FMO2,0,0,0,0,0,0
AT5G45190,,320,424,801,707,515,662
AT5G45200,,6,10,7,1,5,1
AT5G45210,,15,20,14,7,7,8
AT5G45220,,10,10,22,5,3,10
AT5G45230,,0,0,0,0,0,0
AT5G45240,,2,5,5,9,4,2
AT5G45250,RPS4,85,126,201,122,111,113
AT5G45260,RRS1,89,94,164,139,105,128
AT5G45275,,23,19,50,85,73,80
AT5G45276,,1,4,2,3,2,4
AT5G45280,PAE11,151,213,385,511,424,312
AT5G45290,,71,76,169,101,88,80
AT5G45300,BMY2,50,71,145,147,92,116
AT5G45307,MIR168B,1,1,1,0,0,0
AT5G45310,,25,34,59,293,164,180
AT5G45320,,3,2,7,8,4,2
AT5G45330,DCP5-L,37,59,99,75,56,60
AT5G45340,CYP707A3,28,52,83,236,103,79
AT5G45350,,848,1041,1936,2561,2206,1990
AT5G45360,SKIP31,246,298,641,634,447,521
AT5G45370,,31,29,64,62,47,69
AT5G45380,DUR3,57,52,94,39,49,34
AT5G45390,CLPP4,1040,1181,2908,2601,1982,1742
AT5G45400,RPA1C,13,22,34,47,30,33
AT5G45410,,305,318,659,902,632,627
AT5G45420,,172,220,378,325,265,286
AT5G45428,,0,0,0,0,0,0
AT5G45430,,1,1,0,1,1,0
AT5G45440,,13,20,20,11,9,13
AT5G45450,,0,0,0,0,0,0
AT5G45460,,8,21,68,35,32,24
AT5G45469,,0,0,0,0,0,0
AT5G45470,,100,142,261,198,167,180
AT5G45472,,0,0,0,0,0,0
AT5G45475,,0,0,1,1,0,0
AT5G45480,,88,97,164,105,92,108
AT5G45490,,474,592,1139,851,636,797
AT5G45500,,255,320,609,443,351,393
AT5G45510,,498,672,1053,627,530,545
AT5G45520,,23,31,63,59,40,36
AT5G45530,,6,7,18,18,8,9
AT5G45540,,11,13,24,21,15,26
