#age,6 (day),,,,,,,
#development stage,seedling,,,,,,,
#ecotype,Col-0,,,,,,,
#compound,,,1 micromolar indole-3-acetic acid,1 micromolar indole-3-acetic acid,none,1 micromolar indole-3-acetic acid,none,none
Gene ID,Gene Name,DesignElementAccession,Hybridization6,Hybridization4,Hybridization2,Hybridization5,Hybridization3,Hybridization1
AT3G12110,ACT11,256275_at,7.626514089,7.838383189,7.751511598,7.600971064,7.595227711,8.175321215
AT3G12120,FAD2,256277_at,13.02688731,13.09349131,13.16354867,12.95375487,13.0583195,13.09318298
AT3G12130,,256278_at,9.583459545,9.899012647,9.661959963,9.647129889,9.617371542,8.946469201
AT3G12140,,256271_at,9.32526569,9.434904429,9.259434234,9.332609421,9.182405023,9.007916692
AT3G12150,,256262_at,8.689632374,8.755986617,8.577646531,8.706469971,8.565145339,8.72703238
AT3G12160,RABA4D,256261_at,3.789683568,3.975980212,3.73390166,3.894511401,3.727585354,4.032895437
AT3G12170,,256320_at,4.95327181,5.264702424,5.184941765,5.411731811,5.475622067,5.321178844
AT3G12180,,256286_at,8.258389721,8.480050066,8.219296861,8.504035849,8.281331552,8.51787561
AT3G12190,,256287_at,3.655809732,3.669987299,3.650394339,3.802288364,3.764569608,3.622151775
AT3G12200,Nek7,256291_at,8.634336274,8.321684202,8.629611016,8.430903639,8.719976884,8.715426631
AT3G12203,SCPL17,256290_at,3.729481163,3.885419802,3.802744718,3.865100814,3.63585514,4.071824683
AT3G12210,,256264_at,7.785401613,8.024080891,7.674316102,7.890946556,7.651416241,7.708115067
AT3G12220,SCPL16,256265_at,4.288341391,3.898871611,4.246429314,4.08751347,4.005329747,4.138467958
AT3G12250,TGA6,256269_at,7.599898794,7.607049065,7.810314423,7.724405695,7.66399328,7.835024023
AT3G12260,,256267_at,11.1386233,11.28964671,11.24775771,11.30571288,11.15677565,11.12886704
AT3G12270,PRMT3,256288_at,8.483369079,8.617256773,8.43268151,8.868332562,8.352834615,8.305169084
AT3G12280,RBR1,256268_at,8.307753834,8.533323152,8.554051407,8.432393834,8.313425691,8.511259567
AT3G12290,FOLD2,256263_at,11.5510756,11.60083229,11.45058558,11.4973057,11.59203921,11.65708584
AT3G12300,,256270_at,8.970399864,9.085090592,8.735835073,8.865912153,8.937199615,8.763152817
AT3G12320,LNK3,256266_at,6.28916158,6.33452937,6.0866282,6.133484189,5.792075453,6.147064209
AT3G12340,FKBP43,256230_at,5.539135658,5.840390476,5.351521705,5.782038861,5.123222904,4.941904957
AT3G12350,,256236_at,8.976971736,8.982466763,8.892981589,8.931284941,8.92849228,8.809224834
AT3G12360,ITN1,256233_at,10.24718068,10.38830947,10.11313539,10.33961068,10.21716063,10.39988677
AT3G12370,,256234_at,8.924809103,8.532296047,8.704078672,8.730334121,8.644130607,8.783448725
AT3G12380,ARP5,256242_at,7.797316257,7.725402561,7.699832249,7.757718948,7.65458822,7.925777404
AT3G12390,,256241_at,11.96980028,12.29806022,11.94098834,12.17764526,12.05457896,11.71140744
AT3G12400,ELC,256238_at,10.9607188,11.0771576,11.13420454,11.05231777,11.17134226,11.18325549
AT3G12440,,256260_at,3.554637609,3.347413196,3.537894692,3.551328562,3.443711442,3.482240453
AT3G12460,,256259_at,4.58132432,4.476588183,4.139922809,4.378861714,4.460301357,4.84060726
AT3G12470,,256239_at,4.739768222,4.466313013,4.603919175,4.654193838,4.625052012,4.612689729
AT3G12480,NF-YC11,256258_at,8.630415137,8.747514288,8.629759114,8.61518542,8.638198065,8.565039329
AT3G12490,CYS6,256235_at,11.69808029,11.85602073,11.80411011,11.61663828,11.72513904,11.74441928
AT3G12500,CHI-B,256243_at,8.802357276,9.244082725,9.179900295,9.431709431,8.929505106,9.112763495
AT3G12510,,256285_at,5.542521628,5.71738476,5.562455601,5.865734213,5.632632905,5.372902822
AT3G12520,SULTR4;2,256244_at,6.106525369,6.215764585,6.474151661,5.979029486,6.315357117,6.51285853
AT3G12530,GINS2,256284_at,7.752596177,7.867969871,7.86201839,7.75145671,7.518686537,7.850839354
AT3G12540,,256283_at,4.645163254,4.343778043,4.539694655,4.608303345,4.680661716,4.732383433
AT3G12550,FDM3,256282_at,6.730708307,6.627582367,6.552302833,6.541701349,6.78374605,6.357956279
AT3G12560,TRP3,256281_at,8.4664337,8.402816997,8.615669688,8.317657378,8.535356036,8.69621974
AT3G12570,FYD,256232_at,10.35704165,10.54666903,10.45088852,10.55367976,10.56298602,10.5083388
AT3G12580,MED37C,256245_at,9.239672686,9.145486436,9.068123132,9.715793418,8.978405897,8.475851925
AT3G12590,,256280_at,9.011798192,8.957032637,8.895321408,9.11565958,8.899689231,8.950052923
AT3G12600,NUDT16,256240_at,9.498669449,9.788359988,9.542762202,9.555237461,9.507781054,9.005092954
AT3G12610,DRT100,256237_at,10.72863985,10.36659951,10.15278702,10.56259012,9.960814656,10.41400232
AT3G12620,PP2C38,256279_at,9.450556465,9.48470705,9.479828628,9.660251893,9.426113215,9.343658852
AT3G12630,SAP5,256231_at,12.44103401,12.25143059,12.42528216,12.16326258,12.42880289,12.14071558
AT3G12640,,257703_at,9.208751809,9.162849012,9.308936387,9.123671824,9.100102853,9.38070678
AT3G12650,,257707_at,10.92314392,10.97892505,10.76796643,10.83791917,10.84333227,10.81754843
AT3G12660,FLA14,257691_at,4.826863166,4.61590605,4.412132783,4.467264311,4.323190429,4.553766669
AT3G12670,emb2742,257702_at,10.30977576,10.58847014,10.33795499,10.65973746,10.26237884,10.35998295
AT3G12680,HUA1,257695_at,8.712761828,8.760760008,8.893850126,8.988507395,8.860716611,9.113558788
AT3G12685,,257706_at,6.235814712,6.472462097,6.624242244,6.375694526,6.206314924,6.500615398
AT3G12690,AGC1-5,257696_at,6.83770594,6.846609587,6.713343425,6.880889782,6.704903492,6.854941428
AT3G12700,,257697_at,9.17236823,9.134550164,9.208178245,9.884680528,8.673891754,9.063479628
AT3G12710,,257701_at,9.504240395,9.478456572,9.635272352,9.345715599,9.460080566,9.600227703
AT3G12720,ATY53,257704_at,4.726617302,4.910826243,4.907092594,5.064177721,4.994790775,4.68983003
AT3G12730,PHL12,257698_at,7.634874421,7.70495667,7.657103641,7.400908985,7.908330128,7.985138511
AT3G12740,ALIS1,257700_at,11.16982612,11.06710767,11.20788512,11.19066127,11.20645739,11.08078635
AT3G12750,ZIP1,257715_at,6.795521152,7.368077432,7.35555262,7.027250961,7.39463609,7.615388191
AT3G12760,,257705_at,11.17909376,10.9475122,10.9611226,10.96290146,11.0803404,10.81072159
AT3G12770,PCMP-H43,257685_at,4.776250184,5.040752562,4.68941461,5.078009814,4.556038704,4.927169565
AT3G12780,PGK1,257699_at,10.72852638,10.69867394,10.82044832,10.74696261,10.7145029,11.06165985
AT3G12800,SDRB,257686_at,9.42060719,9.082157504,8.940881898,9.19314907,8.8190759,8.841304776
AT3G12800,SDRB,257687_at,10.40451354,10.48666317,10.44024845,10.41027162,10.31298677,10.03710296
AT3G12810,PIE1,257688_at,5.346245125,5.354625587,5.318476704,5.756612013,5.063111355,4.896182659
AT3G12820,AtMYB10,257689_at,4.968571454,5.031374695,4.934326203,4.558388524,5.067570134,4.767716538
AT3G12830,SAUR72,257690_at,8.108586111,8.149779893,7.967149526,8.405652663,8.157831516,8.424155509
AT3G12840,,257692_at,3.84410969,3.767011319,3.736958596,3.688703112,3.772730893,4.109176483
AT3G12850,,257693_at,5.070825227,5.148151437,5.249521796,5.287505624,5.123839777,5.574694908
AT3G12860,,257694_at,7.126636837,7.224355396,6.542603673,7.25297002,6.615474119,6.737540741
AT3G12870,,257134_at,6.447636474,6.737523634,6.641329098,6.324327586,6.67562507,6.707087091
AT3G12890,ASML2,257136_at,4.272720025,4.139510403,4.215487753,4.314860673,4.119741876,4.436572383
AT3G12900,,257135_at,6.103602184,6.100429805,6.267044534,5.975126328,5.912104023,6.037241202
AT3G12910,,257846_at,4.087674642,3.796466944,4.02001399,3.923221528,4.079272726,3.993210944
AT3G12920,BRG3,257858_at,10.93964809,10.89935017,10.39707133,10.94537379,10.42163604,10.82025187
AT3G12930,IJ,257856_at,8.613348448,8.818981871,8.68828928,8.774236968,8.732772237,8.604048517
AT3G12940,,257851_at,7.304901972,7.110956158,7.503659335,7.218561251,7.374313108,7.67394678
AT3G12955,,257859_at,4.705865165,4.616862912,4.461503802,4.589150936,4.41874339,4.433857516
AT3G12960,,257853_at,3.65757575,3.967692092,3.562756006,3.585290141,3.628264506,3.664904433
AT3G12980,HAC5,257854_at,9.269867562,9.329354696,9.438657375,9.282758589,9.187633923,9.464182082
AT3G13000,,257547_at,8.238675043,8.170156613,7.973684177,8.144690561,7.999480298,8.437800686
AT3G13020,,257847_at,5.050002731,4.985864785,4.783611526,4.799244678,4.810789125,4.687955948
AT3G13030,,257848_at,6.25340961,6.48659173,6.18004254,6.231396974,6.331834403,6.41666228
AT3G13040,PHL6,257855_at,8.712856036,8.731844611,8.699559031,8.468612012,8.637144483,8.792418053
AT3G13050,07-Oct,257861_at,8.065980494,7.89320804,7.941454518,8.099853559,7.953325667,7.870537592
AT3G13060,ECT5,257849_at,9.502488738,9.303617329,9.397545882,9.584394761,9.433943788,9.582671361
AT3G13062,,257860_at,9.018486987,9.091886157,9.246075639,9.145880732,9.23464288,9.283580534
AT3G13065,SRF4,257850_at,6.342868035,6.739587879,6.960148147,6.667618041,6.906127265,6.73522559
AT3G13070,CBSDUFCH1,257178_at,8.357514097,8.27564907,8.319136651,8.13695106,8.373276264,8.015795015
AT3G13090,ABCC6,257184_at,5.796764162,5.915622299,5.861740126,5.761463081,5.818279392,5.969892791
AT3G13100,ABCC7,257185_at,6.684126199,6.66476576,7.423231212,6.850840913,6.725015667,6.755773164
AT3G13110,SAT3,257194_at,10.35660171,10.4452418,10.72351957,10.6713211,10.72478136,10.70942264
AT3G13120,RPS10,257190_at,11.38394377,11.34741413,11.52152841,11.54060941,11.57668259,11.60644574
AT3G13130,,257186_at,4.190362916,4.285079041,4.106521979,4.029067197,4.192662253,4.137507279
AT3G13140,,257187_at,4.70979057,4.59207915,4.563022432,4.569160732,4.890460494,4.749092549
AT3G13150,,257188_at,7.647815851,7.416369262,7.545534638,7.85849061,7.507203444,7.413992561
AT3G13160,,257193_at,8.588302759,8.804180602,8.543442262,8.912805993,8.432242082,8.509874462
AT3G13170,SPO11-1,257179_at,4.208812849,4.581247076,4.458305312,4.35556563,4.31756846,4.534502378
AT3G13175,,257191_at,7.727211927,7.819852353,7.782914635,7.715587492,7.476521893,7.830117291
AT3G13180,,257180_at,7.643483099,7.674764021,7.72598345,7.791159498,7.749556335,7.867193304
AT3G13190,,257181_at,6.086616825,5.753067305,6.101178988,6.116984989,5.761342107,5.6325403
AT3G13200,EMB2769,257192_at,11.32652098,11.36572026,11.22982452,11.03975263,11.50152245,11.11045014
AT3G13220,ABCG26,257183_at,4.125011926,4.589949363,4.45313216,4.245719414,4.250825454,4.252234071
AT3G13222,GIP1,257189_at,8.582664268,8.771607001,8.785267321,8.650272965,8.563880355,8.979557983
AT3G13225,,257653_at,7.428086342,7.801416991,7.918954169,7.72132078,7.892417576,7.588825554
AT3G13226,,257659_at,8.35076996,8.472437309,8.493345625,8.302827187,8.22648714,8.439474569
AT3G13228,,257656_at,4.560397245,4.645249865,4.482292023,4.377665183,4.410626843,4.457981044
AT3G13230,,257658_at,10.35502051,10.55378079,10.14281931,10.60457054,10.13845593,9.807846898
AT3G13235,,257657_at,9.624331079,9.525705375,9.586798088,9.775368664,9.435123096,9.577872511
AT3G13240,,257682_at,3.515885327,3.329756488,3.283405189,3.423961352,3.376347828,3.288172971
AT3G13280,,257683_at,4.756551829,4.598587323,4.579399544,4.669380357,4.591944679,4.638400237
AT3G13310,,257654_at,11.05185191,10.76774442,10.83563657,11.04124652,10.70219191,10.79692869
AT3G13320,CAX2,257662_at,8.886370465,8.608252118,8.567746413,8.883192707,8.478199136,8.407293702
AT3G13330,PA200,257708_at,8.973959549,9.258908481,9.302493968,9.326186458,9.1229984,9.352562032
AT3G13340,,257661_at,10.02111199,10.27529408,10.35847357,10.02956371,10.23078209,10.16025553
AT3G13350,HMGB10,257655_at,7.345972042,7.489478365,7.502666698,7.437231622,7.526291234,7.113106885
AT3G13360,WIP3,257660_at,9.277090012,8.826157483,8.920299395,8.972131347,9.213396475,9.111695392
AT3G13370,,257681_at,3.431983381,3.543649485,3.336037633,3.458876782,3.5994132,3.406558654
AT3G13380,BRL3,256981_at,9.195227048,8.959301029,8.003655476,9.417246113,7.75791468,8.01409443
AT3G13390,sks11,256955_at,4.700631577,4.634592853,4.591944679,4.618126791,4.507281231,4.650548035
AT3G13400,sks13,256966_at,4.479698232,4.51574012,4.39109729,4.43953667,4.386524715,4.643034658
AT3G13410,,256956_at,10.78652842,10.35173538,10.68441294,10.42288932,10.67306597,10.76686474
AT3G13420,,256957_at,5.720617489,5.760472454,5.824166425,5.995071389,5.847560015,5.838150647
AT3G13430,,256958_at,9.267708548,9.4945811,9.320527737,9.151316374,9.18540518,9.056358011
AT3G13440,,256959_at,9.306448688,9.047781618,9.17640901,9.117983905,9.261645442,9.369933703
AT3G13445,TBP1,256961_at,8.581905097,8.175486717,8.358403836,8.404982184,8.359443463,8.436942956
AT3G13450,DIN4,256965_at,12.31709577,12.40291127,12.29487966,12.32474897,12.35349626,12.18401631
AT3G13460,ECT2,256982_at,11.95730149,11.9269159,11.89612742,11.92806053,11.90623424,11.95674935
AT3G13470,CPN60B2,256983_at,8.757018582,8.816090576,8.229710278,8.908848834,8.119444039,8.298232805
AT3G13480,,256984_at,8.270029262,7.793685005,7.964804941,8.046658041,8.040482081,7.674192268
AT3G13490,OVA5,256963_at,8.249380359,8.351071029,8.547105946,8.402850248,8.309650466,8.349897264
AT3G13510,,256960_at,8.003795894,8.007644212,8.311594839,7.911508639,8.110535844,8.205579854
AT3G13520,AGP12,256964_at,12.7529118,12.558454,12.30612421,12.41954263,12.2979899,11.96596212
AT3G13540,MYB5,256985_at,5.674926821,5.451841974,5.249542148,5.261473103,5.7009728,5.454197062
AT3G13550,COP10,256954_at,8.492771311,8.557093828,8.574602547,8.35875944,8.711458244,8.368524024
AT3G13560,,256962_at,6.941022818,6.981849436,7.227473135,7.089460965,6.9065469,7.309357073
AT3G13570,SCL30A,256649_at,9.835601834,9.839966974,9.84396998,9.752150688,9.746710386,10.10047271
AT3G13580,RPL7D,256648_at,11.02798666,11.14590979,11.12208767,10.99897937,11.1166419,10.8199375
AT3G13590,,256646_at,5.756999119,5.630532662,5.545613404,5.398027245,5.677113583,5.528454546
AT3G13610,F6'H1,256647_at,10.46616723,10.09582717,11.08374812,11.05974285,11.06756046,10.83147024
AT3G13620,,256650_at,6.553343843,6.717130348,6.87629596,6.699864733,6.557235685,7.058505293
AT3G13630,,256773_at,4.904105701,5.154010249,4.848293758,4.608003616,5.063177929,5.2714269
AT3G13640,ABCE1,256780_at,4.640475652,4.726276155,4.652582777,4.550585682,4.666905658,4.466485859
AT3G13650,DIR7,256781_at,7.211834881,7.40720954,8.782348121,7.762150549,8.524334028,7.787558074
AT3G13660,DIR22,256782_at,4.254231734,4.629739631,4.663998958,4.568843821,4.303462232,4.612140754
AT3G13662,DIR8,257570_at,4.382882924,4.281410193,4.228729712,4.07036152,4.235552906,4.5018561
AT3G13670,,256783_at,10.87618427,11.04954301,10.95863594,10.87115248,10.93356434,11.15689742
AT3G13672,,256789_at,4.442710155,4.453538957,4.71425272,4.663975542,4.56591358,4.689674754
AT3G13674,,256784_at,5.45054728,5.881970553,5.957603876,5.768903296,5.656902993,5.740453473
AT3G13680,,256767_at,4.111020964,4.043344452,4.051107767,4.061950495,4.171450335,4.282632001
AT3G13682,LDL2,256768_at,5.765613462,5.333878965,6.012368885,5.804586093,5.731090008,5.921869066
AT3G13690,,256769_at,8.693211286,8.712398288,8.592279906,8.805422661,8.512345923,8.555495792
AT3G13720,PRA1F3,256785_at,10.76559875,10.63353821,10.79266277,10.80105357,10.6969801,10.61580142
AT3G13730,CYP90D1,256788_at,6.999839907,7.251484226,7.73515865,7.0343862,7.713430802,7.531609472
AT3G13740,,256786_at,9.358543344,9.355968003,9.553738889,9.416848953,9.583143198,9.278211244
AT3G13750,BGAL1,256772_at,12.7845437,12.49336706,12.74044835,12.52758751,12.61327826,12.81321087
AT3G13760,,256774_at,7.864244681,7.979339842,8.338132886,7.603445128,8.045750342,8.98421562
AT3G13770,PCMP-H85,256775_at,4.403571482,4.35602994,4.272720126,4.44214846,4.254679298,4.343756183
AT3G13772,TMN7,256776_at,11.29590691,11.15129625,11.21085913,11.1876395,11.18571575,11.50127085
AT3G13780,,256777_at,6.274877781,6.284738373,6.217868737,6.186662798,6.43795277,5.667683883
AT3G13782,NAP1;4,256778_at,5.448118544,5.36533093,5.470472018,4.888406713,5.354006086,5.07098587
AT3G13784,CWINV5,256779_at,4.63641746,4.386114497,4.175801645,4.664069741,4.38728762,4.434211539
AT3G13790,CWINV1,256787_at,11.43180014,11.40042768,11.12516047,11.51170192,11.04638232,10.98886789
AT3G13800,,257602_at,8.829080268,9.249547416,9.066223239,9.204222252,9.076202017,9.122583928
AT3G13810,AtIDD11,257610_at,8.11061632,7.985784559,7.726670293,8.066769344,7.53741106,8.059682326
AT3G13820,,257603_at,4.664471917,4.452821156,4.303374497,4.503566982,4.474376079,4.361988391
AT3G13840,SCL29,257605_at,4.481693379,4.670415379,4.319936425,4.435136792,4.231525999,4.180701719
AT3G13845,,257609_at,8.195976124,8.20645183,8.099119279,7.993101495,8.18409665,7.395006706
AT3G13860,HSP60-3A,257608_at,8.84642256,8.750692472,8.482682143,9.020340687,8.515517314,8.636046234
AT3G13870,RHD3,257606_at,10.66788959,10.57391923,10.54913809,10.71351352,10.72795344,10.29188547
AT3G13880,PCMP-E89,257607_at,4.970809795,4.891084985,4.903445094,4.872859796,4.904334966,4.578284125
AT3G13890,MYB26,258195_at,4.108045127,4.245022809,3.814654779,3.867955384,4.020627392,4.135598112
AT3G13900,ALA7,258200_at,5.217181809,5.021855372,4.944829271,4.943297337,5.241161412,5.285773257
AT3G13910,,258201_at,8.493961853,8.55540561,8.276347262,8.257306966,8.661689398,7.079710843
AT3G13920,EIF4A1,258210_at,13.08164796,13.11513761,13.03582877,13.13876582,13.12559432,13.1662523
AT3G13930,,258208_at,9.236240732,9.282425792,9.44063762,9.459360772,9.159019043,9.463396216
AT3G13940,,258202_at,7.803501395,7.946389072,7.75453383,8.224022141,7.637859026,7.633574273
AT3G13950,,258203_at,4.839280507,4.629672374,5.121525704,4.877316132,4.731309776,4.847080147
AT3G13960,GRF5,258204_at,7.832158634,7.891388076,8.131429815,7.904353618,7.992754082,8.462854032
AT3G13980,,258196_at,8.63626094,8.192157709,7.894488592,8.240704435,7.441173562,8.573435153
AT3G14000,BRXL2,258197_at,6.190477588,6.351947897,6.264007979,6.31061158,6.22964915,6.219519188
AT3G14010,CID4,258206_at,11.36872551,11.44240059,11.49777082,11.54554368,11.46282768,11.69333739
AT3G14020,NFYA6,258198_at,7.205975128,7.324269075,7.371836788,7.361343005,7.406595424,7.224253113
AT3G14030,,258199_at,4.224840411,4.124684751,4.27664668,4.133412052,4.338436166,4.10055666
AT3G14050,RSH2,258207_at,10.60466268,10.37931051,10.70703318,10.600002,10.74502656,10.8494502
AT3G14060,,258209_at,9.036362241,8.72413729,8.233028435,8.65924959,8.229709127,8.319110252
AT3G14067,SBT1.4,256997_at,9.979590273,9.790138225,10.02093197,9.977906074,9.916942415,10.62241031
AT3G14070,CCX3,257011_at,5.834687038,6.022904362,6.040371246,5.75977199,5.988465136,6.04986145
AT3G14075,,257006_at,7.947866937,7.943334572,8.028343436,7.879590566,7.974197511,7.940183162
AT3G14080,LSM1B,257001_at,7.999963042,8.057969584,7.901031985,7.865552513,8.023296714,7.802492087
AT3G14090,ATEXO70D3,257010_at,9.836258923,9.574813915,9.973088841,9.718388087,9.872756195,9.953997474
AT3G14100,UBP1C,257002_at,11.74316395,11.70183224,11.75638324,11.85133814,11.77734191,12.00729224
AT3G14110,FLU,257003_at,10.60226044,10.63272925,10.72096832,10.77768653,10.74101092,10.72640082
AT3G14120,NUP107,257000_at,9.136467266,8.840892131,9.028216153,9.135297669,8.9222333,9.015109716
AT3G14160,,257009_at,6.954326072,6.927026226,7.107260349,7.071731192,6.968908021,7.16627829
AT3G14180,ASIL2,256998_at,9.326837946,9.669758056,9.683653931,9.558313428,9.437468427,9.316356822
AT3G14190,PANS1,257005_at,6.079071085,6.328725289,6.070487802,5.931771709,5.965385959,6.243508757
AT3G14200,,256999_at,8.220148749,8.287805695,8.290364704,8.340264595,8.052575441,8.026558438
AT3G14205,SAC2,257007_at,8.166937539,8.456391848,8.702330185,8.261338131,8.514346174,8.381811615
AT3G14210,ESM1,257008_at,9.205137424,9.938180429,10.36483754,10.03446141,10.20048496,10.56475403
AT3G14220,,257072_at,8.890244049,9.057764578,8.998830271,8.839876874,8.992071318,8.891105392
AT3G14225,GLIP4,258364_at,5.134999269,5.139672309,5.464035762,5.164115803,5.66003589,5.681627955
AT3G14230,RAP2-2,258366_at,11.57339132,11.38126587,11.73836389,11.50172939,11.73752919,11.84489046
AT3G14240,SBT1.5,258368_at,9.899799477,10.07561853,10.22032644,10.03965596,10.16159094,10.43490839
AT3G14250,,258360_at,4.391889524,4.305316678,4.284258892,4.245026803,4.14240426,4.543380699
AT3G14270,FAB1B,258361_at,8.079525035,8.275646595,8.327972867,8.139700939,8.449419147,8.787181826
AT3G14280,,258362_at,7.441901718,7.524731093,7.452631789,7.155665945,7.80800991,7.933356666
AT3G14290,PAE2,258373_at,10.15556702,10.20676257,10.15844581,10.08332129,10.19293752,9.899287806
AT3G14300,PME26,258363_at,4.288988745,4.158214432,4.363553862,4.278911718,4.14071011,4.182018221
AT3G14310,PME3,258369_at,10.18787401,10.41119015,10.84317064,10.4993258,10.74936874,11.22038757
AT3G14320,ATL61,258354_at,4.519606099,4.531667502,4.365919215,4.334769324,4.53386269,4.213850557
AT3G14330,PCMP-H57,258355_at,6.191547732,6.282642216,6.577145025,6.502039212,6.462582238,6.455000234
AT3G14340,,258356_at,6.339514044,6.109949303,6.225885375,6.077675015,6.343946426,6.430622476
AT3G14350,SRF7,258357_at,9.476503003,9.515946127,9.705346378,9.613456961,9.675770586,10.0484494
AT3G14360,,258374_at,6.046310938,6.207823563,6.002988433,5.998995195,5.926474205,6.105013543
AT3G14370,WAG2,258367_at,5.924447972,5.689554527,5.213830645,5.843341889,5.087437432,5.634481522
AT3G14380,,258358_at,5.414642203,5.723593998,5.057550924,5.170797271,5.427435482,5.488264499
AT3G14395,,258370_at,3.730502056,3.851679164,3.682905753,3.786869955,3.771051586,3.533267684
AT3G14400,UBP25,258372_at,8.727196433,8.770616043,8.660111958,8.785810584,8.642322784,8.87450761
AT3G14410,,258371_at,8.561977716,8.648296015,8.418398016,8.750053757,8.506996118,8.617267969
AT3G14430,,257279_at,9.99102989,10.0995198,9.790816199,9.972992651,9.939390068,9.245444721
AT3G14440,NCED3,257280_at,4.929398835,5.441340167,5.09257405,5.539958003,5.126077061,5.363263568
AT3G14450,CID9,257275_at,6.150432987,6.669829808,6.209827219,6.228298973,5.608691513,6.052301461
AT3G14460,,257276_at,4.553695638,4.474858611,4.712281244,4.558176936,4.699201445,4.713976216
AT3G14470,RPPL1,257277_at,7.418321125,7.248968831,8.143042478,7.407868567,7.628579215,7.964470427
AT3G14480,,257278_at,5.025565252,5.366893759,4.866160359,5.039319344,5.09061773,5.109313764
AT3G14490,TPS17,257557_at,4.323123394,4.362481262,4.405337803,4.13104826,4.296355236,4.264134919
AT3G14510,,257274_at,5.328827805,5.720443691,5.501746525,5.35217477,5.284637393,5.700407056
AT3G14520,TPS18,258116_at,3.828627725,3.606643717,3.987867235,3.662059441,3.662406688,3.982826607
AT3G14560,,258091_at,8.358488011,8.539417637,7.682369986,8.020581456,8.028985994,6.650548474
AT3G14570,CALS8,258122_at,7.891416497,7.907867553,7.929349047,8.062340701,7.795101315,8.166116641
AT3G14580,,258088_at,4.410473004,4.60255678,4.366886713,4.556956442,4.418534157,4.579904067
AT3G14595,,258092_at,10.9307924,10.87968262,10.48672268,10.6607632,10.74896723,10.30530211
AT3G14600,RPL18AC,258090_at,11.85158522,11.95798335,11.86628698,11.935526,11.89896506,12.02691561
AT3G14610,CYP72A7,258110_at,9.681564074,9.554106285,9.218715377,9.710545361,9.516613246,9.422317391
AT3G14620,CYP72A8,258063_at,8.20327845,8.225333834,8.315413176,8.616566452,7.97574519,8.145942744
AT3G14630,CYP72A9,258111_at,5.053211996,4.910826243,4.704626111,4.945219092,5.013877823,5.02650501
AT3G14640,CYP72A10,258112_at,4.8295648,5.198292344,4.700079682,4.989827018,4.905963141,4.899636508
AT3G14650,CYP72A11,258113_at,8.970207796,9.143755408,9.151756409,9.195951334,8.966821434,9.496734872
AT3G14660,CYP72A13,258114_at,11.38167949,10.82871391,10.92196031,11.1020012,11.01107372,11.22936112
AT3G14670,,258115_at,3.784761745,3.790899411,3.789927351,3.74362733,3.788549199,3.904088977
AT3G14680,CYP72A14,258064_at,9.222173279,8.408746798,7.968842142,8.437229029,7.973059041,8.524358211
AT3G14690,CYP72A15,258094_at,10.82834852,10.70816575,10.7679177,10.88616717,10.7102201,10.64848333
AT3G14700,,258117_at,4.427494828,4.540228663,4.580034823,4.217478842,4.379497285,4.350158367
AT3G14710,,258118_at,4.523413078,5.027782744,4.511333145,4.395307383,4.443463287,4.479924959
AT3G14720,MPK19,258119_at,8.328866895,8.261917819,8.331599341,8.366842308,8.394467298,8.705632573
AT3G14730,PCMP-E31,258120_at,5.170974023,5.320127989,5.250573945,5.254035706,5.086782545,4.953708716
AT3G14740,,258089_at,6.573775863,5.86963529,6.245128685,6.237654806,6.39658628,6.731521633
AT3G14750,FLXL1,258093_at,9.520990772,9.41495131,9.488063251,9.41900518,9.474543137,9.392634125
AT3G14760,,256599_at,5.384160979,5.30149097,5.525236315,5.244902437,5.087437432,5.196128686
AT3G14770,SWEET2,256548_at,10.7619168,10.76510982,10.74978811,10.67950486,10.88827912,10.55205068
AT3G14780,,256574_at,6.462667583,6.642552619,6.41392357,6.700850005,6.222065737,6.32635991
AT3G14790,RHM3,256575_at,9.632195983,9.283240437,9.565070784,9.597325446,9.387444463,9.697518348
AT3G14820,,256546_at,3.970862858,4.078910943,3.884387626,4.098605842,4.000082863,3.944412805
AT3G14840,LRR-RLK,256547_at,10.52006557,10.58600789,10.7420126,10.67422467,10.92058151,10.78317497
AT3G14850,TBL41,256600_at,6.260281474,6.25489042,5.841594172,6.222351929,6.040761042,6.251737032
AT3G14860,,256573_at,8.874210474,8.922763056,8.796494746,9.083938758,8.715070317,9.015997117
AT3G14880,,257234_at,5.210574823,5.482315919,5.168837473,5.117148191,5.301225282,5.103332037
AT3G14890,ZDP,257237_at,6.285027787,6.273933312,6.188833461,6.378670033,6.309912445,6.178630348
AT3G14900,,257207_at,4.713856371,4.576487924,4.901801933,5.055815152,4.785326335,4.833892001
AT3G14910,,257208_at,7.101072065,7.104527627,7.135609188,7.220199959,7.207741088,7.336177719
AT3G14920,,257209_at,8.077410233,8.323524056,8.056287923,8.052160895,7.954609549,8.342817946
AT3G14930,HEME1,257219_at,9.39621295,9.38401591,9.58057997,9.448356098,9.554610074,9.528690296
AT3G14940,PPC3,257217_at,8.08279987,7.701626709,6.798092301,7.883164517,6.951818523,7.588460224
AT3G14950,TTL2,257210_at,3.821430133,3.86876406,3.591963128,3.949644219,3.709891725,3.934288133
AT3G14960,B3GALT13,257560_at,8.261138445,8.200674247,7.879850981,8.206186832,8.125929903,8.06985667
AT3G14980,IDM1,257265_at,7.325445383,7.494818153,7.445187976,7.4726764,7.348065748,7.502419687
